scenario,fault_id,status,affected_flow_count,route_solver_wall_us,smt_solver_wall_us,profile_compile_wall_us,serialization_wall_us,total_precompute_wall_us,objective,profile_bytes,semantic_profile_hash,diagnostic
mesh10,l_sw2_sw5,SAT,3,39.042,54238.222,60.36,347.039,55316.051,234,14657,ad77ec1c3bb3bab9730edf9fc33a68f52bbbba8b751fb5a00ade6b2632bb41bc,lexicographic optimum found
mesh10,l_sw3_sw6,NO_AFFECTED_TT,0,0,0,0,0,0,-1,0,,fault is not on any healthy TT route
mesh10,l_sw6_sw8,SAT,2,26.089000000000002,59188.856,43.477,343.09299999999996,59910.575,234,14180,181a9aad9c7ce5a8ad09fb461fc49366db375a0d615e97ed728cf54d55d52729,lexicographic optimum found
mesh10,l_sw7_sw9,SAT,2,30.312,44071.144,45.816,327.66600000000005,44766.801999999996,234,15684,42b0d968ab1b659895c97ccf446fefd2e45416ec94b0371a082895bf50d7db95,lexicographic optimum found
