case_id,scenario,case_type,disabled_link_count,affected_flow_count,total_tt_count,route_scope,forwarding_model,legacy_status,jrs_status,feasible,optimal_proven,solver_timeout_s,input_conversion_ms,model_build_ms,solver_wall_ms,output_extract_ms,profile_convert_ms,total_backend_ms,num_variables,num_constraints,mip_gap,objective,semantic_profile_hash,omnet_valid,diagnostic
Q00,stream_aware_micro,stream-aware-micro,0,2,2,all-reroute,stream-aware,LEGACY_FORWARDING_CONFLICT,OPTIMAL,True,True,30,0.45724,51.845926,0.985469,0.32464,,220.030357,61,84,0.0,0.0,7009b49b890d8799e86f92729d8941e22bd46f5a8c4e25fe9cbbc8efc120e311,True,OPTIMAL
Q01,diamond,representative-pf,1,1,1,affected-only,stream-aware,SAT,OPTIMAL,True,True,30,0.383819,8.303195,0.314145,0.190096,,9.327942,20,28,0.0,0.0,410ae3080baee91597013bbaaed6e6e0888dcfae846c5a6c2c7fcbf63fe85cb5,True,OPTIMAL
Q02,mesh10,representative-pf,1,3,10,affected-only,stream-aware,SAT,OPTIMAL,True,True,30,0.492011,738.260845,5.392711,1.364592,,745.598161,1237,1911,0.0,0.0,b2d05a0d4803abbc28357f8b1eb34da762c6514b17c8f51b111a185f97f0f15c,True,OPTIMAL
Q03,structured20_auto,representative-pf,1,8,20,affected-only,stream-aware,SAT,GUROBI_LICENSE_CAPACITY_LIMIT,False,False,30,0.653472,,,,,0.763181,,,,,,False,restricted Gurobi license capacity precheck: 20 streams x 88 directed arcs; JRS-WA formulation exceeds the 2000-variable size-limited license
Q04,exp12_r0_grid,legacy-sat-pf,1,4,40,affected-only,stream-aware,SAT,GUROBI_LICENSE_CAPACITY_LIMIT,False,False,30,0.9173,,,,,0.970476,,,,,,False,restricted Gurobi license capacity precheck: 40 streams x 172 directed arcs; JRS-WA formulation exceeds the 2000-variable size-limited license
Q05,exp12_r0_grid,legacy-sat-pf,1,4,40,affected-only,stream-aware,SAT,GUROBI_LICENSE_CAPACITY_LIMIT,False,False,30,0.908186,,,,,0.958524,,,,,,False,restricted Gurobi license capacity precheck: 40 streams x 172 directed arcs; JRS-WA formulation exceeds the 2000-variable size-limited license
Q06,exp12_r2_d4,legacy-forwarding-conflict-pf,1,4,40,affected-only,stream-aware,FORWARDING_CONFLICT,GUROBI_LICENSE_CAPACITY_LIMIT,False,False,30,0.952257,,,,,1.004605,,,,,,False,restricted Gurobi license capacity precheck: 40 streams x 198 directed arcs; JRS-WA formulation exceeds the 2000-variable size-limited license
Q07,exp12_r2_d4,legacy-forwarding-conflict-pf,1,4,40,affected-only,stream-aware,FORWARDING_CONFLICT,GUROBI_LICENSE_CAPACITY_LIMIT,False,False,30,0.941767,,,,,0.992601,,,,,,False,restricted Gurobi license capacity precheck: 40 streams x 198 directed arcs; JRS-WA formulation exceeds the 2000-variable size-limited license
Q08,exp12_r3_d5,legacy-shared-forwarding-conflict,2,8,40,affected-only,stream-aware,FORWARDING_CONFLICT,GUROBI_LICENSE_CAPACITY_LIMIT,False,False,30,1.048627,,,,,1.100412,,,,,,False,restricted Gurobi license capacity precheck: 40 streams x 236 directed arcs; JRS-WA formulation exceeds the 2000-variable size-limited license
Q09,exp12_r1_current,j020-topology-rescued-group,3,6,40,affected-only,stream-aware,SHARED_SAT,GUROBI_LICENSE_CAPACITY_LIMIT,False,False,30,0.961623,,,,,1.01217,,,,,,False,restricted Gurobi license capacity precheck: 40 streams x 184 directed arcs; JRS-WA formulation exceeds the 2000-variable size-limited license
