scenario,mode,fault_id,flow_id,sequence,send_time_s,receive_time_s,delay_s,deadline_e2e_s,received,deadline_met,phase
diamond,no-recovery,l_s1_s2,BE,52,0.0104,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,53,0.0106,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,54,0.0108,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,55,0.011,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,56,0.0112,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,57,0.0114,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,58,0.0116,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,59,0.0118,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,60,0.012,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,61,0.0122,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,62,0.0124,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,63,0.0126,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,64,0.0128,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,65,0.013,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,66,0.0132,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,67,0.0134,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,68,0.0136,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,69,0.0138,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,70,0.014,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,71,0.0142,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,72,0.0144,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,73,0.0146,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,74,0.0148,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,75,0.015,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,76,0.0152,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,77,0.0154,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,78,0.0156,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,79,0.0158,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,80,0.016,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,81,0.0162,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,82,0.0164,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,83,0.0166,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,84,0.0168,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,85,0.017,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,86,0.0172,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,87,0.0174,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,88,0.0176,,,,False,,outage
diamond,no-recovery,l_s1_s2,BE,89,0.0178,,,,False,,outage
