affected_flow_count,affected_flow_ids,affected_flow_ratio,endpoint_a,endpoint_b,fault_id,healthy_route_use_count,internal_switch_link,p0_used,p0_used_direction_count,physical_link_id,quantile_bin,scenario_id
39,"['TT0002', 'TT0003', 'TT0006', 'TT0030', 'TT0031', 'TT0034', 'TT0035', 'TT0038', 'TT0039', 'TT0043', 'TT0070', 'TT0071', 'TT0074', 'TT0075', 'TT0078', 'TT0079', 'TT0083', 'TT0110', 'TT0111', 'TT0114', 'TT0115', 'TT0118', 'TT0119', 'TT0122', 'TT0123', 'TT0150', 'TT0151', 'TT0154', 'TT0155', 'TT0158', 'TT0159', 'TT0161', 'TT0162', 'TT0190', 'TT0191', 'TT0194', 'TT0195', 'TT0198', 'TT0199']",0.195,sw0040,sw0042,l_sw0040_sw0042,39,True,True,39,l_sw0040_sw0042,2,S2
39,"['TT0002', 'TT0003', 'TT0006', 'TT0007', 'TT0010', 'TT0011', 'TT0014', 'TT0038', 'TT0039', 'TT0043', 'TT0046', 'TT0047', 'TT0050', 'TT0051', 'TT0078', 'TT0079', 'TT0083', 'TT0086', 'TT0087', 'TT0090', 'TT0091', 'TT0118', 'TT0119', 'TT0122', 'TT0123', 'TT0126', 'TT0127', 'TT0130', 'TT0131', 'TT0158', 'TT0159', 'TT0162', 'TT0163', 'TT0166', 'TT0167', 'TT0170', 'TT0171', 'TT0198', 'TT0199']",0.195,sw0054,sw0056,l_sw0054_sw0056,39,True,True,39,l_sw0054_sw0056,2,S2
40,"['TT0004', 'TT0005', 'TT0008', 'TT0009', 'TT0012', 'TT0013', 'TT0016', 'TT0017', 'TT0020', 'TT0044', 'TT0045', 'TT0048', 'TT0049', 'TT0052', 'TT0053', 'TT0056', 'TT0057', 'TT0084', 'TT0085', 'TT0088', 'TT0089', 'TT0092', 'TT0093', 'TT0096', 'TT0097', 'TT0124', 'TT0125', 'TT0128', 'TT0129', 'TT0132', 'TT0133', 'TT0136', 'TT0137', 'TT0164', 'TT0165', 'TT0168', 'TT0169', 'TT0172', 'TT0173', 'TT0176']",0.2,sw0001,sw0003,l_sw0001_sw0003,40,True,True,40,l_sw0001_sw0003,2,S2
40,"['TT0006', 'TT0007', 'TT0010', 'TT0011', 'TT0014', 'TT0015', 'TT0018', 'TT0019', 'TT0022', 'TT0046', 'TT0047', 'TT0050', 'TT0051', 'TT0054', 'TT0055', 'TT0058', 'TT0059', 'TT0086', 'TT0087', 'TT0090', 'TT0091', 'TT0094', 'TT0095', 'TT0098', 'TT0099', 'TT0126', 'TT0127', 'TT0130', 'TT0131', 'TT0134', 'TT0135', 'TT0138', 'TT0139', 'TT0166', 'TT0167', 'TT0170', 'TT0171', 'TT0174', 'TT0175', 'TT0178']",0.2,sw0004,sw0006,l_sw0004_sw0006,40,True,True,40,l_sw0004_sw0006,2,S2
40,"['TT0008', 'TT0009', 'TT0012', 'TT0013', 'TT0016', 'TT0017', 'TT0020', 'TT0021', 'TT0024', 'TT0048', 'TT0049', 'TT0052', 'TT0053', 'TT0056', 'TT0057', 'TT0060', 'TT0061', 'TT0088', 'TT0089', 'TT0092', 'TT0093', 'TT0096', 'TT0097', 'TT0100', 'TT0101', 'TT0128', 'TT0129', 'TT0132', 'TT0133', 'TT0136', 'TT0137', 'TT0140', 'TT0141', 'TT0168', 'TT0169', 'TT0172', 'TT0173', 'TT0176', 'TT0177', 'TT0180']",0.2,sw0007,sw0009,l_sw0007_sw0009,40,True,True,40,l_sw0007_sw0009,2,S2
40,"['TT0010', 'TT0011', 'TT0014', 'TT0015', 'TT0018', 'TT0019', 'TT0022', 'TT0023', 'TT0026', 'TT0050', 'TT0051', 'TT0054', 'TT0055', 'TT0058', 'TT0059', 'TT0062', 'TT0063', 'TT0090', 'TT0091', 'TT0094', 'TT0095', 'TT0098', 'TT0099', 'TT0102', 'TT0103', 'TT0130', 'TT0131', 'TT0134', 'TT0135', 'TT0138', 'TT0139', 'TT0142', 'TT0143', 'TT0170', 'TT0171', 'TT0174', 'TT0175', 'TT0178', 'TT0179', 'TT0182']",0.2,sw0010,sw0012,l_sw0010_sw0012,40,True,True,40,l_sw0010_sw0012,2,S2
40,"['TT0012', 'TT0013', 'TT0016', 'TT0017', 'TT0020', 'TT0021', 'TT0024', 'TT0025', 'TT0028', 'TT0052', 'TT0053', 'TT0056', 'TT0057', 'TT0060', 'TT0061', 'TT0064', 'TT0065', 'TT0092', 'TT0093', 'TT0096', 'TT0097', 'TT0100', 'TT0101', 'TT0104', 'TT0105', 'TT0132', 'TT0133', 'TT0136', 'TT0137', 'TT0140', 'TT0141', 'TT0144', 'TT0145', 'TT0172', 'TT0173', 'TT0176', 'TT0177', 'TT0180', 'TT0181', 'TT0184']",0.2,sw0013,sw0015,l_sw0013_sw0015,40,True,True,40,l_sw0013_sw0015,2,S2
40,"['TT0014', 'TT0015', 'TT0018', 'TT0019', 'TT0022', 'TT0023', 'TT0026', 'TT0027', 'TT0030', 'TT0054', 'TT0055', 'TT0058', 'TT0059', 'TT0062', 'TT0063', 'TT0066', 'TT0067', 'TT0094', 'TT0095', 'TT0098', 'TT0099', 'TT0102', 'TT0103', 'TT0106', 'TT0107', 'TT0134', 'TT0135', 'TT0138', 'TT0139', 'TT0142', 'TT0143', 'TT0146', 'TT0147', 'TT0174', 'TT0175', 'TT0178', 'TT0179', 'TT0182', 'TT0183', 'TT0186']",0.2,sw0016,sw0018,l_sw0016_sw0018,40,True,True,40,l_sw0016_sw0018,2,S2
40,"['TT0016', 'TT0017', 'TT0020', 'TT0021', 'TT0024', 'TT0025', 'TT0028', 'TT0029', 'TT0032', 'TT0056', 'TT0057', 'TT0060', 'TT0061', 'TT0064', 'TT0065', 'TT0068', 'TT0069', 'TT0096', 'TT0097', 'TT0100', 'TT0101', 'TT0104', 'TT0105', 'TT0108', 'TT0109', 'TT0136', 'TT0137', 'TT0140', 'TT0141', 'TT0144', 'TT0145', 'TT0148', 'TT0149', 'TT0176', 'TT0177', 'TT0180', 'TT0181', 'TT0184', 'TT0185', 'TT0188']",0.2,sw0019,sw0021,l_sw0019_sw0021,40,True,True,40,l_sw0019_sw0021,2,S2
40,"['TT0018', 'TT0019', 'TT0022', 'TT0023', 'TT0026', 'TT0027', 'TT0030', 'TT0031', 'TT0034', 'TT0058', 'TT0059', 'TT0062', 'TT0063', 'TT0066', 'TT0067', 'TT0070', 'TT0071', 'TT0098', 'TT0099', 'TT0102', 'TT0103', 'TT0106', 'TT0107', 'TT0110', 'TT0111', 'TT0138', 'TT0139', 'TT0142', 'TT0143', 'TT0146', 'TT0147', 'TT0150', 'TT0151', 'TT0178', 'TT0179', 'TT0182', 'TT0183', 'TT0186', 'TT0187', 'TT0190']",0.2,sw0022,sw0024,l_sw0022_sw0024,40,True,True,40,l_sw0022_sw0024,2,S2
40,"['TT0020', 'TT0021', 'TT0024', 'TT0025', 'TT0028', 'TT0029', 'TT0032', 'TT0033', 'TT0036', 'TT0060', 'TT0061', 'TT0064', 'TT0065', 'TT0068', 'TT0069', 'TT0072', 'TT0073', 'TT0100', 'TT0101', 'TT0104', 'TT0105', 'TT0108', 'TT0109', 'TT0112', 'TT0113', 'TT0140', 'TT0141', 'TT0144', 'TT0145', 'TT0148', 'TT0149', 'TT0152', 'TT0153', 'TT0180', 'TT0181', 'TT0184', 'TT0185', 'TT0188', 'TT0189', 'TT0192']",0.2,sw0025,sw0027,l_sw0025_sw0027,40,True,True,40,l_sw0025_sw0027,2,S2
40,"['TT0001', 'TT0004', 'TT0028', 'TT0029', 'TT0032', 'TT0033', 'TT0036', 'TT0037', 'TT0040', 'TT0041', 'TT0042', 'TT0068', 'TT0069', 'TT0072', 'TT0073', 'TT0076', 'TT0077', 'TT0081', 'TT0082', 'TT0108', 'TT0109', 'TT0112', 'TT0113', 'TT0116', 'TT0117', 'TT0121', 'TT0148', 'TT0149', 'TT0152', 'TT0153', 'TT0156', 'TT0157', 'TT0160', 'TT0188', 'TT0189', 'TT0192', 'TT0193', 'TT0196', 'TT0197', 'TT0200']",0.2,sw0037,sw0039,l_sw0037_sw0039,40,True,True,40,l_sw0037_sw0039,3,S2
40,"['TT0001', 'TT0004', 'TT0028', 'TT0029', 'TT0032', 'TT0033', 'TT0036', 'TT0037', 'TT0040', 'TT0041', 'TT0042', 'TT0068', 'TT0069', 'TT0072', 'TT0073', 'TT0076', 'TT0077', 'TT0081', 'TT0082', 'TT0108', 'TT0109', 'TT0112', 'TT0113', 'TT0116', 'TT0117', 'TT0121', 'TT0148', 'TT0149', 'TT0152', 'TT0153', 'TT0156', 'TT0157', 'TT0160', 'TT0188', 'TT0189', 'TT0192', 'TT0193', 'TT0196', 'TT0197', 'TT0200']",0.2,sw0039,sw0041,l_sw0039_sw0041,40,True,True,40,l_sw0039_sw0041,3,S2
41,"['TT0004', 'TT0005', 'TT0008', 'TT0009', 'TT0012', 'TT0013', 'TT0016', 'TT0017', 'TT0020', 'TT0044', 'TT0045', 'TT0048', 'TT0049', 'TT0052', 'TT0053', 'TT0056', 'TT0057', 'TT0084', 'TT0085', 'TT0088', 'TT0089', 'TT0092', 'TT0093', 'TT0096', 'TT0097', 'TT0124', 'TT0125', 'TT0128', 'TT0129', 'TT0132', 'TT0133', 'TT0136', 'TT0137', 'TT0164', 'TT0165', 'TT0168', 'TT0169', 'TT0172', 'TT0173', 'TT0176', 'TT0177']",0.205,sw0003,sw0005,l_sw0003_sw0005,41,True,True,41,l_sw0003_sw0005,3,S2
41,"['TT0006', 'TT0007', 'TT0010', 'TT0011', 'TT0014', 'TT0015', 'TT0018', 'TT0019', 'TT0022', 'TT0046', 'TT0047', 'TT0050', 'TT0051', 'TT0054', 'TT0055', 'TT0058', 'TT0059', 'TT0086', 'TT0087', 'TT0090', 'TT0091', 'TT0094', 'TT0095', 'TT0098', 'TT0099', 'TT0126', 'TT0127', 'TT0130', 'TT0131', 'TT0134', 'TT0135', 'TT0138', 'TT0139', 'TT0166', 'TT0167', 'TT0170', 'TT0171', 'TT0174', 'TT0175', 'TT0178', 'TT0179']",0.205,sw0006,sw0008,l_sw0006_sw0008,41,True,True,41,l_sw0006_sw0008,3,S2
41,"['TT0008', 'TT0009', 'TT0012', 'TT0013', 'TT0016', 'TT0017', 'TT0020', 'TT0021', 'TT0024', 'TT0048', 'TT0049', 'TT0052', 'TT0053', 'TT0056', 'TT0057', 'TT0060', 'TT0061', 'TT0088', 'TT0089', 'TT0092', 'TT0093', 'TT0096', 'TT0097', 'TT0100', 'TT0101', 'TT0128', 'TT0129', 'TT0132', 'TT0133', 'TT0136', 'TT0137', 'TT0140', 'TT0141', 'TT0168', 'TT0169', 'TT0172', 'TT0173', 'TT0176', 'TT0177', 'TT0180', 'TT0181']",0.205,sw0009,sw0011,l_sw0009_sw0011,41,True,True,41,l_sw0009_sw0011,3,S2
41,"['TT0010', 'TT0011', 'TT0014', 'TT0015', 'TT0018', 'TT0019', 'TT0022', 'TT0023', 'TT0026', 'TT0050', 'TT0051', 'TT0054', 'TT0055', 'TT0058', 'TT0059', 'TT0062', 'TT0063', 'TT0090', 'TT0091', 'TT0094', 'TT0095', 'TT0098', 'TT0099', 'TT0102', 'TT0103', 'TT0130', 'TT0131', 'TT0134', 'TT0135', 'TT0138', 'TT0139', 'TT0142', 'TT0143', 'TT0170', 'TT0171', 'TT0174', 'TT0175', 'TT0178', 'TT0179', 'TT0182', 'TT0183']",0.205,sw0012,sw0014,l_sw0012_sw0014,41,True,True,41,l_sw0012_sw0014,3,S2
41,"['TT0012', 'TT0013', 'TT0016', 'TT0017', 'TT0020', 'TT0021', 'TT0024', 'TT0025', 'TT0028', 'TT0052', 'TT0053', 'TT0056', 'TT0057', 'TT0060', 'TT0061', 'TT0064', 'TT0065', 'TT0092', 'TT0093', 'TT0096', 'TT0097', 'TT0100', 'TT0101', 'TT0104', 'TT0105', 'TT0132', 'TT0133', 'TT0136', 'TT0137', 'TT0140', 'TT0141', 'TT0144', 'TT0145', 'TT0172', 'TT0173', 'TT0176', 'TT0177', 'TT0180', 'TT0181', 'TT0184', 'TT0185']",0.205,sw0015,sw0017,l_sw0015_sw0017,41,True,True,41,l_sw0015_sw0017,3,S2
41,"['TT0014', 'TT0015', 'TT0018', 'TT0019', 'TT0022', 'TT0023', 'TT0026', 'TT0027', 'TT0030', 'TT0054', 'TT0055', 'TT0058', 'TT0059', 'TT0062', 'TT0063', 'TT0066', 'TT0067', 'TT0094', 'TT0095', 'TT0098', 'TT0099', 'TT0102', 'TT0103', 'TT0106', 'TT0107', 'TT0134', 'TT0135', 'TT0138', 'TT0139', 'TT0142', 'TT0143', 'TT0146', 'TT0147', 'TT0174', 'TT0175', 'TT0178', 'TT0179', 'TT0182', 'TT0183', 'TT0186', 'TT0187']",0.205,sw0018,sw0020,l_sw0018_sw0020,41,True,True,41,l_sw0018_sw0020,3,S2
41,"['TT0016', 'TT0017', 'TT0020', 'TT0021', 'TT0024', 'TT0025', 'TT0028', 'TT0029', 'TT0032', 'TT0056', 'TT0057', 'TT0060', 'TT0061', 'TT0064', 'TT0065', 'TT0068', 'TT0069', 'TT0096', 'TT0097', 'TT0100', 'TT0101', 'TT0104', 'TT0105', 'TT0108', 'TT0109', 'TT0136', 'TT0137', 'TT0140', 'TT0141', 'TT0144', 'TT0145', 'TT0148', 'TT0149', 'TT0176', 'TT0177', 'TT0180', 'TT0181', 'TT0184', 'TT0185', 'TT0188', 'TT0189']",0.205,sw0021,sw0023,l_sw0021_sw0023,41,True,True,41,l_sw0021_sw0023,3,S2
41,"['TT0018', 'TT0019', 'TT0022', 'TT0023', 'TT0026', 'TT0027', 'TT0030', 'TT0031', 'TT0034', 'TT0058', 'TT0059', 'TT0062', 'TT0063', 'TT0066', 'TT0067', 'TT0070', 'TT0071', 'TT0098', 'TT0099', 'TT0102', 'TT0103', 'TT0106', 'TT0107', 'TT0110', 'TT0111', 'TT0138', 'TT0139', 'TT0142', 'TT0143', 'TT0146', 'TT0147', 'TT0150', 'TT0151', 'TT0178', 'TT0179', 'TT0182', 'TT0183', 'TT0186', 'TT0187', 'TT0190', 'TT0191']",0.205,sw0024,sw0026,l_sw0024_sw0026,41,True,True,41,l_sw0024_sw0026,3,S2
41,"['TT0002', 'TT0003', 'TT0006', 'TT0007', 'TT0009', 'TT0031', 'TT0034', 'TT0035', 'TT0038', 'TT0039', 'TT0043', 'TT0046', 'TT0047', 'TT0048', 'TT0071', 'TT0074', 'TT0075', 'TT0078', 'TT0079', 'TT0083', 'TT0086', 'TT0087', 'TT0111', 'TT0114', 'TT0115', 'TT0118', 'TT0119', 'TT0122', 'TT0123', 'TT0126', 'TT0151', 'TT0154', 'TT0155', 'TT0158', 'TT0159', 'TT0162', 'TT0191', 'TT0194', 'TT0195', 'TT0198', 'TT0199']",0.205,sw0044,sw0046,l_sw0044_sw0046,41,True,True,41,l_sw0044_sw0046,3,S2
42,"['TT0020', 'TT0021', 'TT0024', 'TT0025', 'TT0028', 'TT0029', 'TT0032', 'TT0033', 'TT0036', 'TT0060', 'TT0061', 'TT0064', 'TT0065', 'TT0068', 'TT0069', 'TT0072', 'TT0073', 'TT0076', 'TT0100', 'TT0101', 'TT0104', 'TT0105', 'TT0108', 'TT0109', 'TT0112', 'TT0113', 'TT0140', 'TT0141', 'TT0144', 'TT0145', 'TT0148', 'TT0149', 'TT0152', 'TT0153', 'TT0180', 'TT0181', 'TT0184', 'TT0185', 'TT0188', 'TT0189', 'TT0192', 'TT0193']",0.21,sw0027,sw0029,l_sw0027_sw0029,42,True,True,42,l_sw0027_sw0029,3,S2
42,"['TT0022', 'TT0023', 'TT0026', 'TT0027', 'TT0030', 'TT0031', 'TT0034', 'TT0035', 'TT0037', 'TT0038', 'TT0062', 'TT0063', 'TT0066', 'TT0067', 'TT0070', 'TT0071', 'TT0074', 'TT0075', 'TT0077', 'TT0102', 'TT0103', 'TT0106', 'TT0107', 'TT0110', 'TT0111', 'TT0114', 'TT0115', 'TT0142', 'TT0143', 'TT0146', 'TT0147', 'TT0150', 'TT0151', 'TT0154', 'TT0155', 'TT0182', 'TT0183', 'TT0186', 'TT0187', 'TT0190', 'TT0191', 'TT0194']",0.21,sw0028,sw0030,l_sw0028_sw0030,42,True,True,42,l_sw0028_sw0030,3,S2
42,"['TT0021', 'TT0024', 'TT0025', 'TT0028', 'TT0029', 'TT0032', 'TT0033', 'TT0036', 'TT0039', 'TT0061', 'TT0064', 'TT0065', 'TT0068', 'TT0069', 'TT0072', 'TT0073', 'TT0076', 'TT0078', 'TT0101', 'TT0104', 'TT0105', 'TT0108', 'TT0109', 'TT0112', 'TT0113', 'TT0116', 'TT0117', 'TT0141', 'TT0144', 'TT0145', 'TT0148', 'TT0149', 'TT0152', 'TT0153', 'TT0156', 'TT0181', 'TT0184', 'TT0185', 'TT0188', 'TT0189', 'TT0192', 'TT0193']",0.21,sw0029,sw0031,l_sw0029_sw0031,42,True,True,42,l_sw0029_sw0031,3,S2
42,"['TT0001', 'TT0004', 'TT0005', 'TT0008', 'TT0009', 'TT0012', 'TT0036', 'TT0037', 'TT0040', 'TT0041', 'TT0042', 'TT0044', 'TT0045', 'TT0048', 'TT0049', 'TT0076', 'TT0077', 'TT0080', 'TT0081', 'TT0082', 'TT0084', 'TT0085', 'TT0088', 'TT0089', 'TT0116', 'TT0117', 'TT0120', 'TT0121', 'TT0124', 'TT0125', 'TT0128', 'TT0129', 'TT0156', 'TT0157', 'TT0160', 'TT0161', 'TT0164', 'TT0165', 'TT0168', 'TT0196', 'TT0197', 'TT0200']",0.21,sw0049,sw0051,l_sw0049_sw0051,42,True,True,42,l_sw0049_sw0051,3,S2
42,"['TT0002', 'TT0003', 'TT0006', 'TT0007', 'TT0010', 'TT0011', 'TT0013', 'TT0035', 'TT0038', 'TT0039', 'TT0043', 'TT0046', 'TT0047', 'TT0050', 'TT0051', 'TT0052', 'TT0075', 'TT0078', 'TT0079', 'TT0083', 'TT0086', 'TT0087', 'TT0090', 'TT0091', 'TT0115', 'TT0118', 'TT0119', 'TT0122', 'TT0123', 'TT0126', 'TT0127', 'TT0130', 'TT0155', 'TT0158', 'TT0159', 'TT0162', 'TT0163', 'TT0166', 'TT0167', 'TT0195', 'TT0198', 'TT0199']",0.21,sw0050,sw0052,l_sw0050_sw0052,42,True,True,42,l_sw0050_sw0052,3,S2
43,"['TT0019', 'TT0022', 'TT0023', 'TT0026', 'TT0027', 'TT0030', 'TT0031', 'TT0034', 'TT0035', 'TT0037', 'TT0059', 'TT0062', 'TT0063', 'TT0066', 'TT0067', 'TT0070', 'TT0071', 'TT0074', 'TT0075', 'TT0099', 'TT0102', 'TT0103', 'TT0106', 'TT0107', 'TT0110', 'TT0111', 'TT0114', 'TT0115', 'TT0139', 'TT0142', 'TT0143', 'TT0146', 'TT0147', 'TT0150', 'TT0151', 'TT0154', 'TT0179', 'TT0182', 'TT0183', 'TT0186', 'TT0187', 'TT0190', 'TT0191']",0.215,sw0026,sw0028,l_sw0026_sw0028,43,True,True,43,l_sw0026_sw0028,3,S2
43,"['TT0022', 'TT0023', 'TT0026', 'TT0027', 'TT0030', 'TT0031', 'TT0034', 'TT0035', 'TT0037', 'TT0038', 'TT0062', 'TT0063', 'TT0066', 'TT0067', 'TT0070', 'TT0071', 'TT0074', 'TT0075', 'TT0077', 'TT0102', 'TT0103', 'TT0106', 'TT0107', 'TT0110', 'TT0111', 'TT0114', 'TT0115', 'TT0142', 'TT0143', 'TT0146', 'TT0147', 'TT0150', 'TT0151', 'TT0154', 'TT0155', 'TT0182', 'TT0183', 'TT0186', 'TT0187', 'TT0190', 'TT0191', 'TT0194', 'TT0195']",0.215,sw0030,sw0032,l_sw0030_sw0032,43,True,True,43,l_sw0030_sw0032,3,S2
43,"['TT0001', 'TT0004', 'TT0005', 'TT0008', 'TT0032', 'TT0033', 'TT0036', 'TT0037', 'TT0040', 'TT0041', 'TT0042', 'TT0044', 'TT0045', 'TT0072', 'TT0073', 'TT0076', 'TT0077', 'TT0080', 'TT0081', 'TT0082', 'TT0084', 'TT0085', 'TT0112', 'TT0113', 'TT0116', 'TT0117', 'TT0120', 'TT0121', 'TT0124', 'TT0125', 'TT0152', 'TT0153', 'TT0156', 'TT0157', 'TT0160', 'TT0161', 'TT0163', 'TT0164', 'TT0192', 'TT0193', 'TT0196', 'TT0197', 'TT0200']",0.215,sw0043,sw0045,l_sw0043_sw0045,43,True,True,43,l_sw0043_sw0045,3,S2
43,"['TT0001', 'TT0004', 'TT0005', 'TT0008', 'TT0009', 'TT0012', 'TT0036', 'TT0037', 'TT0040', 'TT0041', 'TT0042', 'TT0044', 'TT0045', 'TT0048', 'TT0049', 'TT0076', 'TT0077', 'TT0080', 'TT0081', 'TT0082', 'TT0084', 'TT0085', 'TT0088', 'TT0089', 'TT0116', 'TT0117', 'TT0120', 'TT0121', 'TT0124', 'TT0125', 'TT0128', 'TT0129', 'TT0156', 'TT0157', 'TT0160', 'TT0161', 'TT0164', 'TT0165', 'TT0168', 'TT0169', 'TT0196', 'TT0197', 'TT0200']",0.215,sw0051,sw0053,l_sw0051_sw0053,43,True,True,43,l_sw0051_sw0053,3,S2
44,"['TT0003', 'TT0006', 'TT0007', 'TT0010', 'TT0011', 'TT0014', 'TT0015', 'TT0018', 'TT0019', 'TT0021', 'TT0043', 'TT0046', 'TT0047', 'TT0050', 'TT0051', 'TT0054', 'TT0055', 'TT0058', 'TT0059', 'TT0060', 'TT0083', 'TT0086', 'TT0087', 'TT0090', 'TT0091', 'TT0094', 'TT0095', 'TT0098', 'TT0099', 'TT0123', 'TT0126', 'TT0127', 'TT0130', 'TT0131', 'TT0134', 'TT0135', 'TT0138', 'TT0163', 'TT0166', 'TT0167', 'TT0170', 'TT0171', 'TT0174', 'TT0175']",0.22,sw0002,sw0004,l_sw0002_sw0004,44,True,True,44,l_sw0002_sw0004,4,S2
44,"['TT0005', 'TT0008', 'TT0009', 'TT0012', 'TT0013', 'TT0016', 'TT0017', 'TT0020', 'TT0021', 'TT0023', 'TT0045', 'TT0048', 'TT0049', 'TT0052', 'TT0053', 'TT0056', 'TT0057', 'TT0060', 'TT0061', 'TT0062', 'TT0085', 'TT0088', 'TT0089', 'TT0092', 'TT0093', 'TT0096', 'TT0097', 'TT0100', 'TT0101', 'TT0125', 'TT0128', 'TT0129', 'TT0132', 'TT0133', 'TT0136', 'TT0137', 'TT0140', 'TT0165', 'TT0168', 'TT0169', 'TT0172', 'TT0173', 'TT0176', 'TT0177']",0.22,sw0005,sw0007,l_sw0005_sw0007,44,True,True,44,l_sw0005_sw0007,4,S2
44,"['TT0007', 'TT0010', 'TT0011', 'TT0014', 'TT0015', 'TT0018', 'TT0019', 'TT0022', 'TT0023', 'TT0025', 'TT0047', 'TT0050', 'TT0051', 'TT0054', 'TT0055', 'TT0058', 'TT0059', 'TT0062', 'TT0063', 'TT0064', 'TT0087', 'TT0090', 'TT0091', 'TT0094', 'TT0095', 'TT0098', 'TT0099', 'TT0102', 'TT0103', 'TT0127', 'TT0130', 'TT0131', 'TT0134', 'TT0135', 'TT0138', 'TT0139', 'TT0142', 'TT0167', 'TT0170', 'TT0171', 'TT0174', 'TT0175', 'TT0178', 'TT0179']",0.22,sw0008,sw0010,l_sw0008_sw0010,44,True,True,44,l_sw0008_sw0010,4,S2
44,"['TT0009', 'TT0012', 'TT0013', 'TT0016', 'TT0017', 'TT0020', 'TT0021', 'TT0024', 'TT0025', 'TT0027', 'TT0049', 'TT0052', 'TT0053', 'TT0056', 'TT0057', 'TT0060', 'TT0061', 'TT0064', 'TT0065', 'TT0066', 'TT0089', 'TT0092', 'TT0093', 'TT0096', 'TT0097', 'TT0100', 'TT0101', 'TT0104', 'TT0105', 'TT0129', 'TT0132', 'TT0133', 'TT0136', 'TT0137', 'TT0140', 'TT0141', 'TT0144', 'TT0169', 'TT0172', 'TT0173', 'TT0176', 'TT0177', 'TT0180', 'TT0181']",0.22,sw0011,sw0013,l_sw0011_sw0013,44,True,True,44,l_sw0011_sw0013,4,S2
44,"['TT0011', 'TT0014', 'TT0015', 'TT0018', 'TT0019', 'TT0022', 'TT0023', 'TT0026', 'TT0027', 'TT0029', 'TT0051', 'TT0054', 'TT0055', 'TT0058', 'TT0059', 'TT0062', 'TT0063', 'TT0066', 'TT0067', 'TT0068', 'TT0091', 'TT0094', 'TT0095', 'TT0098', 'TT0099', 'TT0102', 'TT0103', 'TT0106', 'TT0107', 'TT0131', 'TT0134', 'TT0135', 'TT0138', 'TT0139', 'TT0142', 'TT0143', 'TT0146', 'TT0171', 'TT0174', 'TT0175', 'TT0178', 'TT0179', 'TT0182', 'TT0183']",0.22,sw0014,sw0016,l_sw0014_sw0016,44,True,True,44,l_sw0014_sw0016,4,S2
44,"['TT0013', 'TT0016', 'TT0017', 'TT0020', 'TT0021', 'TT0024', 'TT0025', 'TT0028', 'TT0029', 'TT0031', 'TT0053', 'TT0056', 'TT0057', 'TT0060', 'TT0061', 'TT0064', 'TT0065', 'TT0068', 'TT0069', 'TT0070', 'TT0093', 'TT0096', 'TT0097', 'TT0100', 'TT0101', 'TT0104', 'TT0105', 'TT0108', 'TT0109', 'TT0133', 'TT0136', 'TT0137', 'TT0140', 'TT0141', 'TT0144', 'TT0145', 'TT0148', 'TT0173', 'TT0176', 'TT0177', 'TT0180', 'TT0181', 'TT0184', 'TT0185']",0.22,sw0017,sw0019,l_sw0017_sw0019,44,True,True,44,l_sw0017_sw0019,4,S2
44,"['TT0015', 'TT0018', 'TT0019', 'TT0022', 'TT0023', 'TT0026', 'TT0027', 'TT0030', 'TT0031', 'TT0033', 'TT0055', 'TT0058', 'TT0059', 'TT0062', 'TT0063', 'TT0066', 'TT0067', 'TT0070', 'TT0071', 'TT0072', 'TT0095', 'TT0098', 'TT0099', 'TT0102', 'TT0103', 'TT0106', 'TT0107', 'TT0110', 'TT0111', 'TT0135', 'TT0138', 'TT0139', 'TT0142', 'TT0143', 'TT0146', 'TT0147', 'TT0150', 'TT0175', 'TT0178', 'TT0179', 'TT0182', 'TT0183', 'TT0186', 'TT0187']",0.22,sw0020,sw0022,l_sw0020_sw0022,44,True,True,44,l_sw0020_sw0022,4,S2
44,"['TT0017', 'TT0020', 'TT0021', 'TT0024', 'TT0025', 'TT0028', 'TT0029', 'TT0032', 'TT0033', 'TT0035', 'TT0057', 'TT0060', 'TT0061', 'TT0064', 'TT0065', 'TT0068', 'TT0069', 'TT0072', 'TT0073', 'TT0074', 'TT0097', 'TT0100', 'TT0101', 'TT0104', 'TT0105', 'TT0108', 'TT0109', 'TT0112', 'TT0113', 'TT0137', 'TT0140', 'TT0141', 'TT0144', 'TT0145', 'TT0148', 'TT0149', 'TT0152', 'TT0177', 'TT0180', 'TT0181', 'TT0184', 'TT0185', 'TT0188', 'TT0189']",0.22,sw0023,sw0025,l_sw0023_sw0025,44,True,True,44,l_sw0023_sw0025,4,S2
44,"['TT0002', 'TT0003', 'TT0026', 'TT0027', 'TT0030', 'TT0031', 'TT0034', 'TT0035', 'TT0038', 'TT0039', 'TT0066', 'TT0067', 'TT0070', 'TT0071', 'TT0074', 'TT0075', 'TT0078', 'TT0079', 'TT0080', 'TT0106', 'TT0107', 'TT0110', 'TT0111', 'TT0114', 'TT0115', 'TT0118', 'TT0119', 'TT0120', 'TT0146', 'TT0147', 'TT0150', 'TT0151', 'TT0154', 'TT0155', 'TT0158', 'TT0159', 'TT0186', 'TT0187', 'TT0190', 'TT0191', 'TT0194', 'TT0195', 'TT0198', 'TT0199']",0.22,sw0036,sw0038,l_sw0036_sw0038,44,True,True,44,l_sw0036_sw0038,4,S2
