scenario,policy_id,class_id,class_type,members,member_count,profile_id,profile_semantic_hash,min_pairwise_jaccard,mean_pairwise_jaccard,max_edge_distance,source_candidate_group,split_depth,validation_pass
mesh10_auto,J080,C0005,SHARED,l_sw3_sw4;l_sw4_sw7,2,AP_C0005,3c2085a6b89390b8753d3c63fb883722666c9ef81f56ce476f2f8acd0ec325e3,0.8,0.8,0,G0005,0,True
mesh10_auto,J080,C0006,SHARED,l_sw4_sw6;l_sw6_sw8,2,AP_C0006,181a9aad9c7ce5a8ad09fb461fc49366db375a0d615e97ed728cf54d55d52729,1.0,1.0,0,G0006,0,True
mesh10_auto,J080,C0007,SINGLETON,l_sw7_sw9,1,PF_l_sw7_sw9,42b0d968ab1b659895c97ccf446fefd2e45416ec94b0371a082895bf50d7db95,1.0,1.0,0,G0007,0,True
mesh10_auto,J080,C0008,SINGLETON,l_sw8_sw10,1,PF_l_sw8_sw10,3e5dfc97cf28ea46dc342a0115d60205ee95d77349baa8ae8b310a3e6f863d34,1.0,1.0,0,G0008,0,True
mesh10_auto,J080,C0009,SINGLETON,l_sw8_sw9,1,PF_l_sw8_sw9,b1337a1fa0466b583ffef5fffe57cbce442d062c697b07253a8a2f77d4d77084,1.0,1.0,0,G0009,0,True
mesh10_auto,J060,C0001,SHARED,l_sw1_sw2;l_sw2_sw5;l_sw5_sw8,3,AP_C0001,ad77ec1c3bb3bab9730edf9fc33a68f52bbbba8b751fb5a00ade6b2632bb41bc,0.6666666666666666,0.7777777777777777,1,G0001,0,True
mesh10_auto,J060,C0002,SINGLETON,l_sw1_sw3,1,PF_l_sw1_sw3,252e7f3de5e8fd6a9c255f80c964860f1892b99700f9aaca38b5261e17170ae3,1.0,1.0,0,G0002,0,True
mesh10_auto,J060,C0003,SINGLETON,l_sw2_sw3,1,PF_l_sw2_sw3,cc987d60152ba13b83c3a0c0feec59782d4fc9930a1680a63f33fee450d77199,1.0,1.0,0,G0003,0,True
mesh10_auto,J060,C0004,SHARED,l_sw3_sw4;l_sw4_sw7,2,AP_C0004,3c2085a6b89390b8753d3c63fb883722666c9ef81f56ce476f2f8acd0ec325e3,0.8,0.8,0,G0004,0,True
mesh10_auto,J060,C0005,SHARED,l_sw4_sw6;l_sw6_sw8,2,AP_C0005,181a9aad9c7ce5a8ad09fb461fc49366db375a0d615e97ed728cf54d55d52729,1.0,1.0,0,G0005,0,True
mesh10_auto,J060,C0006,SINGLETON,l_sw7_sw9,1,PF_l_sw7_sw9,42b0d968ab1b659895c97ccf446fefd2e45416ec94b0371a082895bf50d7db95,1.0,1.0,0,G0006,0,True
mesh10_auto,J060,C0007,SINGLETON,l_sw8_sw10,1,PF_l_sw8_sw10,3e5dfc97cf28ea46dc342a0115d60205ee95d77349baa8ae8b310a3e6f863d34,1.0,1.0,0,G0007,0,True
mesh10_auto,J060,C0008,SINGLETON,l_sw8_sw9,1,PF_l_sw8_sw9,b1337a1fa0466b583ffef5fffe57cbce442d062c697b07253a8a2f77d4d77084,1.0,1.0,0,G0008,0,True
mesh10_auto,J040,C0001,SHARED,l_sw1_sw2;l_sw2_sw5;l_sw5_sw8,3,AP_C0001,ad77ec1c3bb3bab9730edf9fc33a68f52bbbba8b751fb5a00ade6b2632bb41bc,0.6666666666666666,0.7777777777777777,1,G0001,0,True
mesh10_auto,J040,C0002,SHARED,l_sw1_sw3;l_sw3_sw4;l_sw4_sw7,3,AP_C0002,a78e74f4cc170b8eb8207111f26792d891778510669c88b9826ec37c3ee07a7b,0.4,0.5666666666666668,1,G0002,0,True
mesh10_auto,J040,C0003,SINGLETON,l_sw2_sw3,1,PF_l_sw2_sw3,cc987d60152ba13b83c3a0c0feec59782d4fc9930a1680a63f33fee450d77199,1.0,1.0,0,G0003,0,True
mesh10_auto,J040,C0004,SHARED,l_sw4_sw6;l_sw6_sw8;l_sw8_sw10,3,AP_C0004,3e5dfc97cf28ea46dc342a0115d60205ee95d77349baa8ae8b310a3e6f863d34,0.5,0.6666666666666666,1,G0004,0,True
mesh10_auto,J040,C0005,SINGLETON,l_sw7_sw9,1,PF_l_sw7_sw9,42b0d968ab1b659895c97ccf446fefd2e45416ec94b0371a082895bf50d7db95,1.0,1.0,0,G0005,0,True
mesh10_auto,J040,C0006,SINGLETON,l_sw8_sw9,1,PF_l_sw8_sw9,b1337a1fa0466b583ffef5fffe57cbce442d062c697b07253a8a2f77d4d77084,1.0,1.0,0,G0006,0,True
mesh10_auto,J020,C0001,SHARED,l_sw1_sw2;l_sw2_sw5;l_sw5_sw8;l_sw8_sw9,4,AP_C0001,ad77ec1c3bb3bab9730edf9fc33a68f52bbbba8b751fb5a00ade6b2632bb41bc,0.3333333333333333,0.5833333333333334,2,G0001,0,True
mesh10_auto,J020,C0002,SHARED,l_sw1_sw3;l_sw3_sw4;l_sw4_sw7;l_sw7_sw9,4,AP_C0002,a3de243eda2297aef934b06fd9145196fd782c485368c4032c3287d9b649e098,0.2,0.4388888888888889,2,G0002,0,True
mesh10_auto,J020,C0003,SINGLETON,l_sw2_sw3,1,PF_l_sw2_sw3,cc987d60152ba13b83c3a0c0feec59782d4fc9930a1680a63f33fee450d77199,1.0,1.0,0,G0003,0,True
mesh10_auto,J020,C0004,SHARED,l_sw4_sw6;l_sw6_sw8;l_sw8_sw10,3,AP_C0004,3e5dfc97cf28ea46dc342a0115d60205ee95d77349baa8ae8b310a3e6f863d34,0.5,0.6666666666666666,1,G0004,0,True
mesh10_auto,JE080_D0,C0001,SINGLETON,l_sw1_sw2,1,PF_l_sw1_sw2,26dfad551540cc7f3e556b413d02447e47bc04f90b3ff5ba04aee54d721fffec,1.0,1.0,0,G0001,0,True
mesh10_auto,JE080_D0,C0002,SINGLETON,l_sw1_sw3,1,PF_l_sw1_sw3,252e7f3de5e8fd6a9c255f80c964860f1892b99700f9aaca38b5261e17170ae3,1.0,1.0,0,G0002,0,True
mesh10_auto,JE080_D0,C0003,SINGLETON,l_sw2_sw3,1,PF_l_sw2_sw3,cc987d60152ba13b83c3a0c0feec59782d4fc9930a1680a63f33fee450d77199,1.0,1.0,0,G0003,0,True
mesh10_auto,JE080_D0,C0004,SHARED,l_sw2_sw5;l_sw5_sw8,2,AP_C0004,ad77ec1c3bb3bab9730edf9fc33a68f52bbbba8b751fb5a00ade6b2632bb41bc,1.0,1.0,0,G0004,0,True
mesh10_auto,JE080_D0,C0005,SHARED,l_sw3_sw4;l_sw4_sw7,2,AP_C0005,3c2085a6b89390b8753d3c63fb883722666c9ef81f56ce476f2f8acd0ec325e3,0.8,0.8,0,G0005,0,True
mesh10_auto,JE080_D0,C0006,SHARED,l_sw4_sw6;l_sw6_sw8,2,AP_C0006,181a9aad9c7ce5a8ad09fb461fc49366db375a0d615e97ed728cf54d55d52729,1.0,1.0,0,G0006,0,True
mesh10_auto,JE080_D0,C0007,SINGLETON,l_sw7_sw9,1,PF_l_sw7_sw9,42b0d968ab1b659895c97ccf446fefd2e45416ec94b0371a082895bf50d7db95,1.0,1.0,0,G0007,0,True
mesh10_auto,JE080_D0,C0008,SINGLETON,l_sw8_sw10,1,PF_l_sw8_sw10,3e5dfc97cf28ea46dc342a0115d60205ee95d77349baa8ae8b310a3e6f863d34,1.0,1.0,0,G0008,0,True
mesh10_auto,JE080_D0,C0009,SINGLETON,l_sw8_sw9,1,PF_l_sw8_sw9,b1337a1fa0466b583ffef5fffe57cbce442d062c697b07253a8a2f77d4d77084,1.0,1.0,0,G0009,0,True
mesh10_auto,JE080_D1,C0001,SINGLETON,l_sw1_sw2,1,PF_l_sw1_sw2,26dfad551540cc7f3e556b413d02447e47bc04f90b3ff5ba04aee54d721fffec,1.0,1.0,0,G0001,0,True
mesh10_auto,JE080_D1,C0002,SINGLETON,l_sw1_sw3,1,PF_l_sw1_sw3,252e7f3de5e8fd6a9c255f80c964860f1892b99700f9aaca38b5261e17170ae3,1.0,1.0,0,G0002,0,True
mesh10_auto,JE080_D1,C0003,SINGLETON,l_sw2_sw3,1,PF_l_sw2_sw3,cc987d60152ba13b83c3a0c0feec59782d4fc9930a1680a63f33fee450d77199,1.0,1.0,0,G0003,0,True
mesh10_auto,JE080_D1,C0004,SHARED,l_sw2_sw5;l_sw5_sw8,2,AP_C0004,ad77ec1c3bb3bab9730edf9fc33a68f52bbbba8b751fb5a00ade6b2632bb41bc,1.0,1.0,0,G0004,0,True
mesh10_auto,JE080_D1,C0005,SHARED,l_sw3_sw4;l_sw4_sw7,2,AP_C0005,3c2085a6b89390b8753d3c63fb883722666c9ef81f56ce476f2f8acd0ec325e3,0.8,0.8,0,G0005,0,True
mesh10_auto,JE080_D1,C0006,SHARED,l_sw4_sw6;l_sw6_sw8,2,AP_C0006,181a9aad9c7ce5a8ad09fb461fc49366db375a0d615e97ed728cf54d55d52729,1.0,1.0,0,G0006,0,True
mesh10_auto,JE080_D1,C0007,SINGLETON,l_sw7_sw9,1,PF_l_sw7_sw9,42b0d968ab1b659895c97ccf446fefd2e45416ec94b0371a082895bf50d7db95,1.0,1.0,0,G0007,0,True
mesh10_auto,JE080_D1,C0008,SINGLETON,l_sw8_sw10,1,PF_l_sw8_sw10,3e5dfc97cf28ea46dc342a0115d60205ee95d77349baa8ae8b310a3e6f863d34,1.0,1.0,0,G0008,0,True
mesh10_auto,JE080_D1,C0009,SINGLETON,l_sw8_sw9,1,PF_l_sw8_sw9,b1337a1fa0466b583ffef5fffe57cbce442d062c697b07253a8a2f77d4d77084,1.0,1.0,0,G0009,0,True
mesh10_auto,JE080_D2,C0001,SINGLETON,l_sw1_sw2,1,PF_l_sw1_sw2,26dfad551540cc7f3e556b413d02447e47bc04f90b3ff5ba04aee54d721fffec,1.0,1.0,0,G0001,0,True
mesh10_auto,JE080_D2,C0002,SINGLETON,l_sw1_sw3,1,PF_l_sw1_sw3,252e7f3de5e8fd6a9c255f80c964860f1892b99700f9aaca38b5261e17170ae3,1.0,1.0,0,G0002,0,True
mesh10_auto,JE080_D2,C0003,SINGLETON,l_sw2_sw3,1,PF_l_sw2_sw3,cc987d60152ba13b83c3a0c0feec59782d4fc9930a1680a63f33fee450d77199,1.0,1.0,0,G0003,0,True
mesh10_auto,JE080_D2,C0004,SHARED,l_sw2_sw5;l_sw5_sw8,2,AP_C0004,ad77ec1c3bb3bab9730edf9fc33a68f52bbbba8b751fb5a00ade6b2632bb41bc,1.0,1.0,0,G0004,0,True
mesh10_auto,JE080_D2,C0005,SHARED,l_sw3_sw4;l_sw4_sw7,2,AP_C0005,3c2085a6b89390b8753d3c63fb883722666c9ef81f56ce476f2f8acd0ec325e3,0.8,0.8,0,G0005,0,True
mesh10_auto,JE080_D2,C0006,SHARED,l_sw4_sw6;l_sw6_sw8,2,AP_C0006,181a9aad9c7ce5a8ad09fb461fc49366db375a0d615e97ed728cf54d55d52729,1.0,1.0,0,G0006,0,True
mesh10_auto,JE080_D2,C0007,SINGLETON,l_sw7_sw9,1,PF_l_sw7_sw9,42b0d968ab1b659895c97ccf446fefd2e45416ec94b0371a082895bf50d7db95,1.0,1.0,0,G0007,0,True
mesh10_auto,JE080_D2,C0008,SINGLETON,l_sw8_sw10,1,PF_l_sw8_sw10,3e5dfc97cf28ea46dc342a0115d60205ee95d77349baa8ae8b310a3e6f863d34,1.0,1.0,0,G0008,0,True
mesh10_auto,JE080_D2,C0009,SINGLETON,l_sw8_sw9,1,PF_l_sw8_sw9,b1337a1fa0466b583ffef5fffe57cbce442d062c697b07253a8a2f77d4d77084,1.0,1.0,0,G0009,0,True
mesh10_auto,JE060_D0,C0001,SINGLETON,l_sw1_sw2,1,PF_l_sw1_sw2,26dfad551540cc7f3e556b413d02447e47bc04f90b3ff5ba04aee54d721fffec,1.0,1.0,0,G0001,0,True
mesh10_auto,JE060_D0,C0002,SINGLETON,l_sw1_sw3,1,PF_l_sw1_sw3,252e7f3de5e8fd6a9c255f80c964860f1892b99700f9aaca38b5261e17170ae3,1.0,1.0,0,G0002,0,True
mesh10_auto,JE060_D0,C0003,SINGLETON,l_sw2_sw3,1,PF_l_sw2_sw3,cc987d60152ba13b83c3a0c0feec59782d4fc9930a1680a63f33fee450d77199,1.0,1.0,0,G0003,0,True
mesh10_auto,JE060_D0,C0004,SHARED,l_sw2_sw5;l_sw5_sw8,2,AP_C0004,ad77ec1c3bb3bab9730edf9fc33a68f52bbbba8b751fb5a00ade6b2632bb41bc,1.0,1.0,0,G0004,0,True
mesh10_auto,JE060_D0,C0005,SHARED,l_sw3_sw4;l_sw4_sw7,2,AP_C0005,3c2085a6b89390b8753d3c63fb883722666c9ef81f56ce476f2f8acd0ec325e3,0.8,0.8,0,G0005,0,True
mesh10_auto,JE060_D0,C0006,SHARED,l_sw4_sw6;l_sw6_sw8,2,AP_C0006,181a9aad9c7ce5a8ad09fb461fc49366db375a0d615e97ed728cf54d55d52729,1.0,1.0,0,G0006,0,True
mesh10_auto,JE060_D0,C0007,SINGLETON,l_sw7_sw9,1,PF_l_sw7_sw9,42b0d968ab1b659895c97ccf446fefd2e45416ec94b0371a082895bf50d7db95,1.0,1.0,0,G0007,0,True
mesh10_auto,JE060_D0,C0008,SINGLETON,l_sw8_sw10,1,PF_l_sw8_sw10,3e5dfc97cf28ea46dc342a0115d60205ee95d77349baa8ae8b310a3e6f863d34,1.0,1.0,0,G0008,0,True
mesh10_auto,JE060_D0,C0009,SINGLETON,l_sw8_sw9,1,PF_l_sw8_sw9,b1337a1fa0466b583ffef5fffe57cbce442d062c697b07253a8a2f77d4d77084,1.0,1.0,0,G0009,0,True
mesh10_auto,JE060_D1,C0001,SHARED,l_sw1_sw2;l_sw2_sw5;l_sw5_sw8,3,AP_C0001,ad77ec1c3bb3bab9730edf9fc33a68f52bbbba8b751fb5a00ade6b2632bb41bc,0.6666666666666666,0.7777777777777777,1,G0001,0,True
mesh10_auto,JE060_D1,C0002,SINGLETON,l_sw1_sw3,1,PF_l_sw1_sw3,252e7f3de5e8fd6a9c255f80c964860f1892b99700f9aaca38b5261e17170ae3,1.0,1.0,0,G0002,0,True
mesh10_auto,JE060_D1,C0003,SINGLETON,l_sw2_sw3,1,PF_l_sw2_sw3,cc987d60152ba13b83c3a0c0feec59782d4fc9930a1680a63f33fee450d77199,1.0,1.0,0,G0003,0,True
mesh10_auto,JE060_D1,C0004,SHARED,l_sw3_sw4;l_sw4_sw7,2,AP_C0004,3c2085a6b89390b8753d3c63fb883722666c9ef81f56ce476f2f8acd0ec325e3,0.8,0.8,0,G0004,0,True
mesh10_auto,JE060_D1,C0005,SHARED,l_sw4_sw6;l_sw6_sw8,2,AP_C0005,181a9aad9c7ce5a8ad09fb461fc49366db375a0d615e97ed728cf54d55d52729,1.0,1.0,0,G0005,0,True
mesh10_auto,JE060_D1,C0006,SINGLETON,l_sw7_sw9,1,PF_l_sw7_sw9,42b0d968ab1b659895c97ccf446fefd2e45416ec94b0371a082895bf50d7db95,1.0,1.0,0,G0006,0,True
mesh10_auto,JE060_D1,C0007,SINGLETON,l_sw8_sw10,1,PF_l_sw8_sw10,3e5dfc97cf28ea46dc342a0115d60205ee95d77349baa8ae8b310a3e6f863d34,1.0,1.0,0,G0007,0,True
mesh10_auto,JE060_D1,C0008,SINGLETON,l_sw8_sw9,1,PF_l_sw8_sw9,b1337a1fa0466b583ffef5fffe57cbce442d062c697b07253a8a2f77d4d77084,1.0,1.0,0,G0008,0,True
mesh10_auto,JE060_D2,C0001,SHARED,l_sw1_sw2;l_sw2_sw5;l_sw5_sw8,3,AP_C0001,ad77ec1c3bb3bab9730edf9fc33a68f52bbbba8b751fb5a00ade6b2632bb41bc,0.6666666666666666,0.7777777777777777,1,G0001,0,True
mesh10_auto,JE060_D2,C0002,SINGLETON,l_sw1_sw3,1,PF_l_sw1_sw3,252e7f3de5e8fd6a9c255f80c964860f1892b99700f9aaca38b5261e17170ae3,1.0,1.0,0,G0002,0,True
mesh10_auto,JE060_D2,C0003,SINGLETON,l_sw2_sw3,1,PF_l_sw2_sw3,cc987d60152ba13b83c3a0c0feec59782d4fc9930a1680a63f33fee450d77199,1.0,1.0,0,G0003,0,True
mesh10_auto,JE060_D2,C0004,SHARED,l_sw3_sw4;l_sw4_sw7,2,AP_C0004,3c2085a6b89390b8753d3c63fb883722666c9ef81f56ce476f2f8acd0ec325e3,0.8,0.8,0,G0004,0,True
mesh10_auto,JE060_D2,C0005,SHARED,l_sw4_sw6;l_sw6_sw8,2,AP_C0005,181a9aad9c7ce5a8ad09fb461fc49366db375a0d615e97ed728cf54d55d52729,1.0,1.0,0,G0005,0,True
mesh10_auto,JE060_D2,C0006,SINGLETON,l_sw7_sw9,1,PF_l_sw7_sw9,42b0d968ab1b659895c97ccf446fefd2e45416ec94b0371a082895bf50d7db95,1.0,1.0,0,G0006,0,True
mesh10_auto,JE060_D2,C0007,SINGLETON,l_sw8_sw10,1,PF_l_sw8_sw10,3e5dfc97cf28ea46dc342a0115d60205ee95d77349baa8ae8b310a3e6f863d34,1.0,1.0,0,G0007,0,True
mesh10_auto,JE060_D2,C0008,SINGLETON,l_sw8_sw9,1,PF_l_sw8_sw9,b1337a1fa0466b583ffef5fffe57cbce442d062c697b07253a8a2f77d4d77084,1.0,1.0,0,G0008,0,True
mesh10_auto,JE040_D0,C0001,SINGLETON,l_sw1_sw2,1,PF_l_sw1_sw2,26dfad551540cc7f3e556b413d02447e47bc04f90b3ff5ba04aee54d721fffec,1.0,1.0,0,G0001,0,True
mesh10_auto,JE040_D0,C0002,SINGLETON,l_sw1_sw3,1,PF_l_sw1_sw3,252e7f3de5e8fd6a9c255f80c964860f1892b99700f9aaca38b5261e17170ae3,1.0,1.0,0,G0002,0,True
mesh10_auto,JE040_D0,C0003,SINGLETON,l_sw2_sw3,1,PF_l_sw2_sw3,cc987d60152ba13b83c3a0c0feec59782d4fc9930a1680a63f33fee450d77199,1.0,1.0,0,G0003,0,True
mesh10_auto,JE040_D0,C0004,SHARED,l_sw2_sw5;l_sw5_sw8,2,AP_C0004,ad77ec1c3bb3bab9730edf9fc33a68f52bbbba8b751fb5a00ade6b2632bb41bc,1.0,1.0,0,G0004,0,True
mesh10_auto,JE040_D0,C0005,SHARED,l_sw3_sw4;l_sw4_sw7,2,AP_C0005,3c2085a6b89390b8753d3c63fb883722666c9ef81f56ce476f2f8acd0ec325e3,0.8,0.8,0,G0005,0,True
mesh10_auto,JE040_D0,C0006,SHARED,l_sw4_sw6;l_sw6_sw8,2,AP_C0006,181a9aad9c7ce5a8ad09fb461fc49366db375a0d615e97ed728cf54d55d52729,1.0,1.0,0,G0006,0,True
mesh10_auto,JE040_D0,C0007,SINGLETON,l_sw7_sw9,1,PF_l_sw7_sw9,42b0d968ab1b659895c97ccf446fefd2e45416ec94b0371a082895bf50d7db95,1.0,1.0,0,G0007,0,True
mesh10_auto,JE040_D0,C0008,SINGLETON,l_sw8_sw10,1,PF_l_sw8_sw10,3e5dfc97cf28ea46dc342a0115d60205ee95d77349baa8ae8b310a3e6f863d34,1.0,1.0,0,G0008,0,True
mesh10_auto,JE040_D0,C0009,SINGLETON,l_sw8_sw9,1,PF_l_sw8_sw9,b1337a1fa0466b583ffef5fffe57cbce442d062c697b07253a8a2f77d4d77084,1.0,1.0,0,G0009,0,True
mesh10_auto,JE040_D1,C0001,SHARED,l_sw1_sw2;l_sw2_sw5;l_sw5_sw8,3,AP_C0001,ad77ec1c3bb3bab9730edf9fc33a68f52bbbba8b751fb5a00ade6b2632bb41bc,0.6666666666666666,0.7777777777777777,1,G0001,0,True
mesh10_auto,JE040_D1,C0002,SHARED,l_sw1_sw3;l_sw3_sw4;l_sw4_sw7,3,AP_C0002,a78e74f4cc170b8eb8207111f26792d891778510669c88b9826ec37c3ee07a7b,0.4,0.5666666666666668,1,G0002,0,True
mesh10_auto,JE040_D1,C0003,SINGLETON,l_sw2_sw3,1,PF_l_sw2_sw3,cc987d60152ba13b83c3a0c0feec59782d4fc9930a1680a63f33fee450d77199,1.0,1.0,0,G0003,0,True
mesh10_auto,JE040_D1,C0004,SHARED,l_sw4_sw6;l_sw6_sw8;l_sw8_sw10,3,AP_C0004,3e5dfc97cf28ea46dc342a0115d60205ee95d77349baa8ae8b310a3e6f863d34,0.5,0.6666666666666666,1,G0004,0,True
mesh10_auto,JE040_D1,C0005,SINGLETON,l_sw7_sw9,1,PF_l_sw7_sw9,42b0d968ab1b659895c97ccf446fefd2e45416ec94b0371a082895bf50d7db95,1.0,1.0,0,G0005,0,True
mesh10_auto,JE040_D1,C0006,SINGLETON,l_sw8_sw9,1,PF_l_sw8_sw9,b1337a1fa0466b583ffef5fffe57cbce442d062c697b07253a8a2f77d4d77084,1.0,1.0,0,G0006,0,True
mesh10_auto,JE040_D2,C0001,SHARED,l_sw1_sw2;l_sw2_sw5;l_sw5_sw8,3,AP_C0001,ad77ec1c3bb3bab9730edf9fc33a68f52bbbba8b751fb5a00ade6b2632bb41bc,0.6666666666666666,0.7777777777777777,1,G0001,0,True
mesh10_auto,JE040_D2,C0002,SHARED,l_sw1_sw3;l_sw3_sw4;l_sw4_sw7,3,AP_C0002,a78e74f4cc170b8eb8207111f26792d891778510669c88b9826ec37c3ee07a7b,0.4,0.5666666666666668,1,G0002,0,True
mesh10_auto,JE040_D2,C0003,SINGLETON,l_sw2_sw3,1,PF_l_sw2_sw3,cc987d60152ba13b83c3a0c0feec59782d4fc9930a1680a63f33fee450d77199,1.0,1.0,0,G0003,0,True
