scenario,policy_id,fault_id,class_id,class_type,class_size,per_failure_tt_lost,approximate_tt_lost,tt_loss_delta,per_failure_deadline_miss,approximate_deadline_miss,deadline_miss_delta,per_failure_recovery_us,approximate_recovery_us,recovery_delta_us,validation_pass,validation_reused,source_validation_hash
mesh10_auto,JE060_D0,l_sw2_sw3,C0003,SINGLETON,1,0,0,0,0,0,0,107.728,107.728,0.0,True,True,11eb9665ab5333a3c201ec821ddb495cbf342698330a795a9a94e6890eda9445
mesh10_auto,JE060_D0,l_sw2_sw5,C0004,SHARED,2,0,0,0,0,0,0,54.912,54.912,0.0,True,True,d58f1a5f949dfb53ad8eb23f742f08f46a32ec76b326b459300a1f6006b4b5b0
mesh10_auto,JE060_D0,l_sw3_sw4,C0005,SHARED,2,0,0,0,0,0,0,107.728,107.728,0.0,True,True,4de89d05e15de06a24fc6af064d497703bb528a2d16019feb1fbab61bad60ab0
mesh10_auto,JE060_D0,l_sw4_sw6,C0006,SHARED,2,0,0,0,0,0,0,141.328,141.328,0.0,True,True,890c52c4ae79f32c8267ddaf1786bdebf8bb64f239e6e390a3206812f3774ea0
mesh10_auto,JE060_D0,l_sw4_sw7,C0005,SHARED,2,0,0,0,0,0,0,84.528,84.528,0.0,True,True,da1b6a8917682b1660cf9f1e5ed0c3f197a3373b8099eb65ac86027df8d728d0
mesh10_auto,JE060_D0,l_sw5_sw8,C0004,SHARED,2,0,0,0,0,0,0,54.912,54.912,0.0,True,True,b992ff912a0db7507f02a92b95f3c189606bea64193c85aa326bd26f6a9378f7
mesh10_auto,JE060_D0,l_sw6_sw8,C0006,SHARED,2,0,0,0,0,0,0,141.328,141.328,0.0,True,True,6e76efbe1c3c92216c929610df9bb734cc4eca4e74d03d8931f707a8eb419ff5
mesh10_auto,JE060_D0,l_sw7_sw9,C0007,SINGLETON,1,0,0,0,0,0,0,84.528,84.528,0.0,True,True,7f414a7b4c1c725f58e8e22f2a7f5d1a07a8a643a2cc5f80ed05e9f7cd0ccca8
mesh10_auto,JE060_D0,l_sw8_sw10,C0008,SINGLETON,1,0,0,0,0,0,0,55.071999999999996,55.071999999999996,0.0,True,True,4fcc4498cf5931fed9304f179bf41fb56ebedb84e9908f228b852c718736db48
mesh10_auto,JE060_D0,l_sw8_sw9,C0009,SINGLETON,1,0,0,0,0,0,0,54.912,54.912,0.0,True,True,936f3a288fbe3efb890384604ca084870f0dc38cca064cac600d04eed37a4e9d
mesh10_auto,JE060_D1,l_sw1_sw2,C0001,SHARED,3,0,0,0,0,0,0,54.912,54.912,0.0,True,True,47717f5cf4f3df3705011b1d4e34da8743625071533b47e49438dd8f665ae711
mesh10_auto,JE060_D1,l_sw1_sw3,C0002,SINGLETON,1,0,0,0,0,0,0,120.16,120.16,0.0,True,True,fbd10165afae342cbe067118efec6c3db937eade5cef51ff4a6b95440bdda343
mesh10_auto,JE060_D1,l_sw2_sw3,C0003,SINGLETON,1,0,0,0,0,0,0,107.728,107.728,0.0,True,True,11eb9665ab5333a3c201ec821ddb495cbf342698330a795a9a94e6890eda9445
mesh10_auto,JE060_D1,l_sw2_sw5,C0001,SHARED,3,0,0,0,0,0,0,54.912,54.912,0.0,True,True,d58f1a5f949dfb53ad8eb23f742f08f46a32ec76b326b459300a1f6006b4b5b0
mesh10_auto,JE060_D1,l_sw3_sw4,C0004,SHARED,2,0,0,0,0,0,0,107.728,107.728,0.0,True,True,4de89d05e15de06a24fc6af064d497703bb528a2d16019feb1fbab61bad60ab0
mesh10_auto,JE060_D1,l_sw4_sw6,C0005,SHARED,2,0,0,0,0,0,0,141.328,141.328,0.0,True,True,890c52c4ae79f32c8267ddaf1786bdebf8bb64f239e6e390a3206812f3774ea0
mesh10_auto,JE060_D1,l_sw4_sw7,C0004,SHARED,2,0,0,0,0,0,0,84.528,84.528,0.0,True,True,da1b6a8917682b1660cf9f1e5ed0c3f197a3373b8099eb65ac86027df8d728d0
mesh10_auto,JE060_D1,l_sw5_sw8,C0001,SHARED,3,0,0,0,0,0,0,54.912,54.912,0.0,True,True,b992ff912a0db7507f02a92b95f3c189606bea64193c85aa326bd26f6a9378f7
mesh10_auto,JE060_D1,l_sw6_sw8,C0005,SHARED,2,0,0,0,0,0,0,141.328,141.328,0.0,True,True,6e76efbe1c3c92216c929610df9bb734cc4eca4e74d03d8931f707a8eb419ff5
mesh10_auto,JE060_D1,l_sw7_sw9,C0006,SINGLETON,1,0,0,0,0,0,0,84.528,84.528,0.0,True,True,7f414a7b4c1c725f58e8e22f2a7f5d1a07a8a643a2cc5f80ed05e9f7cd0ccca8
mesh10_auto,JE060_D1,l_sw8_sw10,C0007,SINGLETON,1,0,0,0,0,0,0,55.071999999999996,55.071999999999996,0.0,True,True,4fcc4498cf5931fed9304f179bf41fb56ebedb84e9908f228b852c718736db48
mesh10_auto,JE060_D1,l_sw8_sw9,C0008,SINGLETON,1,0,0,0,0,0,0,54.912,54.912,0.0,True,True,936f3a288fbe3efb890384604ca084870f0dc38cca064cac600d04eed37a4e9d
mesh10_auto,JE060_D2,l_sw1_sw2,C0001,SHARED,3,0,0,0,0,0,0,54.912,54.912,0.0,True,True,47717f5cf4f3df3705011b1d4e34da8743625071533b47e49438dd8f665ae711
mesh10_auto,JE060_D2,l_sw1_sw3,C0002,SINGLETON,1,0,0,0,0,0,0,120.16,120.16,0.0,True,True,fbd10165afae342cbe067118efec6c3db937eade5cef51ff4a6b95440bdda343
mesh10_auto,JE060_D2,l_sw2_sw3,C0003,SINGLETON,1,0,0,0,0,0,0,107.728,107.728,0.0,True,True,11eb9665ab5333a3c201ec821ddb495cbf342698330a795a9a94e6890eda9445
mesh10_auto,JE060_D2,l_sw2_sw5,C0001,SHARED,3,0,0,0,0,0,0,54.912,54.912,0.0,True,True,d58f1a5f949dfb53ad8eb23f742f08f46a32ec76b326b459300a1f6006b4b5b0
mesh10_auto,JE060_D2,l_sw3_sw4,C0004,SHARED,2,0,0,0,0,0,0,107.728,107.728,0.0,True,True,4de89d05e15de06a24fc6af064d497703bb528a2d16019feb1fbab61bad60ab0
mesh10_auto,JE060_D2,l_sw4_sw6,C0005,SHARED,2,0,0,0,0,0,0,141.328,141.328,0.0,True,True,890c52c4ae79f32c8267ddaf1786bdebf8bb64f239e6e390a3206812f3774ea0
mesh10_auto,JE060_D2,l_sw4_sw7,C0004,SHARED,2,0,0,0,0,0,0,84.528,84.528,0.0,True,True,da1b6a8917682b1660cf9f1e5ed0c3f197a3373b8099eb65ac86027df8d728d0
mesh10_auto,JE060_D2,l_sw5_sw8,C0001,SHARED,3,0,0,0,0,0,0,54.912,54.912,0.0,True,True,b992ff912a0db7507f02a92b95f3c189606bea64193c85aa326bd26f6a9378f7
mesh10_auto,JE060_D2,l_sw6_sw8,C0005,SHARED,2,0,0,0,0,0,0,141.328,141.328,0.0,True,True,6e76efbe1c3c92216c929610df9bb734cc4eca4e74d03d8931f707a8eb419ff5
mesh10_auto,JE060_D2,l_sw7_sw9,C0006,SINGLETON,1,0,0,0,0,0,0,84.528,84.528,0.0,True,True,7f414a7b4c1c725f58e8e22f2a7f5d1a07a8a643a2cc5f80ed05e9f7cd0ccca8
mesh10_auto,JE060_D2,l_sw8_sw10,C0007,SINGLETON,1,0,0,0,0,0,0,55.071999999999996,55.071999999999996,0.0,True,True,4fcc4498cf5931fed9304f179bf41fb56ebedb84e9908f228b852c718736db48
mesh10_auto,JE060_D2,l_sw8_sw9,C0008,SINGLETON,1,0,0,0,0,0,0,54.912,54.912,0.0,True,True,936f3a288fbe3efb890384604ca084870f0dc38cca064cac600d04eed37a4e9d
mesh10_auto,JE040_D0,l_sw1_sw2,C0001,SINGLETON,1,0,0,0,0,0,0,54.912,54.912,0.0,True,True,d3ff52f77535536654e0042444b382ba020d2ad95034afb337fd032c97af0839
mesh10_auto,JE040_D0,l_sw1_sw3,C0002,SINGLETON,1,0,0,0,0,0,0,120.16,120.16,0.0,True,True,fbd10165afae342cbe067118efec6c3db937eade5cef51ff4a6b95440bdda343
mesh10_auto,JE040_D0,l_sw2_sw3,C0003,SINGLETON,1,0,0,0,0,0,0,107.728,107.728,0.0,True,True,11eb9665ab5333a3c201ec821ddb495cbf342698330a795a9a94e6890eda9445
mesh10_auto,JE040_D0,l_sw2_sw5,C0004,SHARED,2,0,0,0,0,0,0,54.912,54.912,0.0,True,True,d58f1a5f949dfb53ad8eb23f742f08f46a32ec76b326b459300a1f6006b4b5b0
mesh10_auto,JE040_D0,l_sw3_sw4,C0005,SHARED,2,0,0,0,0,0,0,107.728,107.728,0.0,True,True,4de89d05e15de06a24fc6af064d497703bb528a2d16019feb1fbab61bad60ab0
mesh10_auto,JE040_D0,l_sw4_sw6,C0006,SHARED,2,0,0,0,0,0,0,141.328,141.328,0.0,True,True,890c52c4ae79f32c8267ddaf1786bdebf8bb64f239e6e390a3206812f3774ea0
mesh10_auto,JE040_D0,l_sw4_sw7,C0005,SHARED,2,0,0,0,0,0,0,84.528,84.528,0.0,True,True,da1b6a8917682b1660cf9f1e5ed0c3f197a3373b8099eb65ac86027df8d728d0
mesh10_auto,JE040_D0,l_sw5_sw8,C0004,SHARED,2,0,0,0,0,0,0,54.912,54.912,0.0,True,True,b992ff912a0db7507f02a92b95f3c189606bea64193c85aa326bd26f6a9378f7
mesh10_auto,JE040_D0,l_sw6_sw8,C0006,SHARED,2,0,0,0,0,0,0,141.328,141.328,0.0,True,True,6e76efbe1c3c92216c929610df9bb734cc4eca4e74d03d8931f707a8eb419ff5
mesh10_auto,JE040_D0,l_sw7_sw9,C0007,SINGLETON,1,0,0,0,0,0,0,84.528,84.528,0.0,True,True,7f414a7b4c1c725f58e8e22f2a7f5d1a07a8a643a2cc5f80ed05e9f7cd0ccca8
mesh10_auto,JE040_D0,l_sw8_sw10,C0008,SINGLETON,1,0,0,0,0,0,0,55.071999999999996,55.071999999999996,0.0,True,True,4fcc4498cf5931fed9304f179bf41fb56ebedb84e9908f228b852c718736db48
mesh10_auto,JE040_D0,l_sw8_sw9,C0009,SINGLETON,1,0,0,0,0,0,0,54.912,54.912,0.0,True,True,936f3a288fbe3efb890384604ca084870f0dc38cca064cac600d04eed37a4e9d
mesh10_auto,JE040_D1,l_sw1_sw2,C0001,SHARED,3,0,0,0,0,0,0,54.912,54.912,0.0,True,True,47717f5cf4f3df3705011b1d4e34da8743625071533b47e49438dd8f665ae711
mesh10_auto,JE040_D1,l_sw1_sw3,C0002,SHARED,3,0,0,0,0,0,0,120.16,120.16,0.0,True,True,463361445f853bb7374c1a17581547e22ea01f445d3d1bc3a0f6bfcecb3d8347
mesh10_auto,JE040_D1,l_sw2_sw3,C0003,SINGLETON,1,0,0,0,0,0,0,107.728,107.728,0.0,True,True,11eb9665ab5333a3c201ec821ddb495cbf342698330a795a9a94e6890eda9445
mesh10_auto,JE040_D1,l_sw2_sw5,C0001,SHARED,3,0,0,0,0,0,0,54.912,54.912,0.0,True,True,d58f1a5f949dfb53ad8eb23f742f08f46a32ec76b326b459300a1f6006b4b5b0
mesh10_auto,JE040_D1,l_sw3_sw4,C0002,SHARED,3,0,0,0,0,0,0,107.728,107.728,0.0,True,True,7a9071a3ce1daf6a52989fb03fbce0ddd3c5cdf6ff80b2ec8cb88b4cb39300f3
mesh10_auto,JE040_D1,l_sw4_sw6,C0004,SHARED,3,0,0,0,0,0,0,141.328,141.328,0.0,True,True,8046f969464c4a751b4e507effa628119156155117aec0a51d51b294a2269b22
mesh10_auto,JE040_D1,l_sw4_sw7,C0002,SHARED,3,0,0,0,0,0,0,84.528,84.528,0.0,True,True,e2574d109478a033d105bfc4b91fcceba86234fab0873213f3564948a0c8ded6
mesh10_auto,JE040_D1,l_sw5_sw8,C0001,SHARED,3,0,0,0,0,0,0,54.912,54.912,0.0,True,True,b992ff912a0db7507f02a92b95f3c189606bea64193c85aa326bd26f6a9378f7
mesh10_auto,JE040_D1,l_sw6_sw8,C0004,SHARED,3,0,0,0,0,0,0,141.328,141.328,0.0,True,True,86174573c38ac89af60e58db1d1c13026b2795c438362364f8d3aad6f84afe06
mesh10_auto,JE040_D1,l_sw7_sw9,C0005,SINGLETON,1,0,0,0,0,0,0,84.528,84.528,0.0,True,True,7f414a7b4c1c725f58e8e22f2a7f5d1a07a8a643a2cc5f80ed05e9f7cd0ccca8
mesh10_auto,JE040_D1,l_sw8_sw10,C0004,SHARED,3,0,0,0,0,0,0,55.071999999999996,55.071999999999996,0.0,True,True,4fcc4498cf5931fed9304f179bf41fb56ebedb84e9908f228b852c718736db48
mesh10_auto,JE040_D1,l_sw8_sw9,C0006,SINGLETON,1,0,0,0,0,0,0,54.912,54.912,0.0,True,True,936f3a288fbe3efb890384604ca084870f0dc38cca064cac600d04eed37a4e9d
mesh10_auto,JE040_D2,l_sw1_sw2,C0001,SHARED,3,0,0,0,0,0,0,54.912,54.912,0.0,True,True,47717f5cf4f3df3705011b1d4e34da8743625071533b47e49438dd8f665ae711
mesh10_auto,JE040_D2,l_sw1_sw3,C0002,SHARED,3,0,0,0,0,0,0,120.16,120.16,0.0,True,True,463361445f853bb7374c1a17581547e22ea01f445d3d1bc3a0f6bfcecb3d8347
mesh10_auto,JE040_D2,l_sw2_sw3,C0003,SINGLETON,1,0,0,0,0,0,0,107.728,107.728,0.0,True,True,11eb9665ab5333a3c201ec821ddb495cbf342698330a795a9a94e6890eda9445
mesh10_auto,JE040_D2,l_sw2_sw5,C0001,SHARED,3,0,0,0,0,0,0,54.912,54.912,0.0,True,True,d58f1a5f949dfb53ad8eb23f742f08f46a32ec76b326b459300a1f6006b4b5b0
mesh10_auto,JE040_D2,l_sw3_sw4,C0002,SHARED,3,0,0,0,0,0,0,107.728,107.728,0.0,True,True,7a9071a3ce1daf6a52989fb03fbce0ddd3c5cdf6ff80b2ec8cb88b4cb39300f3
mesh10_auto,JE040_D2,l_sw4_sw6,C0004,SHARED,3,0,0,0,0,0,0,141.328,141.328,0.0,True,True,8046f969464c4a751b4e507effa628119156155117aec0a51d51b294a2269b22
mesh10_auto,JE040_D2,l_sw4_sw7,C0002,SHARED,3,0,0,0,0,0,0,84.528,84.528,0.0,True,True,e2574d109478a033d105bfc4b91fcceba86234fab0873213f3564948a0c8ded6
mesh10_auto,JE040_D2,l_sw5_sw8,C0001,SHARED,3,0,0,0,0,0,0,54.912,54.912,0.0,True,True,b992ff912a0db7507f02a92b95f3c189606bea64193c85aa326bd26f6a9378f7
mesh10_auto,JE040_D2,l_sw6_sw8,C0004,SHARED,3,0,0,0,0,0,0,141.328,141.328,0.0,True,True,86174573c38ac89af60e58db1d1c13026b2795c438362364f8d3aad6f84afe06
mesh10_auto,JE040_D2,l_sw7_sw9,C0005,SINGLETON,1,0,0,0,0,0,0,84.528,84.528,0.0,True,True,7f414a7b4c1c725f58e8e22f2a7f5d1a07a8a643a2cc5f80ed05e9f7cd0ccca8
mesh10_auto,JE040_D2,l_sw8_sw10,C0004,SHARED,3,0,0,0,0,0,0,55.071999999999996,55.071999999999996,0.0,True,True,4fcc4498cf5931fed9304f179bf41fb56ebedb84e9908f228b852c718736db48
mesh10_auto,JE040_D2,l_sw8_sw9,C0006,SINGLETON,1,0,0,0,0,0,0,54.912,54.912,0.0,True,True,936f3a288fbe3efb890384604ca084870f0dc38cca064cac600d04eed37a4e9d
structured20_auto,J100,l_sw01_sw02,C0001,SINGLETON,1,0,0,0,0,0,0,58.152,58.152,0.0,True,False,0b06606ec5624920cf19b3efdef08bdf296737265ee049b2ed8cc7fd2012a526
structured20_auto,J100,l_sw01_sw06,C0002,SINGLETON,1,0,0,0,0,0,0,58.152,58.152,0.0,True,False,e8cbbbc1f22f36250667cec7866f52353cca7160a0c2d766eacc2934145d735c
structured20_auto,J100,l_sw02_sw03,C0003,SINGLETON,1,0,0,0,0,0,0,58.152,58.152,0.0,True,False,e86cdd41c635d47ae397e5e943b084cded34ddaefb364818d2348f98002b9185
structured20_auto,J100,l_sw02_sw08,C0004,SINGLETON,1,0,0,0,0,0,0,81.128,81.128,0.0,True,False,a66f3febaeca970acb4511030e950909bc3ac9b35a4cdda7e30450f2afc98083
structured20_auto,J100,l_sw03_sw04,C0005,SINGLETON,1,0,0,0,0,0,0,82.58399999999999,82.58399999999999,0.0,True,False,e844e502242a01452bfcb019ef74ce921ae58aa4ecc1503c2f1c4baf414e0f9e
structured20_auto,J100,l_sw03_sw08,C0006,SHARED,2,0,0,0,0,0,0,281.03200000000004,281.03200000000004,0.0,True,True,b38f5f4bd892936577c044c551dc77077f3ce3536cfa06731d485adacefbc4a1
structured20_auto,J100,l_sw04_sw05,C0007,SINGLETON,1,0,0,0,0,0,0,82.58399999999999,82.58399999999999,0.0,True,False,2031951a74059a90a365fbe10eab14ef6b9c0817ebbe6c3fb5edf24bd0610c34
structured20_auto,J100,l_sw04_sw10,C0008,SINGLETON,1,0,0,0,0,0,0,120.76,120.76,0.0,True,False,746712ab92416d742e6d008d1b3af71af02f7b2c4c969b3709df640b60685cd2
structured20_auto,J100,l_sw06_sw07,C0009,SHARED,2,0,0,0,0,0,0,136.232,136.232,0.0,True,True,9f898e3f076c469939c91c660af6f9fc43001ab64a5544cfce4c9826decbed37
structured20_auto,J100,l_sw06_sw11,C0010,SINGLETON,1,0,0,0,0,0,0,58.152,58.152,0.0,True,False,294f84babf9e2ef6a283bbeac6966110dcd2a11826450a4597c5e366cff142ee
structured20_auto,J100,l_sw07_sw08,C0009,SHARED,2,0,0,0,0,0,0,136.232,136.232,0.0,True,True,55d09469d15cf7cca22b4485170cc78d096e78933fcc9ddd7fed8f624a03b721
structured20_auto,J100,l_sw08_sw09,C0011,SHARED,2,0,0,0,0,0,0,136.232,136.232,0.0,True,True,b048cf49978e4da932ef146cd680b15ced42f6c439791caa26b55fbd7f7b2317
structured20_auto,J100,l_sw08_sw13,C0012,SINGLETON,1,0,0,0,0,0,0,81.128,81.128,0.0,True,False,2b654c9792ffc2db2765b1882742d2f59f0c2905a579e1c079e6ed79063e1de4
structured20_auto,J100,l_sw09_sw10,C0011,SHARED,2,0,0,0,0,0,0,136.232,136.232,0.0,True,True,eceddf248b43657f6e7749cc001686b59cf623924bc437b3ce84634ac3e52b6c
structured20_auto,J100,l_sw10_sw15,C0013,SINGLETON,1,0,0,0,0,0,0,155.95999999999998,155.95999999999998,0.0,True,False,db58e0b14350399a5a4f378cfd31214fcb54c2e22297ab0e5f0014e1801ff62f
structured20_auto,J100,l_sw11_sw16,C0014,SINGLETON,1,0,0,0,0,0,0,58.152,58.152,0.0,True,False,9efc3d0895946db0b9529f71b1c82b2ec2fdf37bc546dbf5960ed2d99885e876
structured20_auto,J100,l_sw11_sw17,C0015,SHARED,2,0,0,0,0,0,0,99.16000000000001,99.16000000000001,0.0,True,True,821e36ff2a12a6aa9df32b40e0fd49f523e09ed1193626f8c35cb320288bc555
structured20_auto,J100,l_sw13_sw18,C0006,SHARED,2,0,0,0,0,0,0,281.03200000000004,281.03200000000004,0.0,True,True,5306627e652b0bbffa5f988fee42a8b4264a6224c6f2181ac97ffdbbd930af1b
structured20_auto,J100,l_sw13_sw19,C0016,SHARED,2,0,0,0,0,0,0,81.128,81.128,0.0,True,True,c7c52046f7c171d29fc25fdae21d35ae510fd18eb0e57b469ad3b9a4a7459e17
structured20_auto,J100,l_sw15_sw20,C0017,SINGLETON,1,0,0,0,0,0,0,217.608,217.608,0.0,True,False,c23223d6751748fbd8a4802841bb3945a1fd22bd2d8e334e11b19f4788c5894e
structured20_auto,J100,l_sw17_sw18,C0015,SHARED,2,0,0,0,0,0,0,99.16000000000001,99.16000000000001,0.0,True,True,91cb2daa8998c5032ef022b88999c822155ad29ea10c66e79326ec0d3d69b60b
structured20_auto,J100,l_sw19_sw20,C0016,SHARED,2,0,0,0,0,0,0,81.128,81.128,0.0,True,True,c2def8c617f599fda2bab9f6918e3d8877eeb3dedf30807b502f1c58aabfd479
structured20_auto,J080,l_sw01_sw02,C0001,SHARED,2,0,0,0,0,0,0,58.152,58.152,0.0,True,True,7fadd26557ce9fe627c22d9ec4601196ed8e7d6353367f0aac54daa4ae744aaa
structured20_auto,J080,l_sw01_sw06,C0002,SINGLETON,1,0,0,0,0,0,0,58.152,58.152,0.0,True,True,e8cbbbc1f22f36250667cec7866f52353cca7160a0c2d766eacc2934145d735c
structured20_auto,J080,l_sw02_sw03,C0001,SHARED,2,0,0,0,0,0,0,58.152,58.152,0.0,True,True,3165484af7d15b4d012e167eaba7740c0820f51159ed647099e1e753f01a94ec
structured20_auto,J080,l_sw02_sw08,C0003,SINGLETON,1,0,0,0,0,0,0,81.128,81.128,0.0,True,True,a66f3febaeca970acb4511030e950909bc3ac9b35a4cdda7e30450f2afc98083
structured20_auto,J080,l_sw03_sw04,C0004,SINGLETON,1,0,0,0,0,0,0,82.58399999999999,82.58399999999999,0.0,True,True,e844e502242a01452bfcb019ef74ce921ae58aa4ecc1503c2f1c4baf414e0f9e
structured20_auto,J080,l_sw03_sw08,C0005,SHARED,2,0,0,0,0,0,0,281.03200000000004,281.03200000000004,0.0,True,True,b38f5f4bd892936577c044c551dc77077f3ce3536cfa06731d485adacefbc4a1
structured20_auto,J080,l_sw04_sw05,C0006,SINGLETON,1,0,0,0,0,0,0,82.58399999999999,82.58399999999999,0.0,True,True,2031951a74059a90a365fbe10eab14ef6b9c0817ebbe6c3fb5edf24bd0610c34
structured20_auto,J080,l_sw04_sw10,C0007,SHARED,2,0,0,0,0,0,0,120.76,120.76,0.0,True,True,c229bb1e8c5b1a9bbfdfe21449d8c62485b51cab82976fcda82cafc43bb307ad
structured20_auto,J080,l_sw06_sw07,C0008,SHARED,2,0,0,0,0,0,0,136.232,136.232,0.0,True,True,9f898e3f076c469939c91c660af6f9fc43001ab64a5544cfce4c9826decbed37
structured20_auto,J080,l_sw06_sw11,C0009,SINGLETON,1,0,0,0,0,0,0,58.152,58.152,0.0,True,True,294f84babf9e2ef6a283bbeac6966110dcd2a11826450a4597c5e366cff142ee
structured20_auto,J080,l_sw07_sw08,C0008,SHARED,2,0,0,0,0,0,0,136.232,136.232,0.0,True,True,55d09469d15cf7cca22b4485170cc78d096e78933fcc9ddd7fed8f624a03b721
structured20_auto,J080,l_sw08_sw09,C0010,SHARED,2,0,0,0,0,0,0,136.232,136.232,0.0,True,True,b048cf49978e4da932ef146cd680b15ced42f6c439791caa26b55fbd7f7b2317
structured20_auto,J080,l_sw08_sw13,C0011,SINGLETON,1,0,0,0,0,0,0,81.128,81.128,0.0,True,True,2b654c9792ffc2db2765b1882742d2f59f0c2905a579e1c079e6ed79063e1de4
structured20_auto,J080,l_sw09_sw10,C0010,SHARED,2,0,0,0,0,0,0,136.232,136.232,0.0,True,True,eceddf248b43657f6e7749cc001686b59cf623924bc437b3ce84634ac3e52b6c
structured20_auto,J080,l_sw10_sw15,C0007,SHARED,2,0,0,0,0,0,0,155.95999999999998,155.95999999999998,0.0,True,True,3619591b73963613675b27a588a289e5a267e1e28a697e84edbcb291eb00a275
structured20_auto,J080,l_sw11_sw16,C0012,SINGLETON,1,0,0,0,0,0,0,58.152,58.152,0.0,True,True,9efc3d0895946db0b9529f71b1c82b2ec2fdf37bc546dbf5960ed2d99885e876
structured20_auto,J080,l_sw11_sw17,C0013,SHARED,2,0,0,0,0,0,0,99.16000000000001,99.16000000000001,0.0,True,True,821e36ff2a12a6aa9df32b40e0fd49f523e09ed1193626f8c35cb320288bc555
structured20_auto,J080,l_sw13_sw18,C0005,SHARED,2,0,0,0,0,0,0,281.03200000000004,281.03200000000004,0.0,True,True,5306627e652b0bbffa5f988fee42a8b4264a6224c6f2181ac97ffdbbd930af1b
structured20_auto,J080,l_sw13_sw19,C0014,SHARED,2,0,0,0,0,0,0,81.128,81.128,0.0,True,True,c7c52046f7c171d29fc25fdae21d35ae510fd18eb0e57b469ad3b9a4a7459e17
structured20_auto,J080,l_sw15_sw20,C0015,SINGLETON,1,0,0,0,0,0,0,217.608,217.608,0.0,True,True,c23223d6751748fbd8a4802841bb3945a1fd22bd2d8e334e11b19f4788c5894e
structured20_auto,J080,l_sw17_sw18,C0013,SHARED,2,0,0,0,0,0,0,99.16000000000001,99.16000000000001,0.0,True,True,91cb2daa8998c5032ef022b88999c822155ad29ea10c66e79326ec0d3d69b60b
structured20_auto,J080,l_sw19_sw20,C0014,SHARED,2,0,0,0,0,0,0,81.128,81.128,0.0,True,True,c2def8c617f599fda2bab9f6918e3d8877eeb3dedf30807b502f1c58aabfd479
structured20_auto,J060,l_sw01_sw02,C0001,SHARED,2,0,0,0,0,0,0,58.152,58.152,0.0,True,True,7fadd26557ce9fe627c22d9ec4601196ed8e7d6353367f0aac54daa4ae744aaa
structured20_auto,J060,l_sw01_sw06,C0002,SHARED,2,0,0,0,0,0,0,58.152,58.152,0.0,True,True,f2bb86c36d4ef5f718f34b16e9b05e526533069a4546cdfc4d848c0080933a77
structured20_auto,J060,l_sw02_sw03,C0001,SHARED,2,0,0,0,0,0,0,58.152,58.152,0.0,True,True,3165484af7d15b4d012e167eaba7740c0820f51159ed647099e1e753f01a94ec
structured20_auto,J060,l_sw02_sw08,C0003,SINGLETON,1,0,0,0,0,0,0,81.128,81.128,0.0,True,True,a66f3febaeca970acb4511030e950909bc3ac9b35a4cdda7e30450f2afc98083
structured20_auto,J060,l_sw03_sw04,C0004,SINGLETON,1,0,0,0,0,0,0,82.58399999999999,82.58399999999999,0.0,True,True,e844e502242a01452bfcb019ef74ce921ae58aa4ecc1503c2f1c4baf414e0f9e
structured20_auto,J060,l_sw03_sw08,C0005,SHARED,2,0,0,0,0,0,0,281.03200000000004,281.03200000000004,0.0,True,True,b38f5f4bd892936577c044c551dc77077f3ce3536cfa06731d485adacefbc4a1
structured20_auto,J060,l_sw04_sw05,C0002,SHARED,2,0,0,0,0,0,0,82.58399999999999,82.58399999999999,0.0,True,True,ef22c4bfd5adedd3d22baf3c98118e8803f906124ef3882b29d6a634e0447bb1
structured20_auto,J060,l_sw04_sw10,C0006,SHARED,2,0,0,0,0,0,0,120.76,120.76,0.0,True,True,c229bb1e8c5b1a9bbfdfe21449d8c62485b51cab82976fcda82cafc43bb307ad
structured20_auto,J060,l_sw06_sw07,C0007,SHARED,4,0,0,0,0,0,0,136.232,136.232,0.0,True,True,295e02f6f5772db6886b9fb468a86633eb83c82fd6f874f903fcf3b9c4c90e86
structured20_auto,J060,l_sw06_sw11,C0008,SINGLETON,1,0,0,0,0,0,0,58.152,58.152,0.0,True,True,294f84babf9e2ef6a283bbeac6966110dcd2a11826450a4597c5e366cff142ee
structured20_auto,J060,l_sw07_sw08,C0007,SHARED,4,0,0,0,0,0,0,136.232,136.232,0.0,True,True,89d69bb9da8ce4a47010c630822f18de3a7b06c6c95bd4317076741ad43f060c
structured20_auto,J060,l_sw08_sw09,C0007,SHARED,4,0,0,0,0,0,0,136.232,136.232,0.0,True,True,faa50871debcd684e96321b75f15ace5e4357fa6488ad421c38760de83fc9696
structured20_auto,J060,l_sw08_sw13,C0009,SINGLETON,1,0,0,0,0,0,0,81.128,81.128,0.0,True,True,2b654c9792ffc2db2765b1882742d2f59f0c2905a579e1c079e6ed79063e1de4
structured20_auto,J060,l_sw09_sw10,C0007,SHARED,4,0,0,0,0,0,0,136.232,136.232,0.0,True,True,4cfdd19092ca1183ccba2135c7df81be5d1b48d9468e2b9d57e473629f3a819a
structured20_auto,J060,l_sw10_sw15,C0006,SHARED,2,0,0,0,0,0,0,155.95999999999998,155.95999999999998,0.0,True,True,3619591b73963613675b27a588a289e5a267e1e28a697e84edbcb291eb00a275
structured20_auto,J060,l_sw11_sw16,C0010,SINGLETON,1,0,0,0,0,0,0,58.152,58.152,0.0,True,True,9efc3d0895946db0b9529f71b1c82b2ec2fdf37bc546dbf5960ed2d99885e876
