level,kind,policy_id,case_id,route_hash,hop_count
R2_D4,PF,PF,l_sw04_sw05,6ed934ef500b5f8391b0bea275c26ce910adcf7beaaa6450602cdc6144f345c7,226
R2_D4,PF,PF,l_sw05_sw06,1429eebd62d89721b6d78fbc5bd34d33cb18ae83070b2b2e00dbd2267a2d29cf,224
R2_D4,PF,PF,l_sw05_sw13,67db11cfad4bc49742c8e521cbf260a8aeab6e4afefaf8184f5075a48243f8de,240
R2_D4,PF,PF,l_sw06_sw07,6de51d9937d0616b3e5889f4a5cdb4c584f68d73204dbd19fe879f96d1a2d8d5,224
R2_D4,PF,PF,l_sw07_sw15,f4235bc70b1f38be37a9cd72f40333874767591fdc62112e307efcd82d7ad551,232
R2_D4,PF,PF,l_sw09_sw17,a26d635fc862ff98417ead08560693a9ef6d15a33f23dabbc5e96ce353b5060b,230
R2_D4,PF,PF,l_sw11_sw12,be23a7f4108feef5536d74d02747a9d25c29d688fafab50339daeae36f55b6cf,223
R2_D4,PF,PF,l_sw11_sw19,a4a135cdebe3d217eae884a7201409888f728adefbde06217da86d541d513315,243
R2_D4,PF,PF,l_sw12_sw13,be23a7f4108feef5536d74d02747a9d25c29d688fafab50339daeae36f55b6cf,223
R2_D4,PF,PF,l_sw13_sw14,345f20bfd9da26b846bb749c08f2567d884b1eab79aa40878ede027dee2c2c31,226
R2_D4,PF,PF,l_sw13_sw21,12c634b4c74591cd44ab56d902ee9eed511a43f29a55e7e516c5382695a8ff56,242
R2_D4,PF,PF,l_sw14_sw15,345f20bfd9da26b846bb749c08f2567d884b1eab79aa40878ede027dee2c2c31,226
R2_D4,PF,PF,l_sw15_sw23,5da98f072d634a77a690510f3f44a9818c64427a727ec38f6ade8311bcbd3ed1,234
R2_D4,PF,PF,l_sw17_sw25,b82f5fc635936ddc2c554b892bb8b0e1acf43efdc50e8dce60a8ee117452adf1,223
R2_D4,PF,PF,l_sw19_sw20,0f55bf81e63c8b135a5537a6223ec556dd7a1b07c76ada6c72d76f7ab36bc79b,230
R2_D4,PF,PF,l_sw20_sw21,0f55bf81e63c8b135a5537a6223ec556dd7a1b07c76ada6c72d76f7ab36bc79b,230
R2_D4,PF,PF,l_sw21_sw22,7f990985da678c06e57ed4a26dd8e5c89646347133aa2736ecffb81d9a52ee16,232
R2_D4,PF,PF,l_sw21_sw29,2e15f2a7dbda3efa6e41ec45c2d9fcd7b2141aa9af019afdfc2b922cae2ca581,240
R2_D4,PF,PF,l_sw22_sw23,21ed713a1a6fc169b97254559d6ab334c796a0bfcc5f0656ce59222ff01e9664,232
R2_D4,PF,PF,l_sw23_sw31,17a757e08cb623f4219424d9a381ab35e9d79394b617d6a3dac37a4c7e54588d,237
R2_D4,PF,PF,l_sw25_sw33,d851456c3e2bc596b70f63f03b75f7b49df2deeee2ef8aff329e5d3fc1575f14,228
R2_D4,PF,PF,l_sw29_sw37,a664f929e671fe7653b4cf4b1405f6d8dfecf3f71bab366d88f44318cc60bbcf,239
R2_D4,PF,PF,l_sw31_sw39,b195e646c12c2b7cbf6767c40f1d39addcfa843190a2692670f28877e63e59d0,237
R2_D4,CLASS,J020,l_sw01_sw02;l_sw01_sw09;l_sw02_sw03,e78ac46f9496105a990debadf255f24757f162c076f3eececc7b1ace6b68e53b,230
R2_D4,CLASS,J020,l_sw03_sw04;l_sw04_sw05;l_sw05_sw06;l_sw06_sw07,3c88afdf7601ed30d948bd6ba7b30507ff009cf86baacd3e39eab1356216a6b9,224
R2_D4,CLASS,J020,l_sw03_sw11;l_sw11_sw19,a4a135cdebe3d217eae884a7201409888f728adefbde06217da86d541d513315,243
R2_D4,CLASS,J020,l_sw05_sw13;l_sw13_sw21;l_sw21_sw29,0c7d86b446fc1d21f49889b4637a581378fc3db4d2eba3ca2356079f61b8a3fe,242
R2_D4,CLASS,J020,l_sw07_sw15;l_sw15_sw23,5da98f072d634a77a690510f3f44a9818c64427a727ec38f6ade8311bcbd3ed1,234
R2_D4,CLASS,J020,l_sw09_sw17;l_sw17_sw25;l_sw25_sw33,37c12b1475caf13b69374a63ba3e583fd9fc3ca364d3df724a7fecb164700083,231
R2_D4,CLASS,J020,l_sw11_sw12;l_sw12_sw13;l_sw13_sw14;l_sw14_sw15,a19f22619178781a2bc1f7290f73caa818bdb8327fa8010c8e15f4ce431b3554,223
R2_D4,CLASS,J020,l_sw19_sw20;l_sw20_sw21;l_sw21_sw22;l_sw22_sw23,c8e09380d5fc5e3634c46db6392336921513d3f3e403f1a040f31850de268d0b,230
R2_D4,CLASS,J020,l_sw23_sw31;l_sw31_sw39,d1c9e3b527da8637d504cff35bc9b7d2a6f0bb04d095702ea383d59d1f807870,237
R2_D4,CLASS,J020,l_sw29_sw37,a664f929e671fe7653b4cf4b1405f6d8dfecf3f71bab366d88f44318cc60bbcf,239
R2_D4,CLASS,J040,l_sw01_sw02;l_sw02_sw03,64a49c1d1a4b035e3a3448257f8acd256ccbf22d08bec51457022cd97af39cee,224
R2_D4,CLASS,J040,l_sw01_sw09,5a13815363fda59aa6032a9192209aa9044fc39f9065b93d9a44ea57186f1e1c,234
R2_D4,CLASS,J040,l_sw03_sw04;l_sw04_sw05,d89bf781dd989c6dac317dc0fc9d2a2e80cdd50f16c1374d378e7ae571179ab5,226
R2_D4,CLASS,J040,l_sw03_sw11,9971b114ea958962da52fa42895b58b2bf987c038d77fedaaa507ad45e9b57a0,238
R2_D4,CLASS,J040,l_sw05_sw06;l_sw06_sw07,6de51d9937d0616b3e5889f4a5cdb4c584f68d73204dbd19fe879f96d1a2d8d5,224
R2_D4,CLASS,J040,l_sw05_sw13,67db11cfad4bc49742c8e521cbf260a8aeab6e4afefaf8184f5075a48243f8de,240
R2_D4,CLASS,J040,l_sw07_sw15;l_sw15_sw23,5da98f072d634a77a690510f3f44a9818c64427a727ec38f6ade8311bcbd3ed1,234
R2_D4,CLASS,J040,l_sw09_sw17;l_sw17_sw25,916219e1798fb62d58236904b03e33f99f8d6f11c04edd4d15426cf738ca4468,229
R2_D4,CLASS,J040,l_sw11_sw12;l_sw12_sw13,be23a7f4108feef5536d74d02747a9d25c29d688fafab50339daeae36f55b6cf,223
R2_D4,CLASS,J040,l_sw11_sw19,a4a135cdebe3d217eae884a7201409888f728adefbde06217da86d541d513315,243
R2_D4,CLASS,J040,l_sw13_sw14;l_sw14_sw15,345f20bfd9da26b846bb749c08f2567d884b1eab79aa40878ede027dee2c2c31,226
R2_D4,CLASS,J040,l_sw13_sw21;l_sw21_sw29,0c7d86b446fc1d21f49889b4637a581378fc3db4d2eba3ca2356079f61b8a3fe,242
R2_D4,CLASS,J040,l_sw19_sw20;l_sw20_sw21,0f55bf81e63c8b135a5537a6223ec556dd7a1b07c76ada6c72d76f7ab36bc79b,230
R2_D4,CLASS,J040,l_sw21_sw22;l_sw22_sw23,7f990985da678c06e57ed4a26dd8e5c89646347133aa2736ecffb81d9a52ee16,232
R2_D4,CLASS,J040,l_sw23_sw31;l_sw31_sw39,d1c9e3b527da8637d504cff35bc9b7d2a6f0bb04d095702ea383d59d1f807870,237
R2_D4,CLASS,J040,l_sw25_sw33,d851456c3e2bc596b70f63f03b75f7b49df2deeee2ef8aff329e5d3fc1575f14,228
R2_D4,CLASS,J040,l_sw29_sw37,a664f929e671fe7653b4cf4b1405f6d8dfecf3f71bab366d88f44318cc60bbcf,239
R2_D4,CLASS,J100,l_sw01_sw02;l_sw02_sw03,64a49c1d1a4b035e3a3448257f8acd256ccbf22d08bec51457022cd97af39cee,224
R2_D4,CLASS,J100,l_sw01_sw09,5a13815363fda59aa6032a9192209aa9044fc39f9065b93d9a44ea57186f1e1c,234
R2_D4,CLASS,J100,l_sw03_sw04;l_sw04_sw05,d89bf781dd989c6dac317dc0fc9d2a2e80cdd50f16c1374d378e7ae571179ab5,226
R2_D4,CLASS,J100,l_sw03_sw11,9971b114ea958962da52fa42895b58b2bf987c038d77fedaaa507ad45e9b57a0,238
R2_D4,CLASS,J100,l_sw05_sw06;l_sw06_sw07,6de51d9937d0616b3e5889f4a5cdb4c584f68d73204dbd19fe879f96d1a2d8d5,224
R2_D4,CLASS,J100,l_sw05_sw13,67db11cfad4bc49742c8e521cbf260a8aeab6e4afefaf8184f5075a48243f8de,240
R2_D4,CLASS,J100,l_sw07_sw15,f4235bc70b1f38be37a9cd72f40333874767591fdc62112e307efcd82d7ad551,232
R2_D4,CLASS,J100,l_sw09_sw17,a26d635fc862ff98417ead08560693a9ef6d15a33f23dabbc5e96ce353b5060b,230
R2_D4,CLASS,J100,l_sw11_sw12;l_sw12_sw13,be23a7f4108feef5536d74d02747a9d25c29d688fafab50339daeae36f55b6cf,223
R2_D4,CLASS,J100,l_sw11_sw19,a4a135cdebe3d217eae884a7201409888f728adefbde06217da86d541d513315,243
R2_D4,CLASS,J100,l_sw13_sw14;l_sw14_sw15,345f20bfd9da26b846bb749c08f2567d884b1eab79aa40878ede027dee2c2c31,226
R2_D4,CLASS,J100,l_sw13_sw21,12c634b4c74591cd44ab56d902ee9eed511a43f29a55e7e516c5382695a8ff56,242
R2_D4,CLASS,J100,l_sw15_sw23,5da98f072d634a77a690510f3f44a9818c64427a727ec38f6ade8311bcbd3ed1,234
R2_D4,CLASS,J100,l_sw17_sw25,b82f5fc635936ddc2c554b892bb8b0e1acf43efdc50e8dce60a8ee117452adf1,223
R2_D4,CLASS,J100,l_sw19_sw20;l_sw20_sw21,0f55bf81e63c8b135a5537a6223ec556dd7a1b07c76ada6c72d76f7ab36bc79b,230
R2_D4,CLASS,J100,l_sw21_sw22;l_sw22_sw23,7f990985da678c06e57ed4a26dd8e5c89646347133aa2736ecffb81d9a52ee16,232
R2_D4,CLASS,J100,l_sw21_sw29,2e15f2a7dbda3efa6e41ec45c2d9fcd7b2141aa9af019afdfc2b922cae2ca581,240
R2_D4,CLASS,J100,l_sw23_sw31,17a757e08cb623f4219424d9a381ab35e9d79394b617d6a3dac37a4c7e54588d,237
R2_D4,CLASS,J100,l_sw25_sw33,d851456c3e2bc596b70f63f03b75f7b49df2deeee2ef8aff329e5d3fc1575f14,228
R2_D4,CLASS,J100,l_sw29_sw37,a664f929e671fe7653b4cf4b1405f6d8dfecf3f71bab366d88f44318cc60bbcf,239
R2_D4,CLASS,J100,l_sw31_sw39,b195e646c12c2b7cbf6767c40f1d39addcfa843190a2692670f28877e63e59d0,237
R3_D5,PF,PF,l_sw03_sw11,d06bf1d0197fc8cd87801aa1b3e124f843a395106157dee8917a4b448179b170,236
R3_D5,PF,PF,l_sw05_sw13,e9ec4ee67a9aae133e436c378f35e518bf4363c2b4dd249eed4016fed92d2bd5,236
R3_D5,PF,PF,l_sw07_sw15,14d26130575ba991cbe3749c6dbaf28b6132fafe3101b625f1873cfd108c3a10,227
R3_D5,PF,PF,l_sw11_sw12,d44ae220bef372a4a21513810382e605082f3d854361d938a377469916728fdc,223
R3_D5,PF,PF,l_sw11_sw19,76d0638d132a5bd5f75e121bf761d0cef4cd49382c0c49f5e0dd4b567f200430,240
R3_D5,PF,PF,l_sw12_sw13,d44ae220bef372a4a21513810382e605082f3d854361d938a377469916728fdc,223
R3_D5,PF,PF,l_sw13_sw14,ff28d63e53d8e783bb1c1dae5c63f70396abc872838c45db687eafed87906416,224
R3_D5,PF,PF,l_sw13_sw21,5d16a37aabc7c1d251a0d9cbbb042e1603600916b5a80bd435b8cdb27b2713fc,235
R3_D5,PF,PF,l_sw14_sw15,ff28d63e53d8e783bb1c1dae5c63f70396abc872838c45db687eafed87906416,224
R3_D5,PF,PF,l_sw15_sw23,672956c77a3ee1fa4d07a5d2ef98ef8dab56c89dc4578ea6cfafff1a2a7fb7cd,225
R3_D5,PF,PF,l_sw19_sw20,eba127c0ed3f83032672a1c2e4dfc56f0d1bc1651823d1815959f7ac08e5743a,230
R3_D5,PF,PF,l_sw20_sw21,eba127c0ed3f83032672a1c2e4dfc56f0d1bc1651823d1815959f7ac08e5743a,230
R3_D5,PF,PF,l_sw21_sw22,3fdbffd7e52bb1aa2a67d25cee1957e94c4713fe11a0145f20e018bede1788d8,231
R3_D5,PF,PF,l_sw21_sw29,bc4aefe5ff650de0396077085256deade7aa108c35fa70ad84edfce2958c5ae9,235
R3_D5,PF,PF,l_sw22_sw23,78b2100252454b176051c9ad6645f4ae33ed2f638acb237205f9b8284a26031c,231
R3_D5,PF,PF,l_sw23_sw31,b8d5a36e0f35ce5cfc7eba4c6c5138adaca57c38d5befca84fa5cd73c2124b09,230
R3_D5,PF,PF,l_sw25_sw33,d79e4a8a10f212cebea6947b81f52080f7034fcf82fde6c08facd801b9711ff8,227
R3_D5,PF,PF,l_sw29_sw37,07d0637d800e36553ca4dce4f26c3252f6eb99ac1d42a0181c2a91691da6eec3,237
R3_D5,PF,PF,l_sw31_sw39,c3f5c8088d13aad290b90c2345a61ec1543fbe96ef7ea2d8fa61cb0d31e339f2,233
R3_D5,CLASS,J020,l_sw03_sw11;l_sw11_sw19,76d0638d132a5bd5f75e121bf761d0cef4cd49382c0c49f5e0dd4b567f200430,240
R3_D5,CLASS,J020,l_sw05_sw13;l_sw13_sw21;l_sw21_sw29,0ebfa688ad35ee0ea41dec345b1916cec1d1b520dcb9513a1c0a13df4920d507,235
R3_D5,CLASS,J020,l_sw07_sw15,14d26130575ba991cbe3749c6dbaf28b6132fafe3101b625f1873cfd108c3a10,227
R3_D5,CLASS,J020,l_sw11_sw12;l_sw12_sw13;l_sw13_sw14;l_sw14_sw15,fa485c68efe62b5595d4f12dddd9a3f7f6047e318c624d17f6e55673f20395ce,221
R3_D5,CLASS,J020,l_sw15_sw23,672956c77a3ee1fa4d07a5d2ef98ef8dab56c89dc4578ea6cfafff1a2a7fb7cd,225
R3_D5,CLASS,J020,l_sw19_sw20;l_sw20_sw21;l_sw21_sw22;l_sw22_sw23,aca3c3dd8881ae1d3174e10f90f0ea3b808e2ee36fb842d70e823574fa2496ca,229
R3_D5,CLASS,J020,l_sw23_sw31;l_sw31_sw39,b8d5a36e0f35ce5cfc7eba4c6c5138adaca57c38d5befca84fa5cd73c2124b09,230
R3_D5,CLASS,J020,l_sw25_sw33,d79e4a8a10f212cebea6947b81f52080f7034fcf82fde6c08facd801b9711ff8,227
R3_D5,CLASS,J020,l_sw29_sw37,07d0637d800e36553ca4dce4f26c3252f6eb99ac1d42a0181c2a91691da6eec3,237
R3_D5,CLASS,J040,l_sw03_sw11,d06bf1d0197fc8cd87801aa1b3e124f843a395106157dee8917a4b448179b170,236
R3_D5,CLASS,J040,l_sw05_sw13,e9ec4ee67a9aae133e436c378f35e518bf4363c2b4dd249eed4016fed92d2bd5,236
R3_D5,CLASS,J040,l_sw07_sw15,14d26130575ba991cbe3749c6dbaf28b6132fafe3101b625f1873cfd108c3a10,227
R3_D5,CLASS,J040,l_sw11_sw12;l_sw12_sw13,d44ae220bef372a4a21513810382e605082f3d854361d938a377469916728fdc,223
R3_D5,CLASS,J040,l_sw11_sw19,76d0638d132a5bd5f75e121bf761d0cef4cd49382c0c49f5e0dd4b567f200430,240
R3_D5,CLASS,J040,l_sw13_sw14;l_sw14_sw15,ff28d63e53d8e783bb1c1dae5c63f70396abc872838c45db687eafed87906416,224
R3_D5,CLASS,J040,l_sw13_sw21;l_sw21_sw29,0ebfa688ad35ee0ea41dec345b1916cec1d1b520dcb9513a1c0a13df4920d507,235
R3_D5,CLASS,J040,l_sw15_sw23,672956c77a3ee1fa4d07a5d2ef98ef8dab56c89dc4578ea6cfafff1a2a7fb7cd,225
R3_D5,CLASS,J040,l_sw19_sw20;l_sw20_sw21,eba127c0ed3f83032672a1c2e4dfc56f0d1bc1651823d1815959f7ac08e5743a,230
R3_D5,CLASS,J040,l_sw21_sw22;l_sw22_sw23,3fdbffd7e52bb1aa2a67d25cee1957e94c4713fe11a0145f20e018bede1788d8,231
R3_D5,CLASS,J040,l_sw23_sw31;l_sw31_sw39,b8d5a36e0f35ce5cfc7eba4c6c5138adaca57c38d5befca84fa5cd73c2124b09,230
R3_D5,CLASS,J040,l_sw25_sw33,d79e4a8a10f212cebea6947b81f52080f7034fcf82fde6c08facd801b9711ff8,227
R3_D5,CLASS,J040,l_sw29_sw37,07d0637d800e36553ca4dce4f26c3252f6eb99ac1d42a0181c2a91691da6eec3,237
R3_D5,CLASS,J100,l_sw03_sw11,d06bf1d0197fc8cd87801aa1b3e124f843a395106157dee8917a4b448179b170,236
R3_D5,CLASS,J100,l_sw05_sw13,e9ec4ee67a9aae133e436c378f35e518bf4363c2b4dd249eed4016fed92d2bd5,236
R3_D5,CLASS,J100,l_sw07_sw15,14d26130575ba991cbe3749c6dbaf28b6132fafe3101b625f1873cfd108c3a10,227
R3_D5,CLASS,J100,l_sw11_sw12;l_sw12_sw13,d44ae220bef372a4a21513810382e605082f3d854361d938a377469916728fdc,223
R3_D5,CLASS,J100,l_sw11_sw19,76d0638d132a5bd5f75e121bf761d0cef4cd49382c0c49f5e0dd4b567f200430,240
R3_D5,CLASS,J100,l_sw13_sw14;l_sw14_sw15,ff28d63e53d8e783bb1c1dae5c63f70396abc872838c45db687eafed87906416,224
R3_D5,CLASS,J100,l_sw13_sw21,5d16a37aabc7c1d251a0d9cbbb042e1603600916b5a80bd435b8cdb27b2713fc,235
R3_D5,CLASS,J100,l_sw15_sw23,672956c77a3ee1fa4d07a5d2ef98ef8dab56c89dc4578ea6cfafff1a2a7fb7cd,225
R3_D5,CLASS,J100,l_sw19_sw20;l_sw20_sw21,eba127c0ed3f83032672a1c2e4dfc56f0d1bc1651823d1815959f7ac08e5743a,230
R3_D5,CLASS,J100,l_sw21_sw22;l_sw22_sw23,3fdbffd7e52bb1aa2a67d25cee1957e94c4713fe11a0145f20e018bede1788d8,231
R3_D5,CLASS,J100,l_sw21_sw29,bc4aefe5ff650de0396077085256deade7aa108c35fa70ad84edfce2958c5ae9,235
R3_D5,CLASS,J100,l_sw23_sw31,b8d5a36e0f35ce5cfc7eba4c6c5138adaca57c38d5befca84fa5cd73c2124b09,230
R3_D5,CLASS,J100,l_sw25_sw33,d79e4a8a10f212cebea6947b81f52080f7034fcf82fde6c08facd801b9711ff8,227
R3_D5,CLASS,J100,l_sw29_sw37,07d0637d800e36553ca4dce4f26c3252f6eb99ac1d42a0181c2a91691da6eec3,237
R3_D5,CLASS,J100,l_sw31_sw39,c3f5c8088d13aad290b90c2345a61ec1543fbe96ef7ea2d8fa61cb0d31e339f2,233
R4_D6,PF,PF,l_sw03_sw11,002da41878773d257a0cc7c2d02d88cc529275eb341b349c5509b678c4c90ac4,230
R4_D6,PF,PF,l_sw05_sw13,65195a3215c746142a72a473a89464ce7e74e6dcff373a249cca2afe7b957830,234
R4_D6,PF,PF,l_sw07_sw15,534e65bf8cf38df1c9809f9b42a20f7d453fbdf3b002c5485fd0239f65edc8d9,227
R4_D6,PF,PF,l_sw11_sw12,ea092be5d78def8156625695a5f40155ccb6915ed3bec1a13057c60f103c8616,221
R4_D6,PF,PF,l_sw11_sw19,fb4db486961a65efc756c77fee7345e46d1626790efd08256b50a1411b3a7f3c,228
R4_D6,PF,PF,l_sw12_sw13,ea092be5d78def8156625695a5f40155ccb6915ed3bec1a13057c60f103c8616,221
R4_D6,PF,PF,l_sw13_sw21,155d5c1dfe84befef55f4e55d6a83b0c83a92e07ea739f1a0b11dc9a68eedb57,232
R4_D6,PF,PF,l_sw15_sw23,5ab443ae3f3145a8e8f128f41bf6566a88d1e47de6b4c8f4039437eb3280f85d,222
R4_D6,PF,PF,l_sw19_sw20,79d352cc35682b0ca74086c6cec8e7dd53d86ffe76216b2ab246a96d33aa2db6,230
R4_D6,PF,PF,l_sw20_sw21,79d352cc35682b0ca74086c6cec8e7dd53d86ffe76216b2ab246a96d33aa2db6,230
R4_D6,PF,PF,l_sw21_sw29,c60ffaf94f9ae3fab570b0619f05499ea8cd0525c339b60d4cd34423cc32ce0b,229
R4_D6,PF,PF,l_sw25_sw33,38f30d7c9df893baca207f3f983505d2c3ff52f64fd1f73639714e07fa3a4158,227
R4_D6,PF,PF,l_sw29_sw37,2d2dfa48347fc8d6d3e4618e6c4335424823c5ea0f9b867e79a9168ff959ed2e,232
R4_D6,CLASS,J020,l_sw03_sw11;l_sw11_sw19,fb4db486961a65efc756c77fee7345e46d1626790efd08256b50a1411b3a7f3c,228
R4_D6,CLASS,J020,l_sw05_sw13;l_sw13_sw21;l_sw21_sw29,ba151f40e1423c6a245fc3804bceb491a56eaf24de3c2cacbc71baf0faf37c4a,229
R4_D6,CLASS,J020,l_sw07_sw15;l_sw15_sw23,5ab443ae3f3145a8e8f128f41bf6566a88d1e47de6b4c8f4039437eb3280f85d,222
R4_D6,CLASS,J020,l_sw11_sw12;l_sw12_sw13,ea092be5d78def8156625695a5f40155ccb6915ed3bec1a13057c60f103c8616,221
R4_D6,CLASS,J020,l_sw19_sw20;l_sw20_sw21,79d352cc35682b0ca74086c6cec8e7dd53d86ffe76216b2ab246a96d33aa2db6,230
R4_D6,CLASS,J020,l_sw25_sw33,38f30d7c9df893baca207f3f983505d2c3ff52f64fd1f73639714e07fa3a4158,227
R4_D6,CLASS,J020,l_sw29_sw37,2d2dfa48347fc8d6d3e4618e6c4335424823c5ea0f9b867e79a9168ff959ed2e,232
R4_D6,CLASS,J040,l_sw03_sw11,002da41878773d257a0cc7c2d02d88cc529275eb341b349c5509b678c4c90ac4,230
R4_D6,CLASS,J040,l_sw05_sw13,65195a3215c746142a72a473a89464ce7e74e6dcff373a249cca2afe7b957830,234
R4_D6,CLASS,J040,l_sw07_sw15;l_sw15_sw23,5ab443ae3f3145a8e8f128f41bf6566a88d1e47de6b4c8f4039437eb3280f85d,222
R4_D6,CLASS,J040,l_sw11_sw12;l_sw12_sw13,ea092be5d78def8156625695a5f40155ccb6915ed3bec1a13057c60f103c8616,221
R4_D6,CLASS,J040,l_sw11_sw19,fb4db486961a65efc756c77fee7345e46d1626790efd08256b50a1411b3a7f3c,228
R4_D6,CLASS,J040,l_sw13_sw21;l_sw21_sw29,ba151f40e1423c6a245fc3804bceb491a56eaf24de3c2cacbc71baf0faf37c4a,229
R4_D6,CLASS,J040,l_sw19_sw20;l_sw20_sw21,79d352cc35682b0ca74086c6cec8e7dd53d86ffe76216b2ab246a96d33aa2db6,230
R4_D6,CLASS,J040,l_sw25_sw33,38f30d7c9df893baca207f3f983505d2c3ff52f64fd1f73639714e07fa3a4158,227
R4_D6,CLASS,J040,l_sw29_sw37,2d2dfa48347fc8d6d3e4618e6c4335424823c5ea0f9b867e79a9168ff959ed2e,232
R4_D6,CLASS,J100,l_sw03_sw11,002da41878773d257a0cc7c2d02d88cc529275eb341b349c5509b678c4c90ac4,230
R4_D6,CLASS,J100,l_sw05_sw13,65195a3215c746142a72a473a89464ce7e74e6dcff373a249cca2afe7b957830,234
R4_D6,CLASS,J100,l_sw07_sw15,534e65bf8cf38df1c9809f9b42a20f7d453fbdf3b002c5485fd0239f65edc8d9,227
R4_D6,CLASS,J100,l_sw11_sw12;l_sw12_sw13,ea092be5d78def8156625695a5f40155ccb6915ed3bec1a13057c60f103c8616,221
R4_D6,CLASS,J100,l_sw11_sw19,fb4db486961a65efc756c77fee7345e46d1626790efd08256b50a1411b3a7f3c,228
R4_D6,CLASS,J100,l_sw13_sw21,155d5c1dfe84befef55f4e55d6a83b0c83a92e07ea739f1a0b11dc9a68eedb57,232
R4_D6,CLASS,J100,l_sw15_sw23,5ab443ae3f3145a8e8f128f41bf6566a88d1e47de6b4c8f4039437eb3280f85d,222
R4_D6,CLASS,J100,l_sw19_sw20;l_sw20_sw21,79d352cc35682b0ca74086c6cec8e7dd53d86ffe76216b2ab246a96d33aa2db6,230
R4_D6,CLASS,J100,l_sw21_sw29,c60ffaf94f9ae3fab570b0619f05499ea8cd0525c339b60d4cd34423cc32ce0b,229
R4_D6,CLASS,J100,l_sw25_sw33,38f30d7c9df893baca207f3f983505d2c3ff52f64fd1f73639714e07fa3a4158,227
R4_D6,CLASS,J100,l_sw29_sw37,2d2dfa48347fc8d6d3e4618e6c4335424823c5ea0f9b867e79a9168ff959ed2e,232
