aggregate_stage_ms,candidate_count,max_stage_ms,mean_stage_ms,stage
7124.941186,113,87.80163,63.05257686725664,F1_CONNECTIVITY
600.489248,113,7.290902,5.31406414159292,F2_MINIMUM_DELAY
15684.156131,113,242.992034,138.79784186725664,F3_CHECKED_CUT_CAPACITY
24928.671517,113,332.774062,220.607712539823,F4_TIME_WINDOW
