affected_set_key,candidate_group_id,fault_ids,group_size,iteration,scenario,semantic_profile_hash
16e1114a3cb05782006757e3a042bfcd250a100f092625ab720ec0a6d0d9816e,FG_ffbd6b6638e5ab31a5068b12c033928aa3849c559bce33aae07f26de76c05cc5,l_SW_C09_CORE_B_SW_C09_M03_CTRL;l_SW_C09_CORE_B_SW_C09_M03_SENS,2,1,L_REDSTAR,60a015880db7a5bdb526dc9e9a042920f560520d31ca822649b05dc1226ef37c
16ffee9f07943c1de320697314aff09ebc015ead9f3abf506c51e5a2ad3b015a,FG_dd14331d02a5069b3c6ceb17eb43be95066bbecf9de2565619b112a3b6b904f5,l_SW_C07_CORE_B_SW_C07_M04_CTRL;l_SW_C07_CORE_B_SW_C07_M04_SENS,2,1,L_REDSTAR,88e8ac42b50c8a554c53dd04dcc137726b668ae9b64b58d8cf43b82ab385c7fa
18715c95acab9359e0f864e3d03aec2e42dbc9fbd839e92d87a7906d8b787b41,FG_0a9c1c7301f756c8e69bfb952c3fca2de9a76c2504c9000080c6aea25da5490d,l_SW_C08_CORE_B_SW_C08_M02_CTRL;l_SW_C08_CORE_B_SW_C08_M02_SENS,2,1,L_REDSTAR,367c736e32b902abeefb59dd23411f7b860962e5e169f00e0f7d96265203190f
1d44426a53abf1712e6da5ffd00f0712364fed486b86393852efa7c3cd6f1457,FG_f028028ec5d0b325ae7e5b91ad34f6b65d103a57f35145faef1dc69b9dc296b0,l_SW_C03_CORE_B_SW_C03_M02_CTRL;l_SW_C03_CORE_B_SW_C03_M02_SENS,2,1,L_REDSTAR,a23fe98ed81c7a08ac924ae0425eeb6d80d1ee35d8c6f8c77d1449ae28013866
219f14be740613e60fa73464b7b686c4b975fc08d476ba75270e761dc5c9b75a,FG_1514d19b9c3c286ab6d902d69416665f4c6ea0265ddebd0db8b2640afb2a0657,l_SW_C16_CORE_B_SW_C16_M03_CTRL;l_SW_C16_CORE_B_SW_C16_M03_SENS,2,1,L_REDSTAR,4f6609ea722d3d9eb98381add49eaad5a92c054948d558d5d10af9ca5177a6f5
26b1c82a733f23a27ee7962b0841c8909de9ae0c9c4c61059a11e04d7c4e93c6,FG_20502c0ee8e086935ae7ab3f3a15ba6affe9fed97ae54ddf88b9a02c8ac710ce,l_SW_C03_CORE_B_SW_C03_M04_CTRL;l_SW_C03_CORE_B_SW_C03_M04_SENS,2,1,L_REDSTAR,3138d88bd2e7601376be3c4c05ced553d7b1742ddb294abbaab799744789fe8f
28c09f0a1eb9a26df666b198e0a2c9238833a068ec03120ea64bc2c48b0044a5,FG_c643b2fd205d17860dcf4d2bfa481f1bea813c722064aeb468534c2796042bd0,l_SW_C13_CORE_B_SW_C13_M02_CTRL;l_SW_C13_CORE_B_SW_C13_M02_SENS,2,1,L_REDSTAR,6e1885b69399e90b0335a0d29024cb45b67184519a7d32f005d94e8f030ce2e3
2b042f4f74d6fa59095a5e6563f93212964a415ed790d80ab7ef22c15301a7cc,FG_754ea3663f863db638db3f7f49fca282e417f6c19923072c8ce763cdb9a75ab6,l_SW_C05_CC_SW_C05_CORE_B;l_SW_C05_CORE_B_SW_FACTORY_CORE_A,2,1,L_REDSTAR,1db8e426d58fdfbcbce58644d593ce30b717f8c8bfe0f1ecde69a81f7f310ace
2d726b2aa523b7cfb741daa6b4c0c28cc2ee716b9686c4453f341c5365dcf506,FG_ea2f24a23c6cc2e00e6d6a21a476548170857d3628bfabdfdf99dac3281d4684,l_SW_C02_CORE_B_SW_C02_M02_CTRL;l_SW_C02_CORE_B_SW_C02_M02_SENS,2,1,L_REDSTAR,5f12ceeb57a881e651d8ad1762aa87e3e8a82ce049473265cf3a101f1bf76a49
311ac76be3a9e71377d664d5ac1a0fe259422145ffcd32b7f1cbc297a4cdffbc,FG_293382e0b486246aba32769ac006bb6ea47eec5774858e800bca9f46ba80f80e,l_SW_C15_CORE_B_SW_C15_M01_CTRL;l_SW_C15_CORE_B_SW_C15_M01_SENS,2,1,L_REDSTAR,99db3ffb08761b19331328bb1d9fbba4e3f56530e2385797c643060b8cc8cfdf
323f2b2958662936dbe205c24e338176e0c40afeefc3240cc4be3487cf3aadd8,FG_8082e436572b7b5c02408b42938c75cce1706dc08d088708d1c2c5e7be58913a,l_SW_C01_CORE_B_SW_C01_M02_CTRL;l_SW_C01_CORE_B_SW_C01_M02_SENS,2,1,L_REDSTAR,89c708e940d9121f2226312675dcbb36b70b0deee58441f69dc2834d98dc17b7
3241e2ff90ba986bb91f42f501db19bf0e7c3ff3111c478cbcb90cc1282d0be5,FG_023d5b01d0781bc5302680307187807c4bd87f1f3cf799e1f97b6e35c0421abe,l_SW_C03_CC_SW_C03_CORE_B;l_SW_C03_CORE_B_SW_FACTORY_CORE_A,2,1,L_REDSTAR,a85f395bee3a2bd4f44818a32105cbd86de0a5aae4e4ddf9d6c82970eebc799a
36e6ce5cf17dc8b2c327bc43a5728141a7a59b31f9b7e42417a7dde0b057d002,FG_d464d55014173b7b9acf153244aa9095bf2d608d923fda11544df7bba0499d9e,l_SW_C09_CC_SW_C09_CORE_B;l_SW_C09_CORE_B_SW_FACTORY_CORE_A,2,1,L_REDSTAR,8249337f496794e64b7cdd0598b724f7ff00b66229e796fefb229939216a8055
