case_id,scenario,switch_count,case_type,policy_id,optimize_status,feasibility_status,optimize_z3_ms,feasibility_z3_ms,overhead_ratio,consistent
structured80_auto:PF:l_sw57_sw58,structured80_auto,80,PF,,SAT,SAT,13057.841738000001,108.270448,120.60393190577729,True
structured80_auto:PF:l_sw57_sw73,structured80_auto,80,PF,,SAT,SAT,12701.070336,33.230861,382.20707961794915,True
structured80_auto:PF:l_sw58_sw59,structured80_auto,80,PF,,SAT,SAT,12964.101073,110.798562,117.00604086359893,True
structured80_auto:PF:l_sw59_sw75,structured80_auto,80,PF,,SAT,SAT,14327.297018,36.482453,392.717480318552,True
structured80_auto:PF:l_sw61_sw62,structured80_auto,80,PF,,SAT,SAT,16255.652775000002,36.128122999999995,449.9445701898215,True
structured80_auto:PF:l_sw61_sw77,structured80_auto,80,PF,,SAT,SAT,14122.921116000001,36.427938,387.6947719632114,True
structured80_auto:PF:l_sw62_sw63,structured80_auto,80,PF,,SAT,SAT,16333.63242,36.237673,450.73623849964093,True
structured80_auto:PF:l_sw63_sw79,structured80_auto,80,PF,,SAT,SAT,17244.965653000003,35.569755,484.8210411626395,True
structured80_auto:PF:l_sw64_sw66,structured80_auto,80,PF,,SAT,SAT,12339.255512,108.01092700000001,114.24080743238135,True
structured80_auto:PF:l_sw66_sw67,structured80_auto,80,PF,,SAT,SAT,12297.055797,108.16629599999999,113.68657568712533,True
structured80_auto:PF:l_sw70_sw71,structured80_auto,80,PF,,SAT,SAT,19385.70348,44.51604,435.47681869276784,True
structured80_auto:PF:l_sw74_sw75,structured80_auto,80,PF,,SAT,SAT,11806.720765,34.600093,341.23378700167075,True
structured80_auto:SHARED:J020:019ecd4a7308ace2,structured80_auto,80,SHARED,J020,SAT,SAT,12340.666991,35.720269,345.4807966591741,True
structured80_auto:SHARED:J020:02eb4af343ae8064,structured80_auto,80,SHARED,J020,SAT,SAT,12502.280921000001,34.800698999999994,359.2537299609989,True
structured80_auto:SHARED:J020:0939546b4244275c,structured80_auto,80,SHARED,J020,SAT,SAT,11801.701245,34.541553,341.6667816006999,True
structured80_auto:SHARED:J020:0a195387371b7ca7,structured80_auto,80,SHARED,J020,SAT,SAT,12936.135435,33.884091,381.77607996035664,True
structured80_auto:SHARED:J020:22477bcddb3582a6,structured80_auto,80,SHARED,J020,SAT,SAT,11622.341413999999,32.885377,353.4197407558989,True
structured80_auto:SHARED:J020:23840f0eb248d56a,structured80_auto,80,SHARED,J020,SAT,SAT,14020.330622,36.684224,382.1896470264711,True
structured80_auto:SHARED:J020:2e88c1a18b8967c6,structured80_auto,80,SHARED,J020,SAT,SAT,22194.114493,38.124407999999995,582.1497475580475,True
structured80_auto:SHARED:J020:39894b26f2202c59,structured80_auto,80,SHARED,J020,SAT,SAT,11795.701520999999,99.835598,118.1512582415743,True
structured80_auto:SHARED:J020:3c95fa02978ca652,structured80_auto,80,SHARED,J020,SAT,SAT,15510.354919,103.890439,149.29530636596886,True
structured80_auto:SHARED:J020:4a04773169ca5ba8,structured80_auto,80,SHARED,J020,SAT,SAT,16734.094617,33.633715,497.5392880923204,True
structured80_auto:SHARED:J020:543a62fdd594b8af,structured80_auto,80,SHARED,J020,SAT,SAT,13565.370573999999,35.259341,384.73125671860964,True
structured80_auto:SHARED:J020:5b831f5525062dbd,structured80_auto,80,SHARED,J020,SAT,SAT,12295.103333000001,108.418486,113.40412310313945,True
structured80_auto:SHARED:J020:5c7154975550367d,structured80_auto,80,SHARED,J020,SAT,SAT,12723.41337,33.830986,376.0875716126039,True
structured80_auto:SHARED:J020:63a9880482c51beb,structured80_auto,80,SHARED,J020,SAT,SAT,14547.103831999999,36.128177,402.65258421425466,True
structured80_auto:SHARED:J020:7b9509c2892903e2,structured80_auto,80,SHARED,J020,SAT,SAT,14174.622519,33.279267000000004,425.9295290067536,True
structured80_auto:SHARED:J020:8044b5efac541690,structured80_auto,80,SHARED,J020,SAT,SAT,19373.886403,97.782638,198.13217151085655,True
structured80_auto:SHARED:J020:805b592d76675865,structured80_auto,80,SHARED,J020,SAT,SAT,11291.221316,34.308474,329.1088177224088,True
structured80_auto:SHARED:J020:87a7e3b37916adbd,structured80_auto,80,SHARED,J020,SAT,SAT,11943.958705000001,34.157503,349.67306319200213,True
structured80_auto:SHARED:J020:9b1a66547b284a71,structured80_auto,80,SHARED,J020,SAT,SAT,12875.802213,30.59055,420.90783634161534,True
structured80_auto:SHARED:J020:9b8a9cb837e7224e,structured80_auto,80,SHARED,J020,SAT,SAT,23928.359012,37.906186,631.2520867174557,True
structured80_auto:SHARED:J020:ad78d48e5e8884f6,structured80_auto,80,SHARED,J020,SAT,SAT,13810.132499,34.643318,398.6376968568657,True
structured80_auto:SHARED:J020:af9077a7a1be3f5b,structured80_auto,80,SHARED,J020,SAT,SAT,13003.434152,119.155214,109.13021525016941,True
structured80_auto:SHARED:J020:b7747fbd5fad06d5,structured80_auto,80,SHARED,J020,SAT,SAT,19405.270452,39.084473,496.4956404043109,True
structured80_auto:SHARED:J020:ce4eeabcd91ad5fb,structured80_auto,80,SHARED,J020,SAT,SAT,18188.740742,37.713774,482.2837603576879,True
structured80_auto:SHARED:J020:d1fd96457a036197,structured80_auto,80,SHARED,J020,SAT,SAT,20523.280310000002,38.19682,537.3033752547988,True
structured80_auto:SHARED:J020:d9d5c712beb310ed,structured80_auto,80,SHARED,J020,SAT,SAT,12892.169837000001,36.422639,353.9603441969156,True
structured80_auto:SHARED:J020:e6c56c0315355ac8,structured80_auto,80,SHARED,J020,SAT,SAT,19992.340935,51.248968999999995,390.1023049849062,True
structured80_auto:SHARED:J020:f1337c80e95a4761,structured80_auto,80,SHARED,J020,SAT,SAT,11456.725864999999,33.403179,342.9830994528993,True
structured80_auto:SHARED:J020:f6b87efac359fb03,structured80_auto,80,SHARED,J020,SAT,SAT,9888.529143,30.064522999999998,328.9102289432631,True
structured80_auto:SHARED:J040:01209e44e9f0ad8c,structured80_auto,80,SHARED,J040,SAT,SAT,18661.828177,51.092543,365.25541852555665,True
structured80_auto:SHARED:J040:019ecd4a7308ace2,structured80_auto,80,SHARED,J040,SAT,SAT,12327.978751999999,35.361931,348.6228948300363,True
structured80_auto:SHARED:J040:02eb4af343ae8064,structured80_auto,80,SHARED,J040,SAT,SAT,12429.596211,34.580422999999996,359.44025933401684,True
structured80_auto:SHARED:J040:0939546b4244275c,structured80_auto,80,SHARED,J040,SAT,SAT,11887.11398,33.37773,356.1390777623284,True
structured80_auto:SHARED:J040:0a195387371b7ca7,structured80_auto,80,SHARED,J040,SAT,SAT,12936.914715,34.200247000000005,378.2696281404049,True
structured80_auto:SHARED:J040:0b72756323b9a1f0,structured80_auto,80,SHARED,J040,SAT,SAT,12699.588743,105.24140299999999,120.6710323217565,True
structured80_auto:SHARED:J040:0f7d8a18e2b3fa38,structured80_auto,80,SHARED,J040,TIMEOUT,SAT,,43.300848,,True
structured80_auto:SHARED:J040:1361f4bed7ebc73b,structured80_auto,80,SHARED,J040,SAT,SAT,16760.4536,42.091961999999995,398.1865611301275,True
structured80_auto:SHARED:J040:21f0a0ae4c52b284,structured80_auto,80,SHARED,J040,SAT,SAT,18547.803825,43.292882999999996,428.42616475784257,True
structured80_auto:SHARED:J040:39894b26f2202c59,structured80_auto,80,SHARED,J040,SAT,SAT,11799.993834,100.921569,116.92241758548165,True
structured80_auto:SHARED:J040:3c95fa02978ca652,structured80_auto,80,SHARED,J040,SAT,SAT,15693.714098999999,104.96651999999999,149.51161664690798,True
structured80_auto:SHARED:J040:4a04773169ca5ba8,structured80_auto,80,SHARED,J040,SAT,SAT,16944.553014,33.972582,498.7714214362629,True
structured80_auto:SHARED:J040:5331421013021212,structured80_auto,80,SHARED,J040,SAT,SAT,11910.447101000002,33.259345,358.10828809166264,True
structured80_auto:SHARED:J040:5b831f5525062dbd,structured80_auto,80,SHARED,J040,SAT,SAT,12291.589881,108.021848,113.78799852600189,True
structured80_auto:SHARED:J040:8044b5efac541690,structured80_auto,80,SHARED,J040,SAT,SAT,19407.188373,100.061971,193.95168992823457,True
structured80_auto:SHARED:J040:805b592d76675865,structured80_auto,80,SHARED,J040,SAT,SAT,11367.732974999999,35.000796,324.7849841757884,True
structured80_auto:SHARED:J040:87a7e3b37916adbd,structured80_auto,80,SHARED,J040,SAT,SAT,11902.249349,34.892696,341.11005205788626,True
structured80_auto:SHARED:J040:8a88e413455ab3bd,structured80_auto,80,SHARED,J040,SAT,SAT,12237.929971,34.186261,357.9780184501604,True
structured80_auto:SHARED:J040:9b8a9cb837e7224e,structured80_auto,80,SHARED,J040,SAT,SAT,23819.430787,38.220885,623.2045853203033,True
structured80_auto:SHARED:J040:a77a319467a5f3c9,structured80_auto,80,SHARED,J040,SAT,SAT,11488.94966,32.970358,348.4629939414064,True
structured80_auto:SHARED:J040:a9394c8fc8bf3595,structured80_auto,80,SHARED,J040,SAT,SAT,14817.409676000001,40.837041,362.842392914805,True
structured80_auto:SHARED:J040:ad78d48e5e8884f6,structured80_auto,80,SHARED,J040,SAT,SAT,13780.607904,35.261004,390.817229821363,True
structured80_auto:SHARED:J040:b7747fbd5fad06d5,structured80_auto,80,SHARED,J040,SAT,SAT,19531.391329000002,39.215363,498.0545846024682,True
structured80_auto:SHARED:J040:d9d5c712beb310ed,structured80_auto,80,SHARED,J040,SAT,SAT,12989.611015999999,36.257887000000004,358.25615033771817,True
structured80_auto:SHARED:J040:da52195ca1dc7f18,structured80_auto,80,SHARED,J040,SAT,SAT,15155.153483,36.669888,413.2860586593556,True
structured80_auto:SHARED:J040:da83ab3b12a647fc,structured80_auto,80,SHARED,J040,SAT,SAT,14289.594878999998,36.605700999999996,390.3652843309844,True
structured80_auto:SHARED:J040:e6c56c0315355ac8,structured80_auto,80,SHARED,J040,SAT,SAT,19864.513136999998,51.571062,385.187203183832,True
structured80_auto:SHARED:J040:e81051e4039e8d88,structured80_auto,80,SHARED,J040,SAT,SAT,16265.134528,43.54567,373.51898657202884,True
structured80_auto:SHARED:J040:ebc302e07280127e,structured80_auto,80,SHARED,J040,SAT,SAT,15715.879841,37.011491,424.62163550774,True
structured80_auto:SHARED:J040:f1337c80e95a4761,structured80_auto,80,SHARED,J040,SAT,SAT,11448.287027999999,33.392544,342.8396179698078,True
structured80_auto:SHARED:J040:fd4855ae198cffa0,structured80_auto,80,SHARED,J040,SAT,SAT,12562.500268000002,34.365024,365.5606429374239,True
structured80_auto:SHARED:J040:fdcc4b526eb692b1,structured80_auto,80,SHARED,J040,SAT,SAT,23046.670138,35.599188,647.3931410458015,True
structured80_auto:SHARED:J100:01209e44e9f0ad8c,structured80_auto,80,SHARED,J100,SAT,SAT,18550.72559,50.488319,367.42608899298074,True
structured80_auto:SHARED:J100:016066fa60fed66c,structured80_auto,80,SHARED,J100,SAT,SAT,12753.745295,36.323890999999996,351.1117598882785,True
structured80_auto:SHARED:J100:05053e23a7b8c138,structured80_auto,80,SHARED,J100,SAT,SAT,13418.277479,99.265413,135.17575833790164,True
structured80_auto:SHARED:J100:06214862f3cd0a90,structured80_auto,80,SHARED,J100,SAT,SAT,11859.960837999999,33.945203,349.3854739357428,True
structured80_auto:SHARED:J100:0b72756323b9a1f0,structured80_auto,80,SHARED,J100,SAT,SAT,12651.069478,104.129951,121.49308970672615,True
structured80_auto:SHARED:J100:1361f4bed7ebc73b,structured80_auto,80,SHARED,J100,SAT,SAT,16756.566243999998,41.660322,402.2188365226749,True
structured80_auto:SHARED:J100:2d75b06756aacbbb,structured80_auto,80,SHARED,J100,SAT,SAT,14760.567817,35.482966,415.99024774310016,True
structured80_auto:SHARED:J100:376f030e655e287f,structured80_auto,80,SHARED,J100,SAT,SAT,17934.444344,63.085114,284.28963992995244,True
structured80_auto:SHARED:J100:3d24bf3f399b096c,structured80_auto,80,SHARED,J100,SAT,SAT,14722.512334,37.667502999999996,390.8544809567016,True
structured80_auto:SHARED:J100:52f153d18a26e2f0,structured80_auto,80,SHARED,J100,SAT,SAT,19271.066565,44.637564,431.723078907263,True
structured80_auto:SHARED:J100:5331421013021212,structured80_auto,80,SHARED,J100,SAT,SAT,11799.316821999999,32.824132999999996,359.47078395033316,True
structured80_auto:SHARED:J100:59df18671485fc10,structured80_auto,80,SHARED,J100,SAT,SAT,12404.376499,35.291655999999996,351.4818488256828,True
structured80_auto:SHARED:J100:5b831f5525062dbd,structured80_auto,80,SHARED,J100,SAT,SAT,12279.363645,109.143363,112.50673707937696,True
structured80_auto:SHARED:J100:6365c9a903430c0a,structured80_auto,80,SHARED,J100,SAT,SAT,12094.271182,33.457374,361.4829777734499,True
structured80_auto:SHARED:J100:721a411ac05ba632,structured80_auto,80,SHARED,J100,SAT,SAT,13049.738804,110.44621000000001,118.15469995756305,True
structured80_auto:SHARED:J100:7aba9fb12e621338,structured80_auto,80,SHARED,J100,SAT,SAT,12855.486292,106.558633,120.64237246737201,True
structured80_auto:SHARED:J100:87a7e3b37916adbd,structured80_auto,80,SHARED,J100,SAT,SAT,11857.727807,35.005759,338.7364863878541,True
structured80_auto:SHARED:J100:9b8a9cb837e7224e,structured80_auto,80,SHARED,J100,SAT,SAT,23863.084642,39.046173,611.1504101054923,True
structured80_auto:SHARED:J100:a35f6d9fe1e55f47,structured80_auto,80,SHARED,J100,SAT,SAT,16287.150818,35.035967,464.869453096585,True
structured80_auto:SHARED:J100:ad78d48e5e8884f6,structured80_auto,80,SHARED,J100,SAT,SAT,13671.939468999999,34.181772,399.9774929456553,True
structured80_auto:SHARED:J100:b0eb4f80d7ba8f52,structured80_auto,80,SHARED,J100,SAT,SAT,12933.220569,123.273847,104.91455311685047,True
structured80_auto:SHARED:J100:b7747fbd5fad06d5,structured80_auto,80,SHARED,J100,SAT,SAT,19414.001935,39.158599,495.77876713617866,True
structured80_auto:SHARED:J100:f1337c80e95a4761,structured80_auto,80,SHARED,J100,SAT,SAT,11443.175754,33.202828,344.6446114168348,True
structured80_auto:SHARED:J100:fdcc4b526eb692b1,structured80_auto,80,SHARED,J100,SAT,SAT,23003.723778,35.852582,641.6197242921027,True
