scenario,fault_id,status,affected_flow_count,route_solver_wall_us,smt_solver_wall_us,profile_compile_wall_us,serialization_wall_us,total_precompute_wall_us,objective,profile_bytes,semantic_profile_hash,diagnostic
mesh10,l_sw2_sw5,SAT,3,38.318999999999996,54770.240999999995,46.702,359.492,55853.677,234,14679,ad77ec1c3bb3bab9730edf9fc33a68f52bbbba8b751fb5a00ade6b2632bb41bc,lexicographic optimum found
mesh10,l_sw3_sw6,NO_AFFECTED_TT,0,0,0,0,0,0,-1,0,,fault is not on any healthy TT route
mesh10,l_sw6_sw8,SAT,2,28.666999999999998,59494.053,49.135999999999996,374.851,60244.42,234,14192,181a9aad9c7ce5a8ad09fb461fc49366db375a0d615e97ed728cf54d55d52729,lexicographic optimum found
mesh10,l_sw7_sw9,SAT,2,29.726999999999997,43122.466,80.141,374.449,43848.836,234,15696,42b0d968ab1b659895c97ccf446fefd2e45416ec94b0371a082895bf50d7db95,lexicographic optimum found
