always_HNF,baseline_completion,baseline_success_regressed,empirical_success_fraction,ever_HNF,first_HNF_seed,first_success_seed,flow_id,flow_kind,period_s,rescued_from_baseline_HNF,scenario,seed_HNF_count,seed_success_count
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C04_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C04_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C04_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C05_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C05_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C05_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C05_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C06_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C06_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C06_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C06_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C07_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C07_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C07_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C07_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C08_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C08_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C08_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C08_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C09_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C09_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C09_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C09_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C10_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C10_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C10_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C10_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C11_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C11_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C11_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C11_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C12_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C12_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C12_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C12_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C13_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C13_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C13_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C13_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C14_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C14_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C14_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C14_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C15_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C15_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C15_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C15_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C16_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C16_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C16_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S2_C16_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C01_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C01_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C01_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C01_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C02_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C02_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C02_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C02_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C03_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C03_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C03_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C03_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C04_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C04_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C04_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C04_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C05_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C05_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C05_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C05_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C06_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C06_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C06_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C06_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C07_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C07_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C07_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C07_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C08_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C08_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C08_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C08_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C09_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C09_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C09_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C09_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C10_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C10_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C10_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C10_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C11_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C11_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C11_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C11_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C12_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C12_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C12_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C12_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C13_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C13_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C13_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C13_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C14_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C14_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C14_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C14_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C15_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C15_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C15_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C15_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C16_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C16_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C16_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S3_C16_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C01_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C01_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C01_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C01_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C02_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C02_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C02_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C02_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C03_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C03_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C03_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C03_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C04_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C04_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C04_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C04_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C05_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C05_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C05_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C05_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C06_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C06_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C06_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C06_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C07_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C07_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C07_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C07_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C08_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C08_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C08_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C08_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C09_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C09_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C09_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C09_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C10_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C10_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C10_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C10_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C11_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C11_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C11_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C11_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C12_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C12_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C12_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C12_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C13_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C13_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C13_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C13_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C14_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C14_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C14_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C14_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C15_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C15_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C15_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C15_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C16_M01,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C16_M02,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C16_M03,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,SF_S4_C16_M04,SensorFast,0.0005,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C01_M01,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C01_M02,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C01_M03,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C01_M04,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C02_M01,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C02_M02,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C02_M03,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C02_M04,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C03_M01,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C03_M02,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C03_M03,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C03_M04,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C04_M01,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C04_M02,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C04_M03,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C04_M04,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C05_M01,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C05_M02,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C05_M03,MachineStatus,0.002,False,L_RING,0,32
True,ZERO_SCHEDULED,False,0.0,True,0,,STAT_PLC_C05_M04,MachineStatus,0.002,False,L_RING,32,0
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C06_M01,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C06_M02,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C06_M03,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C06_M04,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C07_M01,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C07_M02,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C07_M03,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C07_M04,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C08_M01,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C08_M02,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C08_M03,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C08_M04,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C09_M01,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C09_M02,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C09_M03,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C09_M04,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C10_M01,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C10_M02,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C10_M03,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C10_M04,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C11_M01,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C11_M02,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C11_M03,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C11_M04,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C12_M01,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C12_M02,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C12_M03,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C12_M04,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C13_M01,MachineStatus,0.002,False,L_RING,0,32
False,FULLY_SCHEDULED,False,1.0,False,,0,STAT_PLC_C13_M02,MachineStatus,0.002,False,L_RING,0,32
