H2S_ms,HNF_count,HNF_set_sha256,algorithm,candidate_paths,candidate_vector_sha256,command_contract_pass,complete_P0,complete_instances,expected_instances,formal_seed,instance_completion_sha256,memory_limit_mb,missing_instances,mode,order_export_sha256,order_sequence_sha256,order_sha256,peak_RSS_bytes,project_static_checker_pass,requested_flow_count,routing,scale,scenario,scheduled_flow_count,scheduled_ratio,status,threads,tie_break_seed,timeout_s,topology,upstream_verifier_pass
64.439967,4,78a64846bef3f5100d9ade4a5a8435e47c224ebac85e92135e51c4492aa7f1a1,H2S,5,e41d319431c4f3ab158a99e68137bd1b5227a355e4ba0c5cbd5af1660609538f,True,False,3581,3616,1024,b6fb379177ae21a5743d8a88004e555176ea66896869ff7dc07994bcc4ddca0d,8192,35,SEEDED_TIEBREAK,fc440790f9b7537576d4fc1d5c2443990bb29b931ad5a06566d828a6e7163c3f,a7d951ac85757c1b47e1747ea4a1871eb8a3f45b800407e3519079337572b2ea,a7d951ac85757c1b47e1747ea4a1871eb8a3f45b800407e3519079337572b2ea,19574784,False,352,DIJKSTRA_OVERLAP,M,M_RING,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,30,30,RING,True
63.741723,4,20bf4874caa368437c6adc924e7d1795e755ced08300a65b450e51bdf024160b,H2S,5,e41d319431c4f3ab158a99e68137bd1b5227a355e4ba0c5cbd5af1660609538f,True,False,3581,3616,1024,58831c1ca311ed3cef7121e2d2b451cbf2181f43e05c576309652853e053b328,8192,35,SEEDED_TIEBREAK,4b0b3892ea3435bba5e60803552edf96c1fe8680accf2c61a397d57a690600f1,bb3315401f4a365d13e2e828af50a3f24e096679dc0b0003ab73e0ae5d8cb0ee,bb3315401f4a365d13e2e828af50a3f24e096679dc0b0003ab73e0ae5d8cb0ee,19292160,False,352,DIJKSTRA_OVERLAP,M,M_RING,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,31,30,RING,True
95.753853,4,81e354278a0288a8c0ef026dfa03a45661619422bce503e5ef2d78318e76cc97,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,45881f2cc48c04190a323a49be93382d7892aec5732f762bd49a7a6a5347bf14,8192,35,SEEDED_TIEBREAK,8edaf3b4a1e07f16b6a5f64b62e1e8463c814e71622ca8b0527ba663fe824daa,80e0be8c8deffd97eee2e0e9b48cf785f71494206ad59f2e14d4c2447c346d45,80e0be8c8deffd97eee2e0e9b48cf785f71494206ad59f2e14d4c2447c346d45,23068672,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,0,30,REDSTAR,True
96.888674,4,5cdca2ba49ac29aa76fc3e77603949412fb614ec461ddda2f153cb16d7da14f1,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,cd046f1ee352af6bcc55acacfacd55628de3bc5e57224e7e5591dec6e7173a26,8192,35,SEEDED_TIEBREAK,fbbe88f59e542b928ff3ac7726a63b4694a7e86ff2c2349dc5e349cd971930b4,76110c8210ea212add7efe89465602210de897fd8cbd4be2f57426ff85bfe2dd,76110c8210ea212add7efe89465602210de897fd8cbd4be2f57426ff85bfe2dd,23072768,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,1,30,REDSTAR,True
98.819108,4,5cdca2ba49ac29aa76fc3e77603949412fb614ec461ddda2f153cb16d7da14f1,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,cd046f1ee352af6bcc55acacfacd55628de3bc5e57224e7e5591dec6e7173a26,8192,35,SEEDED_TIEBREAK,acc6c69c6c8d94a1b68dc6762e276f533d01d26a94ae4efa1ffe64d8f7433555,98676ee495ed837837e5793f852cfdbf829dda059ca902a2ec6b3a0dbfb06af7,98676ee495ed837837e5793f852cfdbf829dda059ca902a2ec6b3a0dbfb06af7,23072768,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,2,30,REDSTAR,True
99.601296,4,81e354278a0288a8c0ef026dfa03a45661619422bce503e5ef2d78318e76cc97,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,45881f2cc48c04190a323a49be93382d7892aec5732f762bd49a7a6a5347bf14,8192,35,SEEDED_TIEBREAK,42418d754a615b6c89f038a431578151dca79063d38a5f871dc02fd03690b6c3,54113e059db6e3dbcad7aa9fe98ee25eeee1602c3a525ae41ebffba9beade85a,54113e059db6e3dbcad7aa9fe98ee25eeee1602c3a525ae41ebffba9beade85a,23068672,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,3,30,REDSTAR,True
97.324273,4,a0663d7deb382c3bf33d7161a3343a0974af92e16e5743b8923aa186586d0166,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,eda98aaa326e4f77cb89e0ecfdcd0013cd6dab7f1137e5b9bece31ffc4d43e51,8192,35,SEEDED_TIEBREAK,d77a581d1844579f35dd9a52084bcca347ec5f74e039ec2b17207e648d356092,8afb6d12dcd35342ffd21fd495fbf599450d2be69d908d56de96e28dbb892ffb,8afb6d12dcd35342ffd21fd495fbf599450d2be69d908d56de96e28dbb892ffb,23072768,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,4,30,REDSTAR,True
96.1598,4,1f5a4c2dd5ee42535c244e448f0723e711e968cee52694aa97e441169cd3bbfb,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,b5c036d7522110499f9e0404b6ca14178c823dc86995408ad85f7251e355c72c,8192,35,SEEDED_TIEBREAK,d17ed5ad7002d38991e652d1f5e84b3419939a4dcf6e3ca7a57a317ea72562a6,b2aec46576bd801b3c9960bd910070a592a518e97fd42dc77142153537d24015,b2aec46576bd801b3c9960bd910070a592a518e97fd42dc77142153537d24015,22908928,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,5,30,REDSTAR,True
98.707474,4,a0663d7deb382c3bf33d7161a3343a0974af92e16e5743b8923aa186586d0166,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,eda98aaa326e4f77cb89e0ecfdcd0013cd6dab7f1137e5b9bece31ffc4d43e51,8192,35,SEEDED_TIEBREAK,980fb744b2542004c76faa25d7068d5b094c8de823f29eb0078202285e8036be,924ce677b93b6880dab750ed907c7f8eef07cb17da8aa99a79c537e8b95d4381,924ce677b93b6880dab750ed907c7f8eef07cb17da8aa99a79c537e8b95d4381,23068672,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,6,30,REDSTAR,True
96.158318,4,1f5a4c2dd5ee42535c244e448f0723e711e968cee52694aa97e441169cd3bbfb,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,b5c036d7522110499f9e0404b6ca14178c823dc86995408ad85f7251e355c72c,8192,35,SEEDED_TIEBREAK,ecbcf596a428d4d99d948104aec9e9e242399feda26cfd1ab853a738de2ab8be,b953d3760b8c00f65d05d558b013a06486e68d531be815662166a0bc330922af,b953d3760b8c00f65d05d558b013a06486e68d531be815662166a0bc330922af,23068672,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,7,30,REDSTAR,True
96.232156,4,a0663d7deb382c3bf33d7161a3343a0974af92e16e5743b8923aa186586d0166,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,eda98aaa326e4f77cb89e0ecfdcd0013cd6dab7f1137e5b9bece31ffc4d43e51,8192,35,SEEDED_TIEBREAK,f201e69facb0292c9c1462878775e43fdf35bd0d7af3716acf451347c40b5594,0a209369e51a6fd1c657f7e3e3146a944b450563a93c0ae88c2f06b8a5f55a56,0a209369e51a6fd1c657f7e3e3146a944b450563a93c0ae88c2f06b8a5f55a56,23072768,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,8,30,REDSTAR,True
95.188064,4,1f5a4c2dd5ee42535c244e448f0723e711e968cee52694aa97e441169cd3bbfb,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,b5c036d7522110499f9e0404b6ca14178c823dc86995408ad85f7251e355c72c,8192,35,SEEDED_TIEBREAK,ae659f213f349cc4aa6c0865f40ceb19c432f25ec2655aedd25e33b323ab64af,0dd528d9da7cbc668176140e5765d7302dd9b424a73020085380bb49da0b93df,0dd528d9da7cbc668176140e5765d7302dd9b424a73020085380bb49da0b93df,23072768,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,9,30,REDSTAR,True
100.270276,4,a0663d7deb382c3bf33d7161a3343a0974af92e16e5743b8923aa186586d0166,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,eda98aaa326e4f77cb89e0ecfdcd0013cd6dab7f1137e5b9bece31ffc4d43e51,8192,35,SEEDED_TIEBREAK,90422b2e5d38d8fcf7f29349145b2ff476b50b6f459fd38b6ef4d19158aff5bd,7047d0f6840963150e1ac715cf83a0655497084aeee53de6bb56ecbbc23692d3,7047d0f6840963150e1ac715cf83a0655497084aeee53de6bb56ecbbc23692d3,23072768,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,10,30,REDSTAR,True
95.369951,4,1f5a4c2dd5ee42535c244e448f0723e711e968cee52694aa97e441169cd3bbfb,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,b5c036d7522110499f9e0404b6ca14178c823dc86995408ad85f7251e355c72c,8192,35,SEEDED_TIEBREAK,6fda70ba87aaa7f9dde4c0c1238c510cbb6ba65e6cf53d584a33d8f33e6ef3d9,5d79729bfceeadcea10f5ea1097aa915587aab6fe7440b9d2a25965ed625f592,5d79729bfceeadcea10f5ea1097aa915587aab6fe7440b9d2a25965ed625f592,23072768,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,11,30,REDSTAR,True
94.772035,4,81e354278a0288a8c0ef026dfa03a45661619422bce503e5ef2d78318e76cc97,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,45881f2cc48c04190a323a49be93382d7892aec5732f762bd49a7a6a5347bf14,8192,35,SEEDED_TIEBREAK,6200690fd8d73ce580e79f63b5d2e6fbedc33549200ee7f7ca05669c155e3d21,06e07df3ce2afa1fab016fbfdec185ffb2b692bbcb2c2fc0ed61ee51784311a8,06e07df3ce2afa1fab016fbfdec185ffb2b692bbcb2c2fc0ed61ee51784311a8,23068672,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,12,30,REDSTAR,True
95.193273,4,5cdca2ba49ac29aa76fc3e77603949412fb614ec461ddda2f153cb16d7da14f1,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,cd046f1ee352af6bcc55acacfacd55628de3bc5e57224e7e5591dec6e7173a26,8192,35,SEEDED_TIEBREAK,c46bbf554ab7b4b0ab6ddf4b7bd1c80831e78151178059f72d60d928267e38a9,163801a46e22b167cff3efc4be1e51232d3f52d3f956a12a06734286a3ef9899,163801a46e22b167cff3efc4be1e51232d3f52d3f956a12a06734286a3ef9899,22908928,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,13,30,REDSTAR,True
95.698547,4,0068370bccbdc3efd4f779f95b56f399e3715809bb23aa51214b9a2107a321c3,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,9cee01c188fde1d30ddbfc43185260ceda7bd881cd9d5483c3d058c7c9124cea,8192,35,SEEDED_TIEBREAK,a87ea76d171be326e140a3531522cd6544d2d3063a720f1eaa1c2e49782751f0,231d335f83d648132459a8e286b60f57895ed981231a099ce462cc43786d7562,231d335f83d648132459a8e286b60f57895ed981231a099ce462cc43786d7562,23068672,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,14,30,REDSTAR,True
94.683473,4,a4aa6348e2cbde473424d5af738b0a3d75431f73c1c514f2f7ff7a30fc600e3e,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,02eb79e42dced1b711f7ea2c6b78d3fcafca5f0dbea9dad0192d8d99cae9450e,8192,35,SEEDED_TIEBREAK,7fc8ed11ab0200ddd3aac30feb3aee02a2288cf07aef389915cffc38de9faab6,3b6eab1d2f63fb88a919ffa5a8d6ab3bac2e831ff0da24a4dab246c0f6e88132,3b6eab1d2f63fb88a919ffa5a8d6ab3bac2e831ff0da24a4dab246c0f6e88132,23072768,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,15,30,REDSTAR,True
100.958747,4,1f5a4c2dd5ee42535c244e448f0723e711e968cee52694aa97e441169cd3bbfb,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,b5c036d7522110499f9e0404b6ca14178c823dc86995408ad85f7251e355c72c,8192,35,SEEDED_TIEBREAK,9f1c8db1f55f9609ffa0409a6b36fa780b541dc8f44929bae8843674992faf9f,ecbd4200d24d24e5db90f5fb91e5d2fdbc91708136746f6153c41e2c542609ba,ecbd4200d24d24e5db90f5fb91e5d2fdbc91708136746f6153c41e2c542609ba,23072768,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,16,30,REDSTAR,True
95.760977,4,a0663d7deb382c3bf33d7161a3343a0974af92e16e5743b8923aa186586d0166,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,eda98aaa326e4f77cb89e0ecfdcd0013cd6dab7f1137e5b9bece31ffc4d43e51,8192,35,SEEDED_TIEBREAK,e4c282933cfcb8d1bd7c4aecd47a93f2f4c4d6b641e7434a841fd8d2a8456bb5,45caabba8e17e42b7de94f77e904eed1ec68271f4c0551f3265d911eb26372f1,45caabba8e17e42b7de94f77e904eed1ec68271f4c0551f3265d911eb26372f1,23068672,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,17,30,REDSTAR,True
96.394683,4,1f5a4c2dd5ee42535c244e448f0723e711e968cee52694aa97e441169cd3bbfb,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,b5c036d7522110499f9e0404b6ca14178c823dc86995408ad85f7251e355c72c,8192,35,SEEDED_TIEBREAK,4a5dff90abf85c6641ad5442907020a37078fc6c5e38f949baa49340857041f5,4c3a74c55e818c67d1d74137174b0387680171203cc66565993eaff3470c0c52,4c3a74c55e818c67d1d74137174b0387680171203cc66565993eaff3470c0c52,23068672,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,18,30,REDSTAR,True
96.604052,4,a0663d7deb382c3bf33d7161a3343a0974af92e16e5743b8923aa186586d0166,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,eda98aaa326e4f77cb89e0ecfdcd0013cd6dab7f1137e5b9bece31ffc4d43e51,8192,35,SEEDED_TIEBREAK,35d04bf3e86b6e1ee5fc13d3961f5a088c6ed489d3ba57a66e5b6517edc94a46,0d5402861ba1808dfbbf657e7bd7751bbf61cf2fa1331923405b403b8f523f10,0d5402861ba1808dfbbf657e7bd7751bbf61cf2fa1331923405b403b8f523f10,23072768,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,19,30,REDSTAR,True
95.231186,4,a4aa6348e2cbde473424d5af738b0a3d75431f73c1c514f2f7ff7a30fc600e3e,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,02eb79e42dced1b711f7ea2c6b78d3fcafca5f0dbea9dad0192d8d99cae9450e,8192,35,SEEDED_TIEBREAK,8bd3d9da18f4fa6ce9cbbeb1204d71c18cc4de378457fd8de265697166f2bef4,2ab5da056cc15ea327e9bb94e315d14de6b74b70657863b9e48ee837c49ad118,2ab5da056cc15ea327e9bb94e315d14de6b74b70657863b9e48ee837c49ad118,23072768,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,20,30,REDSTAR,True
95.334637,4,0068370bccbdc3efd4f779f95b56f399e3715809bb23aa51214b9a2107a321c3,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,9cee01c188fde1d30ddbfc43185260ceda7bd881cd9d5483c3d058c7c9124cea,8192,35,SEEDED_TIEBREAK,325f08a8c3d17244c3306337378aaffc38833f3ca2bc80b205426c1eb640768e,4fa0f2b3e55960a43659243c4a592921082006b60647d0dca659c65974614302,4fa0f2b3e55960a43659243c4a592921082006b60647d0dca659c65974614302,23068672,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,21,30,REDSTAR,True
96.867712,4,5cdca2ba49ac29aa76fc3e77603949412fb614ec461ddda2f153cb16d7da14f1,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,cd046f1ee352af6bcc55acacfacd55628de3bc5e57224e7e5591dec6e7173a26,8192,35,SEEDED_TIEBREAK,ca7f016ee477a49b954f27b70b9e5fc5e703a6409f297e3a7e12d7beff30542b,681de14eecb524b5f4e6c8b2e2b069aab0f3b4efaf7e09081c91d1363e8d2018,681de14eecb524b5f4e6c8b2e2b069aab0f3b4efaf7e09081c91d1363e8d2018,23068672,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,22,30,REDSTAR,True
96.472449,4,81e354278a0288a8c0ef026dfa03a45661619422bce503e5ef2d78318e76cc97,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,45881f2cc48c04190a323a49be93382d7892aec5732f762bd49a7a6a5347bf14,8192,35,SEEDED_TIEBREAK,9f5dc4fb8d404d2957791402327f8daf71945805f40c50e5eda0a523d21b28d1,b3b40d9f746f66c38395ad1328be056641020d462bd049cc023bbd6ff845a063,b3b40d9f746f66c38395ad1328be056641020d462bd049cc023bbd6ff845a063,23068672,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,23,30,REDSTAR,True
96.219933,4,78a64846bef3f5100d9ade4a5a8435e47c224ebac85e92135e51c4492aa7f1a1,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,1dde633c938aa09d485e31276dc8ccf8e5c6aba75ce3e5b7eaf3275191b2ceb9,8192,35,SEEDED_TIEBREAK,0f210f204374cbcdd566659f615e5e9b3e638ff0ddef5348a2db0a659c798551,ce56b45c731b32034b9a544a33a83064d04208612610a70a6655035c5b49b899,ce56b45c731b32034b9a544a33a83064d04208612610a70a6655035c5b49b899,22908928,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,24,30,REDSTAR,True
96.969597,4,20bf4874caa368437c6adc924e7d1795e755ced08300a65b450e51bdf024160b,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,aa6c5afd62faa705998228ba1a29723df489c77b022537333be949afcd48faf1,8192,35,SEEDED_TIEBREAK,9344562f5ec1fc53aaa00b5c97b136128982d58f9cb4e42a02b6015f81546640,d730621dce6730a0a1a36af81a1fba8c4edd8fa34514aeb0b1c0a5d9d44cc2b8,d730621dce6730a0a1a36af81a1fba8c4edd8fa34514aeb0b1c0a5d9d44cc2b8,23072768,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,25,30,REDSTAR,True
97.586948,4,78a64846bef3f5100d9ade4a5a8435e47c224ebac85e92135e51c4492aa7f1a1,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,1dde633c938aa09d485e31276dc8ccf8e5c6aba75ce3e5b7eaf3275191b2ceb9,8192,35,SEEDED_TIEBREAK,998e9b407aa0d4fc0b0b23e1c2681ef93956887b4d4fbe385cafbf4cbd909412,a6723669811f20252e7315840612ac658a3aca3db122292a29de775ab6183a3e,a6723669811f20252e7315840612ac658a3aca3db122292a29de775ab6183a3e,23072768,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,26,30,REDSTAR,True
95.90546,4,20bf4874caa368437c6adc924e7d1795e755ced08300a65b450e51bdf024160b,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,aa6c5afd62faa705998228ba1a29723df489c77b022537333be949afcd48faf1,8192,35,SEEDED_TIEBREAK,2c4f437bc3e7351dc36d2217cef2a069178b719e74ef6c7ee43230d77b009833,8ecb14e70c8ecb6c8fea685171c89fccaf4a66fe1444493f8408759cc1f914cb,8ecb14e70c8ecb6c8fea685171c89fccaf4a66fe1444493f8408759cc1f914cb,23072768,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,27,30,REDSTAR,True
98.689579,4,a0663d7deb382c3bf33d7161a3343a0974af92e16e5743b8923aa186586d0166,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,eda98aaa326e4f77cb89e0ecfdcd0013cd6dab7f1137e5b9bece31ffc4d43e51,8192,35,SEEDED_TIEBREAK,b23bcf7fc909c7c65127a33d897cca6d6c09581e25ea2c4b04ab4417c5197be4,0dc9a4eea1a2d6fe9f1b5a9057ebda610f1575049aff2a3966483892c2f0eedd,0dc9a4eea1a2d6fe9f1b5a9057ebda610f1575049aff2a3966483892c2f0eedd,23072768,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,28,30,REDSTAR,True
96.800846,4,1f5a4c2dd5ee42535c244e448f0723e711e968cee52694aa97e441169cd3bbfb,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,b5c036d7522110499f9e0404b6ca14178c823dc86995408ad85f7251e355c72c,8192,35,SEEDED_TIEBREAK,0ef3c684bfc19f7cbb86ef9805f420dc9003348b2ceec071e98d15635034687e,f7d2ea517d5ac6fc12add7a3b7daef39e0011e4d4d9e38b7bc3e9df3e0fafc8e,f7d2ea517d5ac6fc12add7a3b7daef39e0011e4d4d9e38b7bc3e9df3e0fafc8e,23068672,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,29,30,REDSTAR,True
100.253856,4,78a64846bef3f5100d9ade4a5a8435e47c224ebac85e92135e51c4492aa7f1a1,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,1dde633c938aa09d485e31276dc8ccf8e5c6aba75ce3e5b7eaf3275191b2ceb9,8192,35,SEEDED_TIEBREAK,fc440790f9b7537576d4fc1d5c2443990bb29b931ad5a06566d828a6e7163c3f,a7d951ac85757c1b47e1747ea4a1871eb8a3f45b800407e3519079337572b2ea,a7d951ac85757c1b47e1747ea4a1871eb8a3f45b800407e3519079337572b2ea,23068672,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,30,30,REDSTAR,True
95.876274,4,20bf4874caa368437c6adc924e7d1795e755ced08300a65b450e51bdf024160b,H2S,5,f92192456b709835c3a7a46fa152937432e5ef8738e2062cca14a009d6355fdf,True,False,3581,3616,1024,aa6c5afd62faa705998228ba1a29723df489c77b022537333be949afcd48faf1,8192,35,SEEDED_TIEBREAK,4b0b3892ea3435bba5e60803552edf96c1fe8680accf2c61a397d57a690600f1,bb3315401f4a365d13e2e828af50a3f24e096679dc0b0003ab73e0ae5d8cb0ee,bb3315401f4a365d13e2e828af50a3f24e096679dc0b0003ab73e0ae5d8cb0ee,23068672,False,352,DIJKSTRA_OVERLAP,M,M_REDSTAR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,31,30,REDSTAR,True
90.876249,4,81e354278a0288a8c0ef026dfa03a45661619422bce503e5ef2d78318e76cc97,H2S,5,2884afdefcd312d6ae540641c8b9e5a7addc6c7ae63bdde330a7d97c8e0780e9,True,False,3581,3616,1024,e976dbea1a995a82162112e0292d607602f57ea712b010c77bb53eb5cda8d47a,8192,35,SEEDED_TIEBREAK,8edaf3b4a1e07f16b6a5f64b62e1e8463c814e71622ca8b0527ba663fe824daa,80e0be8c8deffd97eee2e0e9b48cf785f71494206ad59f2e14d4c2447c346d45,80e0be8c8deffd97eee2e0e9b48cf785f71494206ad59f2e14d4c2447c346d45,19128320,False,352,DIJKSTRA_OVERLAP,M,M_ROR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,0,30,ROR,True
88.519173,4,5cdca2ba49ac29aa76fc3e77603949412fb614ec461ddda2f153cb16d7da14f1,H2S,5,2884afdefcd312d6ae540641c8b9e5a7addc6c7ae63bdde330a7d97c8e0780e9,True,False,3581,3616,1024,9c7dbcadce289f8f5c27473fac35c0889b9f2c97179783dde837f60a169eb6cc,8192,35,SEEDED_TIEBREAK,fbbe88f59e542b928ff3ac7726a63b4694a7e86ff2c2349dc5e349cd971930b4,76110c8210ea212add7efe89465602210de897fd8cbd4be2f57426ff85bfe2dd,76110c8210ea212add7efe89465602210de897fd8cbd4be2f57426ff85bfe2dd,19120128,False,352,DIJKSTRA_OVERLAP,M,M_ROR,348,0.9886363636363636,HEURISTIC_NOT_FOUND,1,1,30,ROR,True
