HNF_busy_ns,HNF_busy_share_of_scheduled,HNF_distinct_flow_count,backend,egress_destination,egress_source,physical_link_id,scenario,scheduled_busy_fraction_of_8ms,scheduled_busy_ns,scheduled_distinct_flow_count,scope
0,0.0,0,H2S,SW_C06_M02_SENS,S2_C06_M02,a_S2_C06_M02_SW_C06_M02_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C06_M03_SENS,S2_C06_M03,a_S2_C06_M03_SW_C06_M03_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C07_M01_SENS,S2_C07_M01,a_S2_C07_M01_SW_C07_M01_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C07_M02_SENS,S2_C07_M02,a_S2_C07_M02_SW_C07_M02_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C07_M03_SENS,S2_C07_M03,a_S2_C07_M03_SW_C07_M03_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C08_M01_SENS,S2_C08_M01,a_S2_C08_M01_SW_C08_M01_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C08_M02_SENS,S2_C08_M02,a_S2_C08_M02_SW_C08_M02_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C08_M03_SENS,S2_C08_M03,a_S2_C08_M03_SW_C08_M03_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C01_M01_SENS,S3_C01_M01,a_S3_C01_M01_SW_C01_M01_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C01_M02_SENS,S3_C01_M02,a_S3_C01_M02_SW_C01_M02_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C01_M03_SENS,S3_C01_M03,a_S3_C01_M03_SW_C01_M03_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C02_M01_SENS,S3_C02_M01,a_S3_C02_M01_SW_C02_M01_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C02_M02_SENS,S3_C02_M02,a_S3_C02_M02_SW_C02_M02_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C02_M03_SENS,S3_C02_M03,a_S3_C02_M03_SW_C02_M03_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C03_M01_SENS,S3_C03_M01,a_S3_C03_M01_SW_C03_M01_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C03_M02_SENS,S3_C03_M02,a_S3_C03_M02_SW_C03_M02_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C03_M03_SENS,S3_C03_M03,a_S3_C03_M03_SW_C03_M03_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C04_M01_SENS,S3_C04_M01,a_S3_C04_M01_SW_C04_M01_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C04_M02_SENS,S3_C04_M02,a_S3_C04_M02_SW_C04_M02_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C04_M03_SENS,S3_C04_M03,a_S3_C04_M03_SW_C04_M03_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C05_M01_SENS,S3_C05_M01,a_S3_C05_M01_SW_C05_M01_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C05_M02_SENS,S3_C05_M02,a_S3_C05_M02_SW_C05_M02_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C05_M03_SENS,S3_C05_M03,a_S3_C05_M03_SW_C05_M03_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C06_M01_SENS,S3_C06_M01,a_S3_C06_M01_SW_C06_M01_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C06_M02_SENS,S3_C06_M02,a_S3_C06_M02_SW_C06_M02_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C06_M03_SENS,S3_C06_M03,a_S3_C06_M03_SW_C06_M03_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C07_M01_SENS,S3_C07_M01,a_S3_C07_M01_SW_C07_M01_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C07_M02_SENS,S3_C07_M02,a_S3_C07_M02_SW_C07_M02_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C07_M03_SENS,S3_C07_M03,a_S3_C07_M03_SW_C07_M03_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C08_M01_SENS,S3_C08_M01,a_S3_C08_M01_SW_C08_M01_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C08_M02_SENS,S3_C08_M02,a_S3_C08_M02_SW_C08_M02_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C08_M03_SENS,S3_C08_M03,a_S3_C08_M03_SW_C08_M03_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C01_M01_SENS,S4_C01_M01,a_S4_C01_M01_SW_C01_M01_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C01_M02_SENS,S4_C01_M02,a_S4_C01_M02_SW_C01_M02_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C01_M03_SENS,S4_C01_M03,a_S4_C01_M03_SW_C01_M03_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C02_M01_SENS,S4_C02_M01,a_S4_C02_M01_SW_C02_M01_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C02_M02_SENS,S4_C02_M02,a_S4_C02_M02_SW_C02_M02_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C02_M03_SENS,S4_C02_M03,a_S4_C02_M03_SW_C02_M03_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C03_M01_SENS,S4_C03_M01,a_S4_C03_M01_SW_C03_M01_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C03_M02_SENS,S4_C03_M02,a_S4_C03_M02_SW_C03_M02_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C03_M03_SENS,S4_C03_M03,a_S4_C03_M03_SW_C03_M03_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C04_M01_SENS,S4_C04_M01,a_S4_C04_M01_SW_C04_M01_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C04_M02_SENS,S4_C04_M02,a_S4_C04_M02_SW_C04_M02_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C04_M03_SENS,S4_C04_M03,a_S4_C04_M03_SW_C04_M03_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C05_M01_SENS,S4_C05_M01,a_S4_C05_M01_SW_C05_M01_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C05_M02_SENS,S4_C05_M02,a_S4_C05_M02_SW_C05_M02_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C05_M03_SENS,S4_C05_M03,a_S4_C05_M03_SW_C05_M03_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C06_M01_SENS,S4_C06_M01,a_S4_C06_M01_SW_C06_M01_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C06_M02_SENS,S4_C06_M02,a_S4_C06_M02_SW_C06_M02_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C06_M03_SENS,S4_C06_M03,a_S4_C06_M03_SW_C06_M03_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C07_M01_SENS,S4_C07_M01,a_S4_C07_M01_SW_C07_M01_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C07_M02_SENS,S4_C07_M02,a_S4_C07_M02_SW_C07_M02_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C07_M03_SENS,S4_C07_M03,a_S4_C07_M03_SW_C07_M03_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C08_M01_SENS,S4_C08_M01,a_S4_C08_M01_SW_C08_M01_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C08_M02_SENS,S4_C08_M02,a_S4_C08_M02_SW_C08_M02_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C08_M03_SENS,S4_C08_M03,a_S4_C08_M03_SW_C08_M03_SENS,M_ROR,0.003,24000,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C01_B,SW_BB_C01_A,l_SW_BB_C01_A_SW_BB_C01_B,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C08_B,SW_BB_C01_A,l_SW_BB_C01_A_SW_BB_C08_B,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C01_A,SW_BB_C08_B,l_SW_BB_C01_A_SW_BB_C08_B,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C01_CC,SW_BB_C01_A,l_SW_BB_C01_A_SW_C01_CC,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C01_A,SW_C01_CC,l_SW_BB_C01_A_SW_C01_CC,M_ROR,0.001175,9400,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C02_A,SW_BB_C01_B,l_SW_BB_C01_B_SW_BB_C02_A,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C01_B,SW_BB_C02_A,l_SW_BB_C01_B_SW_BB_C02_A,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C01_M01_ACT,SW_BB_C01_B,l_SW_BB_C01_B_SW_C01_M01_ACT,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C02_B,SW_BB_C02_A,l_SW_BB_C02_A_SW_BB_C02_B,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C02_CC,SW_BB_C02_A,l_SW_BB_C02_A_SW_C02_CC,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C02_A,SW_C02_CC,l_SW_BB_C02_A_SW_C02_CC,M_ROR,0.001175,9400,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C03_A,SW_BB_C02_B,l_SW_BB_C02_B_SW_BB_C03_A,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C03_B,SW_BB_C03_A,l_SW_BB_C03_A_SW_BB_C03_B,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C03_CC,SW_BB_C03_A,l_SW_BB_C03_A_SW_C03_CC,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C03_A,SW_C03_CC,l_SW_BB_C03_A_SW_C03_CC,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C04_A,SW_BB_C03_B,l_SW_BB_C03_B_SW_BB_C04_A,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C03_B,SW_BB_C04_A,l_SW_BB_C03_B_SW_BB_C04_A,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C03_M01_ACT,SW_BB_C03_B,l_SW_BB_C03_B_SW_C03_M01_ACT,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C04_B,SW_BB_C04_A,l_SW_BB_C04_A_SW_BB_C04_B,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C04_CC,SW_BB_C04_A,l_SW_BB_C04_A_SW_C04_CC,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C04_A,SW_C04_CC,l_SW_BB_C04_A_SW_C04_CC,M_ROR,0.001175,9400,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C05_A,SW_BB_C04_B,l_SW_BB_C04_B_SW_BB_C05_A,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C04_B,SW_BB_C05_A,l_SW_BB_C04_B_SW_BB_C05_A,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C04_M01_ACT,SW_BB_C04_B,l_SW_BB_C04_B_SW_C04_M01_ACT,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C05_B,SW_BB_C05_A,l_SW_BB_C05_A_SW_BB_C05_B,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C05_CC,SW_BB_C05_A,l_SW_BB_C05_A_SW_C05_CC,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C05_A,SW_C05_CC,l_SW_BB_C05_A_SW_C05_CC,M_ROR,0.001175,9400,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C06_A,SW_BB_C05_B,l_SW_BB_C05_B_SW_BB_C06_A,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C05_B,SW_BB_C06_A,l_SW_BB_C05_B_SW_BB_C06_A,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C05_M01_ACT,SW_BB_C05_B,l_SW_BB_C05_B_SW_C05_M01_ACT,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C06_B,SW_BB_C06_A,l_SW_BB_C06_A_SW_BB_C06_B,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C06_CC,SW_BB_C06_A,l_SW_BB_C06_A_SW_C06_CC,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C06_A,SW_C06_CC,l_SW_BB_C06_A_SW_C06_CC,M_ROR,0.001175,9400,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C07_A,SW_BB_C06_B,l_SW_BB_C06_B_SW_BB_C07_A,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C06_B,SW_BB_C07_A,l_SW_BB_C06_B_SW_BB_C07_A,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C06_M01_ACT,SW_BB_C06_B,l_SW_BB_C06_B_SW_C06_M01_ACT,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C07_B,SW_BB_C07_A,l_SW_BB_C07_A_SW_BB_C07_B,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C07_CC,SW_BB_C07_A,l_SW_BB_C07_A_SW_C07_CC,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C07_A,SW_C07_CC,l_SW_BB_C07_A_SW_C07_CC,M_ROR,0.001175,9400,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C08_A,SW_BB_C07_B,l_SW_BB_C07_B_SW_BB_C08_A,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C07_B,SW_BB_C08_A,l_SW_BB_C07_B_SW_BB_C08_A,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C07_M01_ACT,SW_BB_C07_B,l_SW_BB_C07_B_SW_C07_M01_ACT,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C08_B,SW_BB_C08_A,l_SW_BB_C08_A_SW_BB_C08_B,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_BB_C08_A,SW_BB_C08_B,l_SW_BB_C08_A_SW_BB_C08_B,M_ROR,0.0005875,4700,1,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
0,0.0,0,H2S,SW_C08_CC,SW_BB_C08_A,l_SW_BB_C08_A_SW_C08_CC,M_ROR,0.001175,9400,2,SCHEDULED_SLOTS_ONLY; ZERO_SCHEDULED_HNF_FLOWS_HAVE_NO_SLOT_OCCUPANCY
