scenario,policy_id,class_id,class_type,members,member_count,profile_id,profile_semantic_hash,min_pairwise_jaccard,mean_pairwise_jaccard,max_edge_distance,source_candidate_group,split_depth,validation_pass
structured50_auto,J020,C0001,SHARED,l_sw01_sw02;l_sw02_sw03,2,AP_C0001,f3a572cbf71ce9ba9805a371791e423aea9ef7897c96402ec6890d2431411ffb,1.0,1.0,0,G0001,0,True
structured50_auto,J020,C0002,SHARED,l_sw01_sw11;l_sw01_sw13;l_sw13_sw23,3,AP_C0002,0423acc43d461a5b09b2f72009dbce6d6e715186f5dbc91a06eb72ad5e7ec07a,0.2222222222222222,0.36467236467236464,1,G0002,0,True
structured50_auto,J020,C0003,SHARED,l_sw03_sw04;l_sw03_sw13;l_sw04_sw05,3,AP_C0003,e355702c49d9e549f81ac45c113810abf08bde462fee3ade06330e2ccda07352,0.42857142857142855,0.6190476190476191,1,G0003,0,True
structured50_auto,J020,C0004,SHARED,l_sw05_sw06;l_sw06_sw07,2,AP_C0004,24c534cb47f64a87df142bd1d6dce4a6a24e038b564f9d2c91dd27a9e9228d11,1.0,1.0,0,G0004,0,True
structured50_auto,J020,C0005,SHARED,l_sw05_sw15;l_sw15_sw25;l_sw25_sw35,3,AP_C0005,e51c1256a09b7ef2d7a29b7c9569a6b457a6fee1a156ab8f6a40af840f36537f,0.4,0.4666666666666666,1,G0005,0,True
structured50_auto,J020,C0006,SHARED,l_sw05_sw17;l_sw17_sw27,2,AP_C0006,271847d5b4912515680dc2f5a26461df7d65104047c17c5004ccdbdfece06e7a,0.45454545454545453,0.45454545454545453,0,G0006,0,True
structured50_auto,J020,C0007,SHARED,l_sw07_sw08;l_sw07_sw17;l_sw08_sw09,3,AP_C0007,ae6dd83d8196d797874fd6f46d2f808409d8cade55f01d42bda09defa18f110d,0.5,0.6666666666666666,1,G0007,0,True
structured50_auto,J020,C0008,SHARED,l_sw09_sw10;l_sw10_sw20,2,AP_C0008,8bf34d4470237eec1a1dce52ee1f8b3bdcb8b007645af5cb8d260a2fe8db58c2,1.0,1.0,0,G0008,0,True
structured50_auto,J020,C0009,SHARED,l_sw09_sw11;l_sw09_sw19;l_sw19_sw29;l_sw29_sw39,4,AP_C0009,834d28b19ea04a586716832cdfce99575fc4985ae3915dfa2629fdbbdfd60cfb,0.2727272727272727,0.4574106449106449,2,G0009,0,True
structured50_auto,J020,C0010,SHARED,l_sw11_sw12;l_sw12_sw24;l_sw24_sw34;l_sw34_sw46;l_sw46_sw47,5,AP_C0010,cb623a2dac9ac248a81362ffc203c6704e73e752b90b65339e5cfb4aa1089ef5,1.0,1.0,3,G0010,0,True
structured50_auto,J020,C0011,SHARED,l_sw11_sw21;l_sw21_sw31;l_sw31_sw41,3,AP_C0011,4f72a65a4ff269548ba0669ed3eea370ba7edbb4dfc513454df969136fd8866f,0.4,0.5666666666666668,1,G0011,0,True
structured50_auto,J020,C0012,SHARED,l_sw13_sw14;l_sw14_sw15,2,AP_C0012,6221c8fb9973b72b83ef0910b38bcb8bcc8fc039a662c808b1fe09ad1065cf15,1.0,1.0,0,G0012,0,True
structured50_auto,J020,C0013,SHARED,l_sw17_sw18;l_sw18_sw19,2,AP_C0013,f623247c937d0a916b0189574da84e0aad33a4f039236092dfe59bd2e54fd359,1.0,1.0,0,G0013,0,True
structured50_auto,J020,C0014,SHARED,l_sw19_sw20;l_sw20_sw22;l_sw22_sw23,3,AP_C0014,c3879b4601365a17ec2801fdd8a652c03fca94f32135644512385409172cd2eb,0.5,0.6388888888888888,1,G0014,0,True
structured50_auto,J020,C0015,SHARED,l_sw21_sw22;l_sw35_sw45,2,AP_C0015,1bb469411eb0b4d6153a297f5a5a4d711edbb0cd1f8064a726d8c348c95e6a08,0.2,0.2,2,G0015,0,True
structured50_auto,J020,C0016,SHARED,l_sw23_sw33;l_sw33_sw43,2,AP_C0016,863f0ee5258a6bfebc07d217f828a99500672c3f475c1c2ea28c9ccea228b3d4,0.5,0.5,0,G0016,0,True
structured50_auto,J020,C0017,SHARED,l_sw23_sw35;l_sw35_sw36;l_sw36_sw37,3,AP_C0017,7ccc28027757d3ebd7f0fad521a6322955f9939bdbf461e3ad551db1a4d7b7ab,0.3333333333333333,0.5555555555555555,1,G0017,0,True
structured50_auto,J020,C0018,SHARED,l_sw25_sw26;l_sw26_sw27;l_sw27_sw37;l_sw37_sw47,4,AP_C0018,9e79859a7b773b046320d054ecdf5ba5496617b7a3251397e2f33039718aa239,0.2,0.3833333333333333,2,G0018,0,True
structured50_auto,J020,C0019,SHARED,l_sw27_sw39;l_sw39_sw49,2,AP_C0019,ae78a109bb758de579b9954413eeef30bdcc15c510695ce65a98435276f13a0b,0.3333333333333333,0.3333333333333333,0,G0019,0,True
