scenario,link_id,endpoint_a,endpoint_a_type,endpoint_b,endpoint_b_type,in_protection_scope,used_by_tt_primary_route,candidate_fault,affected_flow_count,affected_flow_ids,affected_tt_payload_rate_bps,min_affected_deadline_us,mean_affected_deadline_us,max_affected_deadline_us,primary_route_usage_count,classification
structured50_auto,l_es17_sw33,es17,end_system,sw33,switch,0,1,0,4,TT04;TT17;TT28;TT42,8000000.0,919.9999999999999,932.5,950.0,4,OUT_OF_SCOPE
structured50_auto,l_es18_sw35,es18,end_system,sw35,switch,0,1,0,4,TT05;TT18;TT29;TT43,9280000.0,930.0,940.0,950.0,4,OUT_OF_SCOPE
structured50_auto,l_es19_sw37,es19,end_system,sw37,switch,0,1,0,4,TT06;TT19;TT30;TT44,8960000.0,900.0,932.5,950.0,4,OUT_OF_SCOPE
structured50_auto,l_es20_sw39,es20,end_system,sw39,switch,0,1,0,4,TT07;TT20;TT31;TT45,8640000.0,900.0,920.0,930.0,4,OUT_OF_SCOPE
structured50_auto,l_es21_sw41,es21,end_system,sw41,switch,0,1,0,4,TT08;TT21;TT32;TT46,6720000.0,900.0,915.0,940.0,4,OUT_OF_SCOPE
structured50_auto,l_es22_sw43,es22,end_system,sw43,switch,0,1,0,4,TT09;TT22;TT33;TT47,8000000.0,919.9999999999999,932.5,950.0,4,OUT_OF_SCOPE
structured50_auto,l_es23_sw45,es23,end_system,sw45,switch,0,1,0,4,TT10;TT23;TT34;TT48,9280000.0,930.0,940.0,950.0,4,OUT_OF_SCOPE
structured50_auto,l_es24_sw47,es24,end_system,sw47,switch,0,1,0,4,TT11;TT24;TT35;TT49,8960000.0,900.0,932.5,950.0,4,OUT_OF_SCOPE
structured50_auto,l_es25_sw49,es25,end_system,sw49,switch,0,1,0,4,TT12;TT25;TT36;TT50,8640000.0,900.0,920.0,930.0,4,OUT_OF_SCOPE
structured50_auto,l_sw01_sw02,sw01,switch,sw02,switch,1,1,1,4,TT01;TT02;TT03;TT27,7040000.0,900.0,920.0,940.0,4,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw01_sw11,sw01,switch,sw11,switch,1,1,1,11,TT02;TT03;TT06;TT07;TT08;TT17;TT18;TT26;TT27;TT32;TT42,19680000.0,900.0,921.8181818181819,940.0,11,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw01_sw13,sw01,switch,sw13,switch,1,1,1,9,TT06;TT07;TT08;TT13;TT17;TT18;TT32;TT37;TT42,16480000.0,900.0,924.4444444444445,940.0,9,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw02_sw03,sw02,switch,sw03,switch,1,1,1,4,TT01;TT02;TT03;TT27,7040000.0,900.0,920.0,940.0,4,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw02_sw12,sw02,switch,sw12,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw03_sw04,sw03,switch,sw04,switch,1,1,1,7,TT01;TT03;TT04;TT09;TT14;TT28;TT38,14880000.0,900.0,938.5714285714286,950.0,7,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw03_sw13,sw03,switch,sw13,switch,1,1,1,3,TT04;TT09;TT28,6880000.0,940.0,946.6666666666666,950.0,3,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw04_sw05,sw04,switch,sw05,switch,1,1,1,7,TT01;TT03;TT04;TT09;TT14;TT28;TT38,14880000.0,900.0,938.5714285714286,950.0,7,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw04_sw14,sw04,switch,sw14,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw05_sw06,sw05,switch,sw06,switch,1,1,1,2,TT04;TT29,4800000.0,950.0,950.0,950.0,2,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw05_sw15,sw05,switch,sw15,switch,1,1,1,5,TT20;TT29;TT34;TT38;TT44,12000000.0,930.0,944.0,950.0,5,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw05_sw17,sw05,switch,sw17,switch,1,1,1,8,TT01;TT09;TT14;TT15;TT20;TT34;TT39;TT44,18880000.0,900.0,938.75,950.0,8,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw06_sw07,sw06,switch,sw07,switch,1,1,1,2,TT04;TT29,4800000.0,950.0,950.0,950.0,2,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw06_sw16,sw06,switch,sw16,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw07_sw08,sw07,switch,sw08,switch,1,1,1,4,TT16;TT21;TT30;TT40,8320000.0,900.0,915.0,930.0,4,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw07_sw17,sw07,switch,sw17,switch,1,1,1,2,TT21;TT30,4160000.0,900.0,915.0,930.0,2,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw08_sw09,sw08,switch,sw09,switch,1,1,1,4,TT16;TT21;TT30;TT40,8320000.0,900.0,915.0,930.0,4,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw08_sw18,sw08,switch,sw18,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw09_sw10,sw09,switch,sw10,switch,1,1,1,1,TT05,2720000.0,930.0,930.0,930.0,1,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw09_sw11,sw09,switch,sw11,switch,1,1,1,10,TT02;TT07;TT16;TT17;TT21;TT26;TT31;TT36;TT41;TT46,15360000.0,900.0,906.0,919.9999999999999,10,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw09_sw19,sw09,switch,sw19,switch,1,1,1,7,TT02;TT07;TT26;TT31;TT36;TT40;TT46,12000000.0,900.0,910.0,930.0,7,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw10_sw20,sw10,switch,sw20,switch,1,1,1,1,TT05,2720000.0,930.0,930.0,930.0,1,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw11_sw12,sw11,switch,sw12,switch,1,1,1,1,TT11,1440000.0,900.0,900.0,900.0,1,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw11_sw21,sw11,switch,sw21,switch,1,1,1,10,TT03;TT08;TT11;TT16;TT21;TT27;TT32;TT36;TT41;TT46,16320000.0,900.0,912.0,940.0,10,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw12_sw13,sw12,switch,sw13,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw12_sw22,sw12,switch,sw22,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw12_sw24,sw12,switch,sw24,switch,1,1,1,1,TT11,1440000.0,900.0,900.0,900.0,1,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw13_sw14,sw13,switch,sw14,switch,1,1,1,3,TT08;TT13;TT33,6240000.0,940.0,940.0,940.0,3,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw13_sw23,sw13,switch,sw23,switch,1,1,1,11,TT04;TT06;TT09;TT17;TT18;TT19;TT28;TT33;TT37;TT42;TT43,22240000.0,900.0,933.6363636363636,950.0,11,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw14_sw15,sw14,switch,sw15,switch,1,1,1,3,TT08;TT13;TT33,6240000.0,940.0,940.0,940.0,3,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw14_sw24,sw14,switch,sw24,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw15_sw16,sw15,switch,sw16,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw15_sw25,sw15,switch,sw25,switch,1,1,1,4,TT13;TT29;TT34;TT38,8960000.0,940.0,945.0,950.0,4,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw16_sw17,sw16,switch,sw17,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw16_sw26,sw16,switch,sw26,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw16_sw28,sw16,switch,sw28,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw17_sw18,sw17,switch,sw18,switch,1,1,1,2,TT15;TT35,5440000.0,930.0,930.0,930.0,2,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw17_sw27,sw17,switch,sw27,switch,1,1,1,8,TT01;TT14;TT20;TT30;TT35;TT39;TT44;TT45,19520000.0,900.0,933.75,950.0,8,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw18_sw19,sw18,switch,sw19,switch,1,1,1,2,TT15;TT35,5440000.0,930.0,930.0,930.0,2,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw18_sw28,sw18,switch,sw28,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw19_sw20,sw19,switch,sw20,switch,1,1,1,3,TT10;TT12;TT22,6240000.0,919.9999999999999,923.3333333333334,930.0,3,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw19_sw29,sw19,switch,sw29,switch,1,1,1,8,TT02;TT07;TT12;TT15;TT26;TT31;TT36;TT40,15040000.0,900.0,915.0,930.0,8,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw20_sw22,sw20,switch,sw22,switch,1,1,1,4,TT05;TT10;TT12;TT22,8960000.0,919.9999999999999,925.0,930.0,4,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw20_sw30,sw20,switch,sw30,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw21_sw22,sw21,switch,sw22,switch,1,1,1,2,TT23;TT47,3840000.0,919.9999999999999,930.0,940.0,2,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw21_sw31,sw21,switch,sw31,switch,1,1,1,8,TT03;TT08;TT16;TT21;TT27;TT32;TT41;TT46,13440000.0,900.0,915.0,940.0,8,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw22_sw23,sw22,switch,sw23,switch,1,1,1,6,TT05;TT10;TT12;TT22;TT23;TT47,12800000.0,919.9999999999999,926.6666666666666,940.0,6,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw22_sw32,sw22,switch,sw32,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw23_sw24,sw23,switch,sw24,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw23_sw33,sw23,switch,sw33,switch,1,1,1,8,TT04;TT09;TT17;TT22;TT28;TT33;TT42;TT47,16000000.0,919.9999999999999,932.5,950.0,8,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw23_sw35,sw23,switch,sw35,switch,1,1,1,9,TT05;TT06;TT10;TT18;TT19;TT23;TT24;TT43;TT48,20000000.0,900.0,935.5555555555555,950.0,9,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw24_sw25,sw24,switch,sw25,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw24_sw34,sw24,switch,sw34,switch,1,1,1,1,TT11,1440000.0,900.0,900.0,900.0,1,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw25_sw26,sw25,switch,sw26,switch,1,1,1,2,TT25;TT49,5120000.0,930.0,940.0,950.0,2,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw25_sw35,sw25,switch,sw35,switch,1,1,1,2,TT29;TT34,4800000.0,950.0,950.0,950.0,2,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw26_sw27,sw26,switch,sw27,switch,1,1,1,2,TT25;TT49,5120000.0,930.0,940.0,950.0,2,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw26_sw36,sw26,switch,sw36,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw27_sw28,sw27,switch,sw28,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw27_sw37,sw27,switch,sw37,switch,1,1,1,4,TT30;TT35;TT44;TT49,10240000.0,930.0,940.0,950.0,4,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw27_sw39,sw27,switch,sw39,switch,1,1,1,4,TT20;TT25;TT45;TT50,10880000.0,930.0,930.0,930.0,4,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw28_sw29,sw28,switch,sw29,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw28_sw38,sw28,switch,sw38,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw29_sw30,sw29,switch,sw30,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw29_sw39,sw29,switch,sw39,switch,1,1,1,4,TT07;TT12;TT31;TT36,6400000.0,900.0,910.0,919.9999999999999,4,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw30_sw40,sw30,switch,sw40,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw31_sw32,sw31,switch,sw32,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw31_sw41,sw31,switch,sw41,switch,1,1,1,4,TT08;TT21;TT32;TT46,6720000.0,900.0,915.0,940.0,4,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw32_sw33,sw32,switch,sw33,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw32_sw42,sw32,switch,sw42,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw33_sw34,sw33,switch,sw34,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw33_sw43,sw33,switch,sw43,switch,1,1,1,4,TT09;TT22;TT33;TT47,8000000.0,919.9999999999999,932.5,950.0,4,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw34_sw35,sw34,switch,sw35,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw34_sw44,sw34,switch,sw44,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw34_sw46,sw34,switch,sw46,switch,1,1,1,1,TT11,1440000.0,900.0,900.0,900.0,1,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw35_sw36,sw35,switch,sw36,switch,1,1,1,3,TT06;TT19;TT24,6240000.0,900.0,933.3333333333334,950.0,3,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw35_sw45,sw35,switch,sw45,switch,1,1,1,4,TT10;TT23;TT34;TT48,9280000.0,930.0,940.0,950.0,4,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw36_sw37,sw36,switch,sw37,switch,1,1,1,3,TT06;TT19;TT24,6240000.0,900.0,933.3333333333334,950.0,3,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw36_sw46,sw36,switch,sw46,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw37_sw38,sw37,switch,sw38,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw37_sw47,sw37,switch,sw47,switch,1,1,1,3,TT24;TT35;TT49,7520000.0,930.0,943.3333333333334,950.0,3,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw38_sw39,sw38,switch,sw39,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw38_sw48,sw38,switch,sw48,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw38_sw50,sw38,switch,sw50,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw39_sw40,sw39,switch,sw40,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw39_sw49,sw39,switch,sw49,switch,1,1,1,4,TT12;TT25;TT36;TT50,8640000.0,900.0,920.0,930.0,4,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw40_sw50,sw40,switch,sw50,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw41_sw42,sw41,switch,sw42,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw42_sw43,sw42,switch,sw43,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw43_sw44,sw43,switch,sw44,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw44_sw45,sw44,switch,sw45,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw45_sw46,sw45,switch,sw46,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw46_sw47,sw46,switch,sw47,switch,1,1,1,1,TT11,1440000.0,900.0,900.0,900.0,1,TT_RELEVANT_CANDIDATE
structured50_auto,l_sw47_sw48,sw47,switch,sw48,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw48_sw49,sw48,switch,sw49,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
structured50_auto,l_sw49_sw50,sw49,switch,sw50,switch,1,0,0,0,,0,,,,0,UNUSED_BY_TT
